,Type,Site,Impurity,AB,(+1/0)_DFT,train_mean,train_std
394,II-VI,M_i_neut,Mg,CdTe,1.493314,1.3430737925591123,0.019401499900183104
395,II-VI,M_i_B,I,CdTe,0.318789,0.6894608027656712,0.03813787424760978
396,II-VI,M_A,Re,CdTe,0.49376099999999995,0.6520692543951998,0.035707230192531504
397,IV-IV,M_i_neut,Ru,SiSn,-0.033951999999999996,0.29683238794383293,0.024454058698099284
398,IV-IV,M_i_A,Sn,Ge,0.629599,0.6209013378485102,0.026807552314203786
399,II-VI,M_i_A,Sr,CdTe,1.539682,1.607713270296895,0.02271340143902758
400,II-VI,M_i_B,O,CdTe,0.13464,0.12560688235234524,0.0284776459049567
401,IV-IV,M_B,Cl,GeSn,0.120576,-0.16411752825283563,0.044546181272033046
402,II-VI,M_i_neut,In,CdTe,1.423951,1.3963600806516934,0.018159118952204432
403,II-VI,M_i_neut,P,CdSe,1.280462,0.8431165656133471,0.01882054792401265
404,II-VI,M_i_B,Be,CdTe,1.301661,1.1104090744443522,0.028659975927844587
405,II-VI,M_i_neut,Fe,CdTe,1.2016440000000002,1.0537816619978169,0.014576045066212413
406,IV-IV,M_A,Sr,GeSn,0.372584,0.2586908565799122,0.054665325177231446
407,II-VI,M_i_neut,F,ZnO,-0.220099,-0.4135985038429545,0.044064745228288404
408,II-VI,M_A,F,CdTe,-0.21775500000000003,-0.6587335454802121,0.05965573220417931
409,IV-IV,M_i_A,Mo,Sn,0.038860000000000006,0.14567205303915629,0.025521008789864887
410,IV-IV,M_A,Co,SiGe,-0.20986,-0.2902729044786213,0.04986982717957668
411,II-VI,M_i_neut,Li,CdS,1.59748,1.7459192702620938,0.04653955348453844
412,IV-IV,M_i_neut,Si,SiGe,0.250158,0.6500100650216658,0.025792068663734357
413,II-VI,M_i_A,Mn,CdTe,1.343016,1.1019949298099547,0.013018347221890386
414,IV-IV,M_A,Hf,SiGe,-0.204086,0.021623320207311447,0.050403448811946625
415,II-VI,M_i_A,Hf,CdTe,1.37421,1.3530371934841974,0.01718148315628189
416,III-V,M_B,Li,InAs,0.380023,0.14248349530800725,0.052824001086563696
417,II-VI,M_i_neut,Si,CdTe,1.174205,0.9459414961981301,0.01786932091739345
418,IV-IV,M_i_A,Cl,Si,-0.14307999999999998,0.24632347739219274,0.047534100866845834
419,II-VI,M_i_A,Ni,CdTe,0.6763859999999999,0.5706645821353395,0.032546692548831684
420,II-VI,M_i_B,Al,CdTe,1.338594,1.2296972292177553,0.022327747568307722
421,II-VI,M_i_A,Pb,CdTe,1.48759,1.1727550371346918,0.022385920966190888
422,IV-IV,M_A,Ca,SiGe,0.154024,0.2808143898814059,0.059603279584197734
423,III-V,M_i_A,Zr,InSb,0.5332210000000001,0.5304670252638652,0.02403295081864138
424,IV-IV,M_i_A,Tc,SiGe,0.23328600000000002,0.4640029951487736,0.02446568789632735
425,II-VI,M_i_B,Te,CdTe,0.7022430000000001,0.946369189676982,0.022394052175804532
426,II-VI,M_i_A,Sn,CdTe,1.438439,1.1534174458841053,0.01660844159965949
427,IV-IV,M_i_neut,I,Sn,0.154566,0.3407940249689296,0.02256279591760862
428,II-VI,M_i_B,As,CdTe,0.8659180000000001,0.9909123054781963,0.014977153574302585
429,IV-IV,M_i_neut,Hg,SiGe,0.21250500000000003,0.8276287366235258,0.02770326016568584
430,III-V,M_i_B,Pt,GaAs,-0.06695,0.09861833333311068,0.05753664346381634
431,II-VI,M_i_B,S,CdTe,0.452717,0.6136056915224699,0.019044145481911794
432,II-VI,M_i_B,Cl,CdSe,0.021391999999999998,0.4282016060233039,0.03854466127266754
433,III-V,M_i_neut,Na,AlSb,1.1899440000000001,0.9098707815199549,0.04238073537936264
434,II-VI,M_i_A,Al,CdTe,1.37366,1.2281926886356822,0.023634647989807522
435,II-VI,M_i_neut,Co,CdTe,0.9272520000000001,0.8768264362860971,0.010996871136889255
436,II-VI,M_i_neut,Hg,ZnSe,0.9939790000000001,1.3913540541716771,0.026006956737854723
437,II-VI,M_i_A,Ca,CdTe,1.526371,1.4887141073637238,0.020126006299297342
438,II-VI,M_B,Pt,CdTe,-0.24536,-0.29362792303361795,0.048978552070966075
439,II-VI,M_i_B,Mg,CdO,0.9415100000000001,1.3472752296336588,0.03539357692671525
440,II-VI,M_i_A,Mg,CdTe,1.37523,1.3471300808738125,0.021299394051409747
441,II-VI,M_i_A,Cr,CdTe,1.273664,1.197525995373185,0.017105254692585566
442,II-VI,M_B,Sn,CdTe,0.21702800000000003,0.4484301174256415,0.022651815706605263
443,II-VI,M_A,Os,ZnTe,0.527802,0.46779121050682126,0.04182550349412774
444,II-VI,M_i_A,P,CdTe,0.338064,0.7671265424536788,0.01338433289751999
445,II-VI,M_i_B,Se,CdTe,0.559466,0.7446581737583319,0.02124392809168421
446,II-VI,M_i_B,Rb,CdTe,1.4325729999999999,1.4384424634065165,0.029605207703489636
447,II-VI,M_A,Mo,ZnTe,0.654408,0.5487147982999876,0.03731493401459256
448,II-VI,M_i_A,Pt,CdTe,0.188362,0.3297281207871534,0.03803078083580197
449,II-VI,M_i_B,Ge,CdTe,1.4114520000000002,1.05456258162569,0.013543835149047707
450,II-VI,M_A,Ru,CdSe,0.7898970000000001,0.6208336068415579,0.03075427294534696
451,III-V,M_B,Ru,GaSb,-0.410488,-0.3077893384401329,0.0356842782106614
452,II-VI,M_i_neut,Cd,CdSe,1.353958,1.2308152144472184,0.02094135529451796
453,II-VI,M_i_neut,I,CdTe,0.476071,0.690897532506618,0.038384462955891284
454,II-VI,M_i_A,Ge,CdTe,1.341235,1.0562085027366503,0.013139623742400509
455,II-VI,M_B,Si,CdTe,-0.095862,0.3020372108972905,0.023617096577827113
456,II-VI,M_i_neut,Cr,CdTe,1.309555,1.1938118377802467,0.017129898036391467
457,II-VI,M_i_B,Se,CdSe,0.704102,0.8008810847294943,0.020070644200116113
458,IV-IV,M_i_neut,Ru,GeSn,0.037125,0.0613292047525157,0.026335757331537372
459,IV-IV,M_A,Y,Ge,-0.175145,0.03422644233072298,0.03895474138672648
460,II-VI,M_i_A,I,CdTe,0.165076,0.6871167093684643,0.031937863573775774
461,II-VI,M_A,Ru,ZnSe,0.6681050000000001,0.7416668436463587,0.04444364141054263
462,II-VI,M_i_neut,Ge,CdTe,1.191322,1.0522362914895904,0.01285753015869489
463,II-VI,M_B,Pd,CdTe,-0.255119,-0.11598770666906426,0.040718028414018705
464,II-VI,M_A,Os,CdTe,0.556524,0.44980867293430504,0.032423708492441215
465,II-VI,M_A,Mo,CdTe,0.72411,0.5369973012293725,0.02842125202311911
466,II-VI,M_i_neut,Ga,CdTe,1.3502809999999998,1.3597319819812277,0.01758041107483963
467,II-VI,M_i_neut,P,CdTe,1.1824860000000001,0.769787648502005,0.015293642372638019
468,III-V,M_A,Ta,AlAs,0.7910739999999999,0.6259832304338887,0.049645946069981205
469,II-VI,M_i_B,Mg,CdTe,1.500373,1.347562504867857,0.02011686916855866
470,II-VI,M_B,Hg,CdTe,1.010306,0.535167334513928,0.0375752039032881
471,II-VI,M_i_neut,Mn,CdTe,1.29806,1.101175237848993,0.01242582000884428
472,II-VI,M_i_B,Mn,CdTe,1.453937,1.1018919331183372,0.013064566318869184
473,III-V,M_i_neut,Se,GaSb,0.338037,0.35808610425809995,0.030733939532297694
474,II-VI,M_A,Cl,CdTe,0.040882,0.23859362589500294,0.050858303072756926
475,II-VI,M_i_neut,K,CdTe,1.405664,1.369466329976871,0.01753673982577833
476,II-VI,M_i_neut,Tl,ZnTe,1.6816369999999998,1.3847091758526873,0.02341221430078706
477,II-VI,M_B,Ge,CdTe,0.006926000000000001,0.3815298413207747,0.02306842599843418
478,II-VI,M_A,Nb,CdTe,1.0637510000000001,0.615048945071223,0.03315586657252328
479,IV-IV,M_i_B,Pt,SiSn,-0.072818,-0.1240562908672338,0.05969771415384704
480,II-VI,M_i_B,Cr,CdTe,1.296649,1.1968917227044167,0.017413169902784686
481,II-VI,M_i_neut,Tl,CdTe,1.422509,1.3114089083704386,0.024213221701106354
482,II-VI,M_i_A,Te,CdTe,0.632271,0.9445433118213671,0.020103514324220684
483,II-VI,M_A,Ru,CdTe,0.377092,0.4618565985120098,0.03015292939282329
484,II-VI,M_i_A,O,ZnO,-0.013758000000000001,0.10223712087917416,0.04895539154640179
485,IV-IV,M_A,Hf,Ge,-0.239058,-0.09728202929508001,0.04013855480945764
486,II-VI,M_i_A,As,CdTe,0.565529,0.990940103396978,0.015798979380134574
487,II-VI,M_B,Ag,CdTe,1.01417,0.511789332924745,0.025127983891432056
488,II-VI,M_i_B,Ni,CdTe,0.6859,0.5687538227799163,0.025196238175554154
489,II-VI,M_i_B,Au,ZnSe,1.563238,1.3460611247166752,0.04157191345911356
490,II-VI,M_i_neut,O,CdO,-0.174464,0.0019362744498189726,0.03306695411134162
491,II-VI,M_i_B,Pt,CdTe,0.163917,0.3252431783539187,0.03573397909478413
492,II-VI,M_A,Zr,CdTe,1.063388,0.642026357308983,0.028305291917036002
493,II-VI,M_i_neut,Co,CdSe,1.2509940000000002,1.0510038923648861,0.017647592001171882
494,IV-IV,M_B,Ca,SiSn,-0.103727,-0.008945623830016614,0.04865073169107464
495,II-VI,M_i_neut,Zn,CdTe,1.017376,1.02488435686231,0.012565384591744048
496,IV-IV,M_i_A,W,Si,0.12980999999999998,0.31726559699794105,0.03312208875797643
497,II-VI,M_A,S,CdTe,0.459255,0.33361481842082225,0.03040368542825793
498,IV-IV,M_i_A,Sr,SiSn,0.634782,0.7507578744814742,0.047492288642848664
499,III-V,M_i_neut,Sc,GaAs,1.073541,1.0117592672107176,0.03294568798876541
500,II-VI,M_i_B,In,CdTe,1.385714,1.3953879249753416,0.018361737867782613
501,IV-IV,M_i_neut,Tl,GeSn,0.6,0.4025483802865743,0.026109752287395288
502,II-VI,M_i_neut,Cd,CdTe,1.116185,1.1136789109800638,0.014902502435982288
503,II-VI,M_i_B,Ti,ZnTe,1.54375,1.4011682067854352,0.014209855753113697
504,II-VI,M_A,Br,CdTe,0.642649,0.3999807137557957,0.05702490604495841
505,II-VI,M_i_B,Cd,CdSe,1.421344,1.2310692918647317,0.019195969994475478
506,IV-IV,M_A,Li,Si,0.070806,-0.1548354908197789,0.0573608219103092
507,II-VI,M_A,Sn,ZnS,1.172267,1.4447318493999153,0.0625303731384216
508,III-V,M_B,Au,BAs,0.315591,0.42944187043875903,0.07296286881410396
509,III-V,M_i_A,O,InSb,-0.27770700000000004,-0.28694904242397373,0.04415787603927034
510,IV-IV,M_i_neut,Fe,SiC,0.796856,1.663934003042698,0.030581992625661907
511,II-VI,M_B,Ge,ZnTe,-0.064097,0.38488448657197305,0.025878045652587705
512,II-VI,M_i_neut,O,CdTe,-0.16979,0.11803072915437011,0.029378332649984414
513,II-VI,M_i_A,Cd,CdSe,1.17573,1.2313265836446483,0.020887890677570534
514,II-VI,M_i_A,Au,ZnSe,1.442715,1.345327571724251,0.04036562640990869
515,II-VI,M_i_neut,Te,CdTe,0.897797,0.9455437117898878,0.021600808259804954
516,II-VI,M_i_B,Br,CdTe,0.07162,0.5260750969725464,0.040933210990911746
517,II-VI,M_i_A,S,CdTe,0.066756,0.6126005709068926,0.019560537503055697
518,II-VI,M_i_neut,As,CdTe,1.239024,0.9890588970426201,0.016021450882312663
519,IV-IV,M_A,Os,GeSn,-0.18391300000000002,-0.6703792267182664,0.051144866052885554
520,IV-IV,M_i_neut,K,GeSn,0.199495,0.35161357077657557,0.03438941197547069
521,II-VI,M_A,I,CdTe,0.8219290000000001,0.543003026453375,0.04306512336163492
522,II-VI,M_i_A,Se,CdTe,0.286521,0.7443827451485131,0.019907418426886227
523,II-VI,M_i_A,Se,CdSe,0.55224,0.8019197874531588,0.022250835151032003
524,III-V,M_i_A,Rb,GaSb,0.46153999999999995,0.777810133614813,0.05036365828263228
525,II-VI,M_i_A,O,CdTe,-0.230473,0.11718063689490661,0.028586024486244376
526,IV-IV,M_B,Y,SiSn,-0.280893,-0.04992088112205069,0.03224281457331843
527,II-VI,M_i_A,Rb,CdTe,1.407627,1.4368341369014093,0.0297524373897186
528,II-VI,M_A,Ir,CdTe,0.22270900000000002,0.26473386091680257,0.03071775367411533
529,IV-IV,M_A,Rb,Sn,0.209855,-0.08035687944764969,0.05448037403914151
530,II-VI,M_A,B,CdO,0.293576,0.4872747163240896,0.0408848541809305
531,II-VI,M_i_neut,S,CdTe,0.441146,0.6144804069986675,0.01708828152763834
532,IV-IV,M_i_A,K,Ge,0.18479500000000001,0.48851835347572337,0.03240012354574581
533,IV-IV,M_i_B,Co,GeSn,0.068024,0.020786234061309496,0.012906803674467338
534,III-V,M_B,V,BP,-0.41982600000000003,0.010812030456157307,0.059940343875998274
535,II-VI,M_B,N,CdTe,-0.3731,-0.35131833702088866,0.04138269931927524
536,III-V,M_A,Hf,AlP,1.497565,1.1191595845857285,0.05391980743934263
537,II-VI,M_i_neut,Se,CdSe,0.841843,0.7997406695193515,0.02305654869704924
538,II-VI,M_i_neut,Se,CdTe,0.632119,0.7424089538036819,0.01976010088586154
539,II-VI,M_A,Se,CdS,1.014925,0.8373261217398731,0.0378803728720393
540,II-VI,M_i_A,In,CdTe,1.4065530000000002,1.4001171948126934,0.01760700547023589
541,IV-IV,M_i_neut,Ag,Si,0.584387,0.530648261894762,0.026789558230103785
542,II-VI,M_B,Ni,ZnSe,-0.09450399999999999,0.7435242890309881,0.045510752375552785
543,II-VI,M_i_B,Zn,CdTe,1.005749,1.0267772608353,0.012680520557318883
544,III-V,M_i_A,Cu,BAs,1.072101,0.6846661295571527,0.032159517845722775
545,II-VI,M_i_B,Cd,CdTe,1.148461,1.115295775332481,0.015286160372795647
546,IV-IV,M_i_A,P,GeSn,0.24626900000000002,0.18140295945416052,0.025419612281771753
547,IV-IV,M_A,Ga,GeC,-0.415133,0.5883697809496538,0.05622699511829641
548,III-V,M_i_neut,Ti,GaP,1.319338,1.2703718838772429,0.03266065747866845
549,IV-IV,M_i_B,In,SiSn,0.560045,0.6877755619131308,0.020812151248082705
550,III-V,M_i_B,Pt,InSb,-0.017359,-0.1941745768336337,0.048494027639018535
551,II-VI,M_i_neut,Ni,CdTe,0.442417,0.5643975303958451,0.025902987341434258
552,II-VI,M_A,Se,CdTe,0.650758,0.3917878005853921,0.029019429654228632
553,III-V,M_A,Cd,BSb,0.05912100000000001,0.4039904638967392,0.07745843143816804
554,II-VI,M_i_B,Ga,CdTe,1.32677,1.3596801027843142,0.017677954652707863
555,II-VI,M_i_B,K,CdTe,1.4043139999999998,1.3662737718053475,0.019542025333849248
556,IV-IV,M_B,Li,SiSn,-0.348149,-0.4501849528224092,0.04287719811594665
557,II-VI,M_i_B,Cl,CdTe,-0.034827,0.3943356954558421,0.0442196398536858
558,III-V,M_i_A,Pb,InAs,0.9796799999999999,0.788899078574473,0.021519114535399553
559,II-VI,M_B,Au,CdTe,1.0051729999999999,0.36479740477545375,0.048377079719645846
560,II-VI,M_i_B,Tl,CdTe,1.417684,1.3124722197638579,0.021783068341262393
561,II-VI,M_i_A,Cu,CdTe,1.068645,1.031728283236826,0.023483847192289395
562,III-V,M_A,Hf,GaAs,0.7118979999999999,0.7980154650244371,0.036324805873756714
563,II-VI,M_i_A,Zn,CdTe,0.545025,1.0261013791541485,0.011493525302724997
564,IV-IV,M_i_neut,Sc,SiSn,0.7290979999999999,0.6275678615166648,0.024853155446221048
565,II-VI,M_i_neut,Pt,CdTe,0.191907,0.3275272199962135,0.034504167821472934
566,III-V,M_B,Cu,GaP,0.582461,0.7539096320708845,0.04464506147366326
567,II-VI,M_A,La,CdTe,1.326239,0.6887856801456753,0.029765951224025467
568,IV-IV,M_i_A,Be,SiGe,0.349659,0.530515641081967,0.04866075718033489
569,IV-IV,M_i_A,Mg,SiGe,0.689176,0.7230756817597304,0.04147184948508197
570,II-VI,M_i_A,Cd,CdTe,0.8660629999999999,1.1136190575335938,0.01564629577100421
571,II-VI,M_B,Bi,CdTe,-0.025087,0.49859261868950666,0.04027861082212456
572,II-VI,M_A,Pt,ZnSe,0.305296,0.21012824807762312,0.05665866899938195
573,II-VI,M_i_A,Ga,CdTe,1.3622299999999998,1.3589397010355178,0.017952922129259072
574,II-VI,M_i_neut,Pt,ZnTe,0.120761,0.33315487468353966,0.038252622946246914
575,II-VI,M_A,B,CdTe,0.9165110000000001,0.3687736458096073,0.03793433258295411
576,II-VI,M_i_A,Br,CdTe,-0.09019500000000001,0.5319632065532327,0.04402885362503569
577,II-VI,M_i_neut,Br,CdTe,-0.045716,0.5229328843057713,0.04260093558307383
578,IV-IV,M_i_B,Cr,SiC,1.374509,1.7461444997515467,0.03239498756555428
579,II-VI,M_i_A,Ni,CdO,0.920568,0.6897787690347087,0.04194113002330414
580,III-V,M_i_neut,Se,InSb,0.412288,0.3429172235875909,0.03051051296688443
581,IV-IV,M_i_A,Be,Si,0.499669,0.4238900048072388,0.05241233755434078
582,II-VI,M_i_neut,Cl,CdTe,0.047437,0.38643903664374163,0.03990715261019193
583,II-VI,M_A,Rh,CdTe,0.055937,0.34555559127429764,0.02826659872118777
584,IV-IV,M_i_B,Al,SiSn,0.507918,0.49143311746586027,0.02511840275407075
585,III-V,M_B,Se,BP,1.049541,0.7133899813189044,0.07204481281039986
586,III-V,M_i_neut,F,AlSb,1.556921,-0.08055111466224993,0.05643821123777054
587,IV-IV,M_i_neut,Rh,Sn,-0.021313,0.19360662063228193,0.024463458683502984
588,IV-IV,M_B,Y,GeSn,-0.18646300000000002,-0.24226549830916616,0.03364482656031235
589,III-V,M_i_neut,Zn,GaAs,0.5441739999999999,0.7474376480949456,0.029619455926189264
590,II-VI,M_i_A,K,CdSe,1.347544,1.4080271558051654,0.024678730372604103
591,IV-IV,M_i_A,Si,Sn,0.22876799999999997,0.3623137339362595,0.028716258564853735
592,II-VI,M_A,B,ZnSe,1.581028,0.7623463596167733,0.039174707154544776
593,IV-IV,M_i_neut,Bi,Sn,0.081196,0.7036707739228227,0.025002655507169583
594,III-V,M_B,Zn,InAs,0.23007600000000003,0.2825611621330868,0.029794109719522312
595,II-VI,M_i_neut,Hg,CdTe,0.72649,1.060766056728847,0.026023290028296734
596,IV-IV,M_i_neut,Sn,Sn,0.07631,0.519511178266673,0.024205188928469592
597,IV-IV,M_i_A,Co,Sn,-0.09174700000000001,0.15702257314645876,0.02288396378896624
598,III-V,M_B,F,InP,0.572476,-0.23759032878150368,0.0592577111215339
599,II-VI,M_A,Se,CdSe,0.816919,0.46941276369855106,0.030501408604541282
600,II-VI,M_A,Cs,CdTe,0.128521,0.7580660004947003,0.03999163739808351
601,II-VI,M_A,Tc,CdTe,0.240096,0.6190793978626524,0.027188511395739336
602,III-V,M_i_A,Li,InN,0.836944,1.3240209510223149,0.06447303305938765
603,IV-IV,M_i_neut,Pt,Ge,0.0014349999999999999,-0.15606551098866703,0.0526381195811066
604,II-VI,M_i_B,Pd,ZnSe,0.11641800000000001,0.8005409626263322,0.035842082035092794
605,II-VI,M_A,Rb,CdO,-0.09638300000000001,0.6260040892692202,0.03902081897485663
606,III-V,M_A,Se,GaSb,0.377979,0.15339370167477068,0.0261336396268531
607,IV-IV,M_A,Tl,Si,-0.015844,0.1118339451508096,0.039168458310019534
608,II-VI,M_i_B,Fe,ZnSe,1.813881,1.4817958448510056,0.017931477726203317
609,II-VI,M_i_B,Cu,CdTe,1.2480639999999998,1.0286459744287897,0.025182172555822557
610,II-VI,M_A,Ta,CdTe,1.111069,0.6327936106023895,0.03246118579445318
611,II-VI,M_i_B,Ag,ZnTe,1.5775139999999999,1.159586666379974,0.02894283856178819
612,II-VI,M_A,As,ZnSe,1.7324560000000002,0.7150786440964428,0.044105549762180694
613,III-V,M_B,S,AlSb,0.868124,0.393488504217914,0.06102742111252768
614,II-VI,M_A,Te,CdTe,0.901099,0.542088407447951,0.02621634793325217
615,II-VI,M_i_A,K,CdTe,1.378327,1.3664780996309525,0.01939930512547022
616,II-VI,M_i_A,Tl,CdTe,1.412232,1.31295693630982,0.022346233242433348
617,II-VI,M_A,P,CdTe,1.09569,0.3843638665436308,0.024283085156755566
618,II-VI,M_A,Pt,CdTe,0.078261,-0.042888197959345654,0.04962550433540546
619,III-V,M_i_neut,Be,InN,1.063676,1.3042777252447686,0.04620680194036684
620,II-VI,M_B,F,CdTe,0.8224370000000001,-0.5831486656427947,0.04924411077638028
621,II-VI,M_i_neut,Cu,CdTe,1.288514,1.024822597925613,0.023285520365208142
622,II-VI,M_i_A,Au,CdSe,1.014,1.2423044273057762,0.04038191179213114
623,III-V,M_i_B,Ag,GaAs,0.7485149999999999,0.795689492660791,0.03552641760478658
624,IV-IV,M_A,S,Ge,0.141585,-0.4207085248381963,0.046624661731320176
625,III-V,M_i_A,Tl,InAs,0.8363520000000001,0.7638339908240297,0.02580465395782655
626,IV-IV,M_A,Ir,GeSn,-0.112344,-0.6146555375103021,0.044821829135240396
627,II-VI,M_i_B,F,CdTe,-0.194166,-0.25655048670761527,0.056440980465416644
628,IV-IV,M_B,Rh,SiSn,-0.225867,-0.2710680794502349,0.030752876120183854
629,II-VI,M_i_neut,F,CdTe,-0.203043,-0.2488598440976184,0.05656370495146182
630,II-VI,M_i_neut,Na,CdTe,1.363834,1.3073262708339868,0.019495054335217775
631,II-VI,M_A,Y,CdTe,1.3336940000000002,0.6700772208644377,0.025833506857007353
632,II-VI,M_i_A,Pd,CdTe,0.050714999999999996,0.4659004885914667,0.03861247587509645
633,II-VI,M_i_B,Pd,CdSe,0.236715,0.631363134130989,0.03780672835545617
634,II-VI,M_i_B,Hg,CdTe,0.629344,1.060797252184784,0.020758071639942678
635,IV-IV,M_i_neut,Ge,Sn,0.011614,0.4240592488740808,0.022461910830625733
636,II-VI,M_i_B,Au,CdTe,1.078239,1.103925123525859,0.043117796760402324
637,IV-IV,M_i_neut,Zn,Ge,0.282546,0.49404369427012734,0.02067650691677278
638,II-VI,M_i_A,Au,CdTe,0.762137,1.098488204655029,0.037234888552955654
639,II-VI,M_A,Rb,CdTe,0.050169,0.7165388903905878,0.04254120478983585
640,IV-IV,M_B,Ag,SiGe,-0.101719,0.3227486750429294,0.04174886667228317
641,II-VI,M_i_A,Fe,CdSe,1.260011,1.2303952157174682,0.019800991306223092
642,II-VI,M_i_A,Cl,CdTe,-0.167622,0.3962832495602092,0.04275515166680733
643,IV-IV,M_i_A,Mg,Ge,0.501657,0.5052614075662563,0.04023280153751927
644,II-VI,M_A,Ti,CdTe,0.637412,0.6122278234248693,0.023372238845095487
645,II-VI,M_i_neut,Au,CdTe,1.197807,1.1062598788012603,0.04236596646011491
646,II-VI,M_i_B,Pd,CdTe,0.057481,0.46433857892390107,0.03566912047896275
647,III-V,M_A,Al,BAs,-0.077153,0.5440326350543867,0.059683415315627826
648,III-V,M_i_A,F,GaAs,-0.445064,-0.5812798728793274,0.045836207089958565
649,IV-IV,M_i_neut,Pd,SiGe,-0.09487999999999999,0.03812892655172386,0.0446381253864297
650,II-VI,M_i_neut,F,ZnSe,-0.269493,-0.4152113087180311,0.045001412801770925
651,II-VI,M_A,Sc,CdTe,1.223475,0.593039964132325,0.024196772517802542
652,II-VI,M_B,Br,ZnSe,1.8792,0.43445258345163007,0.0459409750364165
653,II-VI,M_i_A,Ag,CdTe,1.2098719999999998,1.0602923740195365,0.02973221437965831
654,II-VI,M_A,Ni,CdTe,-0.044579,-0.10387257475543107,0.04506701909101611
655,II-VI,M_i_neut,Ag,CdTe,1.326777,1.0599556366168734,0.02921597280746592
656,IV-IV,M_i_A,F,GeSn,-0.22471799999999997,-0.635370448665807,0.0530886401418356
657,II-VI,M_i_A,Hg,CdTe,0.311663,1.059325768729498,0.02407940834163827
658,II-VI,M_A,V,CdTe,0.6720659999999999,0.6380513791619379,0.023334027886753567
659,III-V,M_i_neut,Li,GaP,1.495276,1.2816831527620145,0.054545497443354636
660,II-VI,M_A,Pd,CdTe,-0.039359,-0.1864458562748422,0.04919157608893045
661,IV-IV,M_i_neut,Sc,GeSn,1.039631,0.44058650418938744,0.019720817998075856
662,II-VI,M_A,In,CdS,1.498041,1.3097526404802635,0.03647199192838487
663,II-VI,M_A,Bi,CdTe,1.359298,0.7757173191024908,0.038734893357611475
664,II-VI,M_i_B,Ag,CdTe,1.298024,1.061082611359021,0.031500670241760925
665,II-VI,M_i_neut,Pd,CdTe,0.078704,0.4609908036025111,0.03519577315501092
666,II-VI,M_A,As,CdTe,1.198505,0.4067586771660959,0.023416453442176834
667,II-VI,M_A,K,CdTe,-0.056704,0.6271046889469305,0.040503333242259895
668,II-VI,M_i_B,Na,CdTe,1.3180479999999999,1.3096225574277223,0.020661095192721565
669,II-VI,M_i_neut,Li,CdTe,1.307194,1.3014092662032237,0.034679183245094246
670,III-V,M_B,S,GaSb,0.21203699999999998,-0.10058494088040475,0.04235570181195308
671,II-VI,M_A,V,CdS,1.3044870000000002,1.237317224757751,0.036457473881770355
672,IV-IV,M_i_A,Au,GeSn,0.05923,0.4182249197983072,0.03224277290058426
673,II-VI,M_i_neut,Ag,CdSe,1.2083840000000001,1.2101424685565934,0.0328535573542944
674,II-VI,M_B,P,CdTe,-0.26656599999999997,0.1793034316932177,0.028800075060926484
675,III-V,M_A,Pd,InSb,-0.252601,-0.6974832106763387,0.045137230314495375
676,II-VI,M_i_A,F,CdSe,-0.24305100000000002,-0.20212689797398395,0.04824575544381192
677,II-VI,M_i_A,Li,CdTe,1.2878370000000001,1.2975046270805197,0.0460748893161671
678,II-VI,M_i_A,Na,CdTe,1.320665,1.3107597579318147,0.018954915756529776
679,II-VI,M_A,Fe,CdTe,0.259971,0.48711215879102365,0.02329804519592938
680,IV-IV,M_A,Sc,SiGe,-0.22999699999999998,0.04930011176179776,0.050831456638818114
681,II-VI,M_B,Cl,CdTe,1.191187,-0.09149950973010994,0.053659817600637955
682,II-VI,M_B,As,CdTe,-0.234015,0.25262663999159746,0.02490197321848792
683,II-VI,M_A,Al,ZnSe,1.807005,1.0131840420885383,0.04599231227895627
684,III-V,M_A,Ca,InAs,-0.191658,0.35224162419033356,0.043807167130248806
685,III-V,M_A,Be,BP,-0.45611999999999997,0.7040803048336022,0.0738457935152503
686,II-VI,M_A,Cr,CdTe,0.14960199999999998,0.5919474158230587,0.024107736612353686
687,II-VI,M_A,Co,CdTe,-0.23315,0.19882683432437884,0.02753877663445685
688,II-VI,M_B,O,CdTe,-0.303141,-0.2904295733626344,0.04973441702576744
689,II-VI,M_B,Br,CdTe,1.242809,0.06093437925424986,0.05391340560816554
690,II-VI,M_i_B,Li,CdTe,1.29833,1.2906368681854314,0.046548319347873644
691,II-VI,M_B,I,CdS,1.7076959999999999,0.7562770787498699,0.04604809612501335
692,IV-IV,M_B,Pt,SiGe,-0.128364,-0.29665169341420067,0.058364108855145126
693,IV-IV,M_A,Ag,SiSn,-0.040001999999999996,-0.0876289454220032,0.04588538085107264
694,II-VI,M_A,Hg,ZnO,-0.2024,0.8817899554780885,0.057789325398341126
695,IV-IV,M_A,Se,Ge,0.202956,-0.38892586459788525,0.04598879585086115
696,II-VI,M_B,Br,CdS,1.647145,0.5797028673428775,0.055015232974680715
697,II-VI,M_A,Ba,CdTe,0.002034,0.7300885132262444,0.036086597208121504
698,II-VI,M_B,I,CdTe,1.285332,0.19832414241563712,0.04506639142544453
699,IV-IV,M_A,B,SiSn,-0.461766,-0.5728384231666703,0.04844040062745125
700,II-VI,M_A,Si,CdTe,0.602237,0.42708268175440445,0.023978721110918453
701,IV-IV,M_i_B,Ga,GeSn,0.181705,0.44165887937525267,0.027610148906259253
702,IV-IV,M_i_A,Ca,Sn,0.35436799999999996,0.5944070479033683,0.0391747822609328
703,III-V,M_A,Cd,AlP,-0.076892,1.0410592617318974,0.04185922486358378
