Type,AB,Site,Impurity,true val,mean,std
II-VI,ZnS,M_A,Si,0,1.182410149,0.122617721
II-VI,ZnS,M_A,Ge,0,1.281410156,0.148686438
II-VI,ZnS,M_A,Sn,0,1.346755486,0.1589998
II-VI,ZnS,M_A,Pb,0,0.59382837,0.161887936
II-VI,ZnS,M_A,N,0,0.496228114,0.019002597
II-VI,ZnS,M_A,P,0,1.203046582,0.120595414
II-VI,ZnS,M_A,As,0,1.280709939,0.128784677
II-VI,ZnS,M_A,Sb,0,1.337801734,0.149540346
II-VI,ZnS,M_A,Bi,0,1.479202618,0.144451055
II-VI,ZnS,M_A,O,0,0.443650629,0.065241219
II-VI,ZnS,M_A,S,0,0.925518974,0.095624325
II-VI,ZnS,M_A,Se,0,1.02553804,0.115494984
II-VI,ZnS,M_A,Te,0,1.179603761,0.119197798
II-VI,ZnS,M_A,F,0,0.253184417,0.024416195
II-VI,ZnS,M_A,Cl,0,0.829100621,0.135206586
II-VI,ZnS,M_A,Br,0,0.951412638,0.118427733
II-VI,ZnS,M_A,I,0,1.029554228,0.10827011
II-VI,ZnS,M_A,Sc,0,1.351688537,0.198669551
II-VI,ZnS,M_A,Ti,0,1.361219189,0.188768066
II-VI,ZnS,M_A,V,0,1.335305507,0.180422062
II-VI,ZnS,M_A,Cr,0,1.313525764,0.172328483
II-VI,ZnS,M_A,Mn,0,1.380215762,0.156625959
II-VI,ZnS,M_A,Fe,0,1.319802634,0.144388816
II-VI,ZnS,M_A,Co,0,0.487925224,0.140750243
II-VI,ZnS,M_A,Ni,0,0.474801289,0.118779643
II-VI,ZnS,M_A,Cu,0,0.449937022,0.111067601
II-VI,ZnS,M_A,Zn,0,0.483234558,0.146754119
II-VI,ZnS,M_A,Y,0,1.420332224,0.193563721
II-VI,ZnS,M_A,Zr,0,1.377066033,0.200235455
II-VI,ZnS,M_A,Nb,0,1.312480589,0.176456674
II-VI,ZnS,M_A,Mo,0,1.268358345,0.180385848
II-VI,ZnS,M_A,Tc,0,1.319775757,0.138152288
II-VI,ZnS,M_A,Ru,0,1.26190639,0.127635383
II-VI,ZnS,M_A,Rh,0,1.091406581,0.112044848
II-VI,ZnS,M_A,Pd,0,0.489763397,0.124977942
II-VI,ZnS,M_A,Ag,0,1.168933247,0.145218179
II-VI,ZnS,M_A,Cd,0,0.514404769,0.165670414
II-VI,ZnS,M_A,La,0,1.492268367,0.180809469
II-VI,ZnS,M_A,Hf,0,1.42152142,0.143690565
II-VI,ZnS,M_A,Ta,0,1.347103009,0.122642704
II-VI,ZnS,M_A,W,0,1.212028182,0.1178778
II-VI,ZnS,M_A,Re,0,1.358785154,0.105450988
II-VI,ZnS,M_A,Os,0,1.219690676,0.110637675
II-VI,ZnS,M_A,Ir,0,1.096502089,0.080875999
II-VI,ZnS,M_A,Pt,0,1.020568849,0.114127862
II-VI,ZnS,M_A,Au,0,1.014081499,0.11493266
II-VI,ZnS,M_A,Hg,0,0.641317397,0.17185993
II-VI,ZnS,M_A,Ce,0,1.459851527,0.171915255
II-VI,ZnS,M_A,Pr,0,1.457367152,0.172680261
II-VI,ZnS,M_A,Nd,0,1.47177157,0.165792598
II-VI,ZnS,M_A,Pm,0,1.477012295,0.158829258
II-VI,ZnS,M_A,Sm,0,1.461912775,0.165905474
II-VI,ZnS,M_A,Eu,0,1.463598671,0.168669017
II-VI,ZnS,M_A,Gd,0,1.461130087,0.15617494
II-VI,ZnS,M_A,Tb,0,1.47142646,0.157939228
II-VI,ZnS,M_A,Dy,0,1.479990717,0.14913644
II-VI,ZnS,M_A,Ho,0,1.478154829,0.149282241
II-VI,ZnS,M_A,Er,0,1.451420415,0.139948249
II-VI,ZnS,M_A,Tm,0,1.433150936,0.156728822
II-VI,ZnS,M_A,Yb,0,1.484840927,0.140489914
II-VI,ZnS,M_A,Lu,0,1.433751305,0.154798623
II-VI,ZnS,M_B,Li,0,1.421530193,0.065901419
II-VI,ZnS,M_B,Na,0,1.475072452,0.066414307
II-VI,ZnS,M_B,K,0,1.548663146,0.091918838
II-VI,ZnS,M_B,Rb,0,1.946769686,0.128384828
II-VI,ZnS,M_B,Cs,0,2.031458332,0.0912956
II-VI,ZnS,M_B,Be,0,1.837943095,0.137571014
II-VI,ZnS,M_B,Mg,0,2.08259613,0.095459564
II-VI,ZnS,M_B,Ca,0,2.21293395,0.0804882
II-VI,ZnS,M_B,Sr,0,2.213957757,0.082639038
II-VI,ZnS,M_B,Ba,0,2.179757502,0.075558156
II-VI,ZnS,M_B,B,0,1.321947136,0.169390565
II-VI,ZnS,M_B,Al,0,1.897671386,0.136441543
II-VI,ZnS,M_B,Ga,0,1.705234525,0.163519656
II-VI,ZnS,M_B,In,0,1.771702105,0.166836217
II-VI,ZnS,M_B,Tl,0,1.605920779,0.161388599
II-VI,ZnS,M_B,C,0,0.749621039,0.177230615
II-VI,ZnS,M_B,Si,0,1.356306129,0.201749879
II-VI,ZnS,M_B,Ge,0,1.398193682,0.180059977
II-VI,ZnS,M_B,Sn,0,1.530205169,0.187414833
II-VI,ZnS,M_B,Pb,0,1.374959861,0.171634612
II-VI,ZnS,M_B,N,0,0.728503191,0.181441838
II-VI,ZnS,M_B,P,0,1.070753764,0.213885299
II-VI,ZnS,M_B,As,0,1.140020572,0.229851458
II-VI,ZnS,M_B,Sb,0,1.437995596,0.154300197
II-VI,ZnS,M_B,Bi,0,1.565004734,0.137974471
II-VI,ZnS,M_B,O,0,0.09513663,0.02576317
II-VI,ZnS,M_B,S,0,0.380271882,0.083967505
II-VI,ZnS,M_B,Se,0,0.845667492,0.213221512
II-VI,ZnS,M_B,Te,0,1.314531574,0.140606626
II-VI,ZnS,M_B,F,0,0.039105212,0.025195427
II-VI,ZnS,M_B,Cl,0,0.893076393,0.186900925
II-VI,ZnS,M_B,Br,0,1.052026095,0.17256932
II-VI,ZnS,M_B,I,0,1.202102315,0.190824777
II-VI,ZnS,M_B,Sc,0,2.090825345,0.113489335
II-VI,ZnS,M_B,Ti,0,1.995178859,0.110822119
II-VI,ZnS,M_B,V,0,1.902115645,0.116372583
II-VI,ZnS,M_B,Cr,0,1.786958177,0.146936305
II-VI,ZnS,M_B,Mn,0,1.948664771,0.105312559
II-VI,ZnS,M_B,Fe,0,1.667597964,0.15738509
II-VI,ZnS,M_B,Co,0,1.63556615,0.187999359
II-VI,ZnS,M_B,Ni,0,1.534638489,0.1874356
II-VI,ZnS,M_B,Cu,0,1.541522336,0.196235041
II-VI,ZnS,M_B,Zn,0,1.773418157,0.148166565
II-VI,ZnS,M_B,Y,0,2.118852017,0.107562886
II-VI,ZnS,M_B,Zr,0,2.041540829,0.13774243
II-VI,ZnS,M_B,Nb,0,1.899223124,0.115991457
II-VI,ZnS,M_B,Mo,0,1.340601371,0.229091001
II-VI,ZnS,M_B,Tc,0,1.608901125,0.222507819
II-VI,ZnS,M_B,Ru,0,1.310122344,0.201212925
II-VI,ZnS,M_B,Rh,0,1.187879094,0.128518951
II-VI,ZnS,M_B,Pd,0,1.21855885,0.130956248
II-VI,ZnS,M_B,Ag,0,1.527763135,0.195665849
II-VI,ZnS,M_B,Cd,0,1.728402296,0.145391194
II-VI,ZnS,M_B,La,0,2.100397766,0.118824367
II-VI,ZnS,M_B,Hf,0,2.011086807,0.121476955
II-VI,ZnS,M_B,Ta,0,1.883544476,0.121477695
II-VI,ZnS,M_B,W,0,1.284052019,0.150958918
II-VI,ZnS,M_B,Re,0,1.607192911,0.203969711
II-VI,ZnS,M_B,Os,0,1.23160898,0.153206534
II-VI,ZnS,M_B,Ir,0,1.142796046,0.098954237
II-VI,ZnS,M_B,Pt,0,1.10532351,0.088121929
II-VI,ZnS,M_B,Au,0,1.082517401,0.109294098
II-VI,ZnS,M_B,Hg,0,1.409644589,0.200641774
II-VI,ZnS,M_B,Ce,0,2.117179645,0.129667998
II-VI,ZnS,M_B,Pr,0,2.12825686,0.129763369
II-VI,ZnS,M_B,Nd,0,2.123222646,0.125982234
II-VI,ZnS,M_B,Pm,0,2.123724586,0.128919764
II-VI,ZnS,M_B,Sm,0,2.097839024,0.125142533
II-VI,ZnS,M_B,Eu,0,2.0977734,0.109807696
II-VI,ZnS,M_B,Gd,0,2.111906523,0.135051404
II-VI,ZnS,M_B,Tb,0,2.112684512,0.12982155
II-VI,ZnS,M_B,Dy,0,2.116061175,0.130652533
II-VI,ZnS,M_B,Ho,0,2.112680538,0.12889632
II-VI,ZnS,M_B,Er,0,2.098748163,0.117566856
II-VI,ZnS,M_B,Tm,0,2.099535725,0.117624112
II-VI,ZnS,M_B,Yb,0,2.112064573,0.111860335
II-VI,ZnS,M_B,Lu,0,2.092926854,0.131596149
II-VI,ZnS,M_i_A,Li,0,1.722276627,0.108883043
II-VI,ZnS,M_i_A,Na,0,1.736371379,0.094775792
II-VI,ZnS,M_i_A,K,0,1.728743028,0.103632162
II-VI,ZnS,M_i_A,Rb,0,1.940072671,0.06640285
II-VI,ZnS,M_i_A,Cs,0,2.036703693,0.063369021
II-VI,ZnS,M_i_A,Be,0,1.883436027,0.128967347
II-VI,ZnS,M_i_A,Mg,0,2.281370788,0.067381512
II-VI,ZnS,M_i_A,Ca,0,2.24868906,0.064279033
II-VI,ZnS,M_i_A,Sr,0,2.224645143,0.063646242
II-VI,ZnS,M_i_A,Ba,0,2.204736242,0.070380908
II-VI,ZnS,M_i_A,B,0,1.438303142,0.074715554
II-VI,ZnS,M_i_A,Al,0,2.13615553,0.165630341
II-VI,ZnS,M_i_A,Ga,0,2.03414897,0.089382319
II-VI,ZnS,M_i_A,In,0,2.062483151,0.084522983
II-VI,ZnS,M_i_A,Tl,0,1.718423499,0.033386696
II-VI,ZnS,M_i_A,C,0,0.964248642,0.093445053
II-VI,ZnS,M_i_A,Si,0,1.762465209,0.020885888
II-VI,ZnS,M_i_A,Ge,0,1.753055338,0.036635694
II-VI,ZnS,M_i_A,Sn,0,1.838898932,0.072037923
II-VI,ZnS,M_i_A,Pb,0,1.729335724,0.156308639
II-VI,ZnS,M_i_A,N,0,0.331394635,0.125246462
II-VI,ZnS,M_i_A,P,0,1.28104486,0.150073527
II-VI,ZnS,M_i_A,As,0,1.481390301,0.169896084
II-VI,ZnS,M_i_A,Sb,0,1.714027625,0.056809376
II-VI,ZnS,M_i_A,Bi,0,1.841168663,0.080575272
II-VI,ZnS,M_i_A,O,0,-0.007005626,0.044419095
II-VI,ZnS,M_i_A,S,0,0.737688505,0.078656005
II-VI,ZnS,M_i_A,Se,0,0.967824152,0.083828339
II-VI,ZnS,M_i_A,Te,0,1.446195259,0.041074167
II-VI,ZnS,M_i_A,F,0,-0.052890642,0.023948503
II-VI,ZnS,M_i_A,Cl,0,0.693136909,0.18072153
II-VI,ZnS,M_i_A,Br,0,0.833239828,0.138651254
II-VI,ZnS,M_i_A,I,0,0.980062062,0.131640275
II-VI,ZnS,M_i_A,Sc,0,2.363286492,0.034220523
II-VI,ZnS,M_i_A,Ti,0,2.301643586,0.0216358
II-VI,ZnS,M_i_A,V,0,2.046097456,0.103460867
II-VI,ZnS,M_i_A,Cr,0,1.972091989,0.101689003
II-VI,ZnS,M_i_A,Mn,0,2.061212547,0.065000383
II-VI,ZnS,M_i_A,Fe,0,1.791391629,0.121717276
II-VI,ZnS,M_i_A,Co,0,1.579413835,0.104306252
II-VI,ZnS,M_i_A,Ni,0,1.524021241,0.124318398
II-VI,ZnS,M_i_A,Cu,0,1.608971753,0.125706441
II-VI,ZnS,M_i_A,Zn,0,1.854640483,0.118526405
II-VI,ZnS,M_i_A,Y,0,2.362527404,0.039569376
II-VI,ZnS,M_i_A,Zr,0,2.338742468,0.026007327
II-VI,ZnS,M_i_A,Nb,0,2.164450284,0.041612351
II-VI,ZnS,M_i_A,Mo,0,1.673451775,0.111840888
II-VI,ZnS,M_i_A,Tc,0,1.681338753,0.112798304
II-VI,ZnS,M_i_A,Ru,0,1.403278354,0.105254838
II-VI,ZnS,M_i_A,Rh,0,1.173002494,0.062499117
II-VI,ZnS,M_i_A,Pd,0,1.045765433,0.113025637
II-VI,ZnS,M_i_A,Ag,0,1.633701325,0.058552302
II-VI,ZnS,M_i_A,Cd,0,1.951403135,0.034230113
II-VI,ZnS,M_i_A,La,0,2.297805688,0.042604738
II-VI,ZnS,M_i_A,Hf,0,2.317458519,0.028366748
II-VI,ZnS,M_i_A,Ta,0,2.182293331,0.043257398
II-VI,ZnS,M_i_A,W,0,1.379245883,0.098113526
II-VI,ZnS,M_i_A,Re,0,1.601555025,0.11221229
II-VI,ZnS,M_i_A,Os,0,1.285156062,0.052655563
II-VI,ZnS,M_i_A,Ir,0,1.11047378,0.07191103
II-VI,ZnS,M_i_A,Pt,0,1.048836567,0.119543601
II-VI,ZnS,M_i_A,Au,0,1.227346895,0.077000824
II-VI,ZnS,M_i_A,Hg,0,1.449777245,0.062729777
II-VI,ZnS,M_i_A,Ce,0,2.312054757,0.026548748
II-VI,ZnS,M_i_A,Pr,0,2.312054757,0.026548748
II-VI,ZnS,M_i_A,Nd,0,2.309784667,0.024864441
II-VI,ZnS,M_i_A,Pm,0,2.308920692,0.023575285
II-VI,ZnS,M_i_A,Sm,0,2.344740559,0.034047362
II-VI,ZnS,M_i_A,Eu,0,2.259471641,0.053487858
II-VI,ZnS,M_i_A,Gd,0,2.315540787,0.033873847
II-VI,ZnS,M_i_A,Tb,0,2.318521294,0.032721266
II-VI,ZnS,M_i_A,Dy,0,2.322042293,0.033458535
II-VI,ZnS,M_i_A,Ho,0,2.319061786,0.034611045
II-VI,ZnS,M_i_A,Er,0,2.322595717,0.030268552
II-VI,ZnS,M_i_A,Tm,0,2.330344888,0.030581171
II-VI,ZnS,M_i_A,Yb,0,2.233722165,0.056451597
II-VI,ZnS,M_i_A,Lu,0,2.319027643,0.029050247
II-VI,ZnS,M_i_B,Li,0,1.719650763,0.106322079
II-VI,ZnS,M_i_B,Na,0,1.73597153,0.094458925
II-VI,ZnS,M_i_B,K,0,1.728743028,0.103632162
II-VI,ZnS,M_i_B,Rb,0,1.939934,0.065607625
II-VI,ZnS,M_i_B,Cs,0,2.036144657,0.065027624
II-VI,ZnS,M_i_B,Be,0,1.883436027,0.128967347
II-VI,ZnS,M_i_B,Mg,0,2.281370788,0.067381512
II-VI,ZnS,M_i_B,Ca,0,2.24868906,0.064279033
II-VI,ZnS,M_i_B,Sr,0,2.223772707,0.062662728
II-VI,ZnS,M_i_B,Ba,0,2.2054186,0.070690423
II-VI,ZnS,M_i_B,B,0,1.438303142,0.074715554
II-VI,ZnS,M_i_B,Al,0,2.13615553,0.165630341
II-VI,ZnS,M_i_B,Ga,0,2.03414897,0.089382319
II-VI,ZnS,M_i_B,In,0,2.066837667,0.087046239
II-VI,ZnS,M_i_B,Tl,0,1.718423499,0.033386696
II-VI,ZnS,M_i_B,C,0,0.964248642,0.093445053
II-VI,ZnS,M_i_B,Si,0,1.762465209,0.020885888
II-VI,ZnS,M_i_B,Ge,0,1.753766187,0.035852163
II-VI,ZnS,M_i_B,Sn,0,1.841877921,0.068680505
II-VI,ZnS,M_i_B,Pb,0,1.73049516,0.157546318
II-VI,ZnS,M_i_B,N,0,0.331394635,0.125246462
II-VI,ZnS,M_i_B,P,0,1.28104486,0.150073527
II-VI,ZnS,M_i_B,As,0,1.481436763,0.169353356
II-VI,ZnS,M_i_B,Sb,0,1.712404209,0.05325084
II-VI,ZnS,M_i_B,Bi,0,1.842328098,0.08209726
II-VI,ZnS,M_i_B,O,0,-0.006140865,0.044343388
II-VI,ZnS,M_i_B,S,0,0.737688505,0.078656005
II-VI,ZnS,M_i_B,Se,0,0.967915566,0.083694173
II-VI,ZnS,M_i_B,Te,0,1.445781839,0.036960277
II-VI,ZnS,M_i_B,F,0,-0.052890642,0.023948503
II-VI,ZnS,M_i_B,Cl,0,0.693264904,0.18050314
II-VI,ZnS,M_i_B,Br,0,0.833729446,0.139557503
II-VI,ZnS,M_i_B,I,0,0.971900591,0.137502622
II-VI,ZnS,M_i_B,Sc,0,2.363286492,0.034220523
II-VI,ZnS,M_i_B,Ti,0,2.301643586,0.0216358
II-VI,ZnS,M_i_B,V,0,2.046097456,0.103460867
II-VI,ZnS,M_i_B,Cr,0,1.972091989,0.101689003
II-VI,ZnS,M_i_B,Mn,0,2.061212547,0.065000383
II-VI,ZnS,M_i_B,Fe,0,1.791391629,0.121717276
II-VI,ZnS,M_i_B,Co,0,1.579413835,0.104306252
II-VI,ZnS,M_i_B,Ni,0,1.524021241,0.124318398
II-VI,ZnS,M_i_B,Cu,0,1.608971753,0.125706441
II-VI,ZnS,M_i_B,Zn,0,1.854640483,0.118526405
II-VI,ZnS,M_i_B,Y,0,2.361654968,0.040951239
II-VI,ZnS,M_i_B,Zr,0,2.339046526,0.026689285
II-VI,ZnS,M_i_B,Nb,0,2.164882891,0.04211146
II-VI,ZnS,M_i_B,Mo,0,1.677185795,0.108643906
II-VI,ZnS,M_i_B,Tc,0,1.689804324,0.11212969
II-VI,ZnS,M_i_B,Ru,0,1.411433298,0.103878188
II-VI,ZnS,M_i_B,Rh,0,1.181008743,0.058343163
II-VI,ZnS,M_i_B,Pd,0,1.051609575,0.109097007
II-VI,ZnS,M_i_B,Ag,0,1.644714974,0.06047832
II-VI,ZnS,M_i_B,Cd,0,1.959132776,0.040869049
II-VI,ZnS,M_i_B,La,0,2.297805688,0.042604738
II-VI,ZnS,M_i_B,Hf,0,2.31807856,0.027510247
II-VI,ZnS,M_i_B,Ta,0,2.182293331,0.043257398
II-VI,ZnS,M_i_B,W,0,1.379691178,0.097762946
II-VI,ZnS,M_i_B,Re,0,1.602219178,0.111431186
II-VI,ZnS,M_i_B,Os,0,1.285374835,0.05242133
II-VI,ZnS,M_i_B,Ir,0,1.110692553,0.071965063
II-VI,ZnS,M_i_B,Pt,0,1.049281862,0.119468571
II-VI,ZnS,M_i_B,Au,0,1.227346895,0.077000824
II-VI,ZnS,M_i_B,Hg,0,1.449777245,0.062729777
II-VI,ZnS,M_i_B,Ce,0,2.312054757,0.026548748
II-VI,ZnS,M_i_B,Pr,0,2.312054757,0.026548748
II-VI,ZnS,M_i_B,Nd,0,2.309784667,0.024864441
II-VI,ZnS,M_i_B,Pm,0,2.308920692,0.023575285
II-VI,ZnS,M_i_B,Sm,0,2.344740559,0.034047362
II-VI,ZnS,M_i_B,Eu,0,2.259471641,0.053487858
II-VI,ZnS,M_i_B,Gd,0,2.315540787,0.033873847
II-VI,ZnS,M_i_B,Tb,0,2.318521294,0.032721266
II-VI,ZnS,M_i_B,Dy,0,2.322042293,0.033458535
II-VI,ZnS,M_i_B,Ho,0,2.319061786,0.034611045
II-VI,ZnS,M_i_B,Er,0,2.323215758,0.029658577
II-VI,ZnS,M_i_B,Tm,0,2.33096493,0.030609451
II-VI,ZnS,M_i_B,Yb,0,2.235006361,0.056219647
II-VI,ZnS,M_i_B,Lu,0,2.319647684,0.028251758
II-VI,ZnS,M_i_neut,Li,0,1.719650763,0.106322079
II-VI,ZnS,M_i_neut,Na,0,1.73481346,0.093521221
II-VI,ZnS,M_i_neut,K,0,1.728743028,0.103632162
II-VI,ZnS,M_i_neut,Rb,0,1.940644849,0.065432214
II-VI,ZnS,M_i_neut,Cs,0,2.048554357,0.061411686
II-VI,ZnS,M_i_neut,Be,0,1.88100005,0.126954991
II-VI,ZnS,M_i_neut,Mg,0,2.275372569,0.065275114
II-VI,ZnS,M_i_neut,Ca,0,2.249497399,0.063647127
II-VI,ZnS,M_i_neut,Sr,0,2.222964368,0.063049063
II-VI,ZnS,M_i_neut,Ba,0,2.219205249,0.067296634
II-VI,ZnS,M_i_neut,B,0,1.437537489,0.075168487
II-VI,ZnS,M_i_neut,Al,0,2.131780467,0.167282398
II-VI,ZnS,M_i_neut,Ga,0,2.03414897,0.089382319
II-VI,ZnS,M_i_neut,In,0,2.072716292,0.085646314
II-VI,ZnS,M_i_neut,Tl,0,1.718979983,0.034107406
II-VI,ZnS,M_i_neut,C,0,0.964248642,0.093445053
II-VI,ZnS,M_i_neut,Si,0,1.761992246,0.021357668
II-VI,ZnS,M_i_neut,Ge,0,1.751977833,0.034208242
II-VI,ZnS,M_i_neut,Sn,0,1.845335783,0.067799917
II-VI,ZnS,M_i_neut,Pb,0,1.73049516,0.157546318
II-VI,ZnS,M_i_neut,N,0,0.331394635,0.125246462
II-VI,ZnS,M_i_neut,P,0,1.28104486,0.150073527
II-VI,ZnS,M_i_neut,As,0,1.479648409,0.167796508
II-VI,ZnS,M_i_neut,Sb,0,1.718618132,0.055783523
II-VI,ZnS,M_i_neut,Bi,0,1.841725146,0.082292868
II-VI,ZnS,M_i_neut,O,0,-0.006140865,0.044343388
II-VI,ZnS,M_i_neut,S,0,0.737688505,0.078656005
II-VI,ZnS,M_i_neut,Se,0,0.966127212,0.081375565
II-VI,ZnS,M_i_neut,Te,0,1.451773669,0.0399405
II-VI,ZnS,M_i_neut,F,0,-0.052025881,0.024339098
II-VI,ZnS,M_i_neut,Cl,0,0.693264904,0.18050314
II-VI,ZnS,M_i_neut,Br,0,0.833729446,0.139557503
II-VI,ZnS,M_i_neut,I,0,0.973902817,0.137114469
II-VI,ZnS,M_i_neut,Sc,0,2.364094831,0.033168848
II-VI,ZnS,M_i_neut,Ti,0,2.302451925,0.02181732
II-VI,ZnS,M_i_neut,V,0,2.046905795,0.103801593
II-VI,ZnS,M_i_neut,Cr,0,1.972900328,0.101317356
II-VI,ZnS,M_i_neut,Mn,0,2.062020886,0.063726855
II-VI,ZnS,M_i_neut,Fe,0,1.791391629,0.121717276
II-VI,ZnS,M_i_neut,Co,0,1.579413835,0.104306252
II-VI,ZnS,M_i_neut,Ni,0,1.524021241,0.124318398
II-VI,ZnS,M_i_neut,Cu,0,1.608971753,0.125706441
II-VI,ZnS,M_i_neut,Zn,0,1.854640483,0.118526405
II-VI,ZnS,M_i_neut,Y,0,2.360846628,0.041522147
II-VI,ZnS,M_i_neut,Zr,0,2.338238186,0.027719695
II-VI,ZnS,M_i_neut,Nb,0,2.164074552,0.04324666
II-VI,ZnS,M_i_neut,Mo,0,1.677088305,0.108096945
II-VI,ZnS,M_i_neut,Tc,0,1.688123548,0.110943028
II-VI,ZnS,M_i_neut,Ru,0,1.411342317,0.101582061
II-VI,ZnS,M_i_neut,Rh,0,1.180941355,0.056949506
II-VI,ZnS,M_i_neut,Pd,0,1.060437839,0.108610196
II-VI,ZnS,M_i_neut,Ag,0,1.64807301,0.05679124
II-VI,ZnS,M_i_neut,Cd,0,1.965729653,0.043928985
II-VI,ZnS,M_i_neut,La,0,2.306726027,0.038008298
II-VI,ZnS,M_i_neut,Hf,0,2.318979677,0.028220438
II-VI,ZnS,M_i_neut,Ta,0,2.183194447,0.043337379
II-VI,ZnS,M_i_neut,W,0,1.371571707,0.100666182
II-VI,ZnS,M_i_neut,Re,0,1.596891232,0.115630661
II-VI,ZnS,M_i_neut,Os,0,1.28087271,0.051633189
II-VI,ZnS,M_i_neut,Ir,0,1.105814407,0.066614279
II-VI,ZnS,M_i_neut,Pt,0,1.047545649,0.116070189
II-VI,ZnS,M_i_neut,Au,0,1.227145468,0.078651007
II-VI,ZnS,M_i_neut,Hg,0,1.449174292,0.06346041
II-VI,ZnS,M_i_neut,Ce,0,2.320818164,0.025037705
II-VI,ZnS,M_i_neut,Pr,0,2.320818164,0.025037705
II-VI,ZnS,M_i_neut,Nd,0,2.31737158,0.024058349
II-VI,ZnS,M_i_neut,Pm,0,2.316507605,0.021597554
II-VI,ZnS,M_i_neut,Sm,0,2.350220025,0.03264982
II-VI,ZnS,M_i_neut,Eu,0,2.263593357,0.054940102
II-VI,ZnS,M_i_neut,Gd,0,2.317846991,0.035838251
II-VI,ZnS,M_i_neut,Tb,0,2.321447539,0.03405505
II-VI,ZnS,M_i_neut,Dy,0,2.324349412,0.034492892
II-VI,ZnS,M_i_neut,Ho,0,2.321368905,0.035424454
II-VI,ZnS,M_i_neut,Er,0,2.32510002,0.030999932
II-VI,ZnS,M_i_neut,Tm,0,2.332849191,0.031732074
II-VI,ZnS,M_i_neut,Yb,0,2.235688719,0.05664676
II-VI,ZnS,M_i_neut,Lu,0,2.320330042,0.028678427
II-VI,ZnSe,M_A,Li,0,0.436838325,0.082106539
II-VI,ZnSe,M_A,Na,0,0.475735778,0.081318138
II-VI,ZnSe,M_A,K,0,0.543018493,0.08051075
II-VI,ZnSe,M_A,Rb,0,0.589526231,0.086170501
II-VI,ZnSe,M_A,Cs,0,0.647195772,0.083247052
II-VI,ZnSe,M_A,Be,0,0.36760735,0.075239103
II-VI,ZnSe,M_A,Mg,0,0.438204055,0.077457604
II-VI,ZnSe,M_A,Ca,0,0.593869578,0.135922709
II-VI,ZnSe,M_A,Sr,0,0.632196365,0.157598943
II-VI,ZnSe,M_A,Ba,0,0.701292044,0.191648967
II-VI,ZnSe,M_A,B,0,0.896966614,0.160352907
II-VI,ZnSe,M_A,Al,0,1.215442459,0.180400511
II-VI,ZnSe,M_A,Ga,0,1.083072833,0.073658473
II-VI,ZnSe,M_A,In,0,1.212956691,0.121638057
II-VI,ZnSe,M_A,Tl,0,1.000230301,0.014709762
II-VI,ZnSe,M_A,C,0,0.621171247,0.09684301
II-VI,ZnSe,M_A,Si,0,1.04148617,0.113855944
II-VI,ZnSe,M_A,Ge,0,1.061411216,0.109393727
II-VI,ZnSe,M_A,Sn,0,1.087938315,0.096664922
II-VI,ZnSe,M_A,Pb,0,0.505109589,0.155749644
II-VI,ZnSe,M_A,N,0,0.426514009,0.03132992
II-VI,ZnSe,M_A,P,0,1.059795914,0.063273086
II-VI,ZnSe,M_A,As,0,1.178958018,0.152400494
II-VI,ZnSe,M_A,Sb,0,1.137401306,0.103433975
II-VI,ZnSe,M_A,Bi,0,1.209601002,0.100169478
II-VI,ZnSe,M_A,O,0,0.303793491,0.02492041
II-VI,ZnSe,M_A,S,0,0.720431254,0.065512878
II-VI,ZnSe,M_A,Se,0,0.814491557,0.080692881
II-VI,ZnSe,M_A,Te,0,1.027865129,0.108600592
II-VI,ZnSe,M_A,F,0,0.232825061,0.030992847
II-VI,ZnSe,M_A,Cl,0,0.519565381,0.04494784
II-VI,ZnSe,M_A,Br,0,0.626454182,0.058050184
II-VI,ZnSe,M_A,I,0,0.936257508,0.073166581
II-VI,ZnSe,M_A,Sc,0,1.172526091,0.152230807
II-VI,ZnSe,M_A,Ti,0,1.144043609,0.130956425
II-VI,ZnSe,M_A,V,0,1.121622731,0.138876767
II-VI,ZnSe,M_A,Cr,0,1.078615741,0.129764045
II-VI,ZnSe,M_A,Mn,0,1.122766602,0.070436477
II-VI,ZnSe,M_A,Fe,0,1.066737138,0.088206356
II-VI,ZnSe,M_A,Co,0,0.392578889,0.09694973
II-VI,ZnSe,M_A,Ni,0,0.376775855,0.094266313
II-VI,ZnSe,M_A,Cu,0,0.344839431,0.087759177
II-VI,ZnSe,M_A,Zn,0,0.39041056,0.108570853
II-VI,ZnSe,M_A,Y,0,1.17127523,0.139911806
II-VI,ZnSe,M_A,Zr,0,1.151696551,0.125118835
II-VI,ZnSe,M_A,Nb,0,1.083948463,0.102810724
II-VI,ZnSe,M_A,Mo,0,1.007235581,0.11106521
II-VI,ZnSe,M_A,Tc,0,1.075763228,0.047921178
II-VI,ZnSe,M_A,Ru,0,0.928792659,0.085832355
II-VI,ZnSe,M_A,Rh,0,0.832527788,0.112004974
II-VI,ZnSe,M_A,Pd,0,0.355245849,0.039420604
II-VI,ZnSe,M_A,Ag,0,0.662717928,0.039118768
II-VI,ZnSe,M_A,Cd,0,0.426369671,0.123916937
II-VI,ZnSe,M_A,La,0,1.226597821,0.127700038
II-VI,ZnSe,M_A,Hf,0,1.161719103,0.057699824
II-VI,ZnSe,M_A,Ta,0,1.113385922,0.05606616
