Type,AB,Site,Impurity,true val,mean,std
II-VI,CdO,M_A,Li,0,-0.793320705,0.043804192
II-VI,CdO,M_A,Na,0,-0.76008921,0.038463246
II-VI,CdO,M_A,K,0,-0.734941432,0.033093543
II-VI,CdO,M_A,Rb,0,-0.75968367,0.040000774
II-VI,CdO,M_A,Cs,0,-0.735479571,0.071134919
II-VI,CdO,M_A,Be,0,-0.844518705,0.08418047
II-VI,CdO,M_A,Mg,0,-0.721538581,0.031231773
II-VI,CdO,M_A,Ca,0,-0.726557965,0.047103516
II-VI,CdO,M_A,Sr,0,-0.737092547,0.041994828
II-VI,CdO,M_A,Ba,0,-0.755697084,0.041774357
II-VI,CdO,M_A,B,0,-0.926559555,0.087168468
II-VI,CdO,M_A,Al,0,-0.749494348,0.059133831
II-VI,CdO,M_A,Ga,0,-0.764647291,0.064494927
II-VI,CdO,M_A,In,0,-0.776088062,0.060660215
II-VI,CdO,M_A,Tl,0,-0.786811148,0.072715629
II-VI,CdO,M_A,C,0,-0.851965496,0.041211567
II-VI,CdO,M_A,Si,0,-0.65566148,0.03861262
II-VI,CdO,M_A,Ge,0,-0.663958961,0.047490483
II-VI,CdO,M_A,Sn,0,-0.749433188,0.061551083
II-VI,CdO,M_A,Pb,0,-0.774815477,0.061100538
II-VI,CdO,M_A,N,0,-0.88422971,0.043110039
II-VI,CdO,M_A,P,0,-0.713397579,0.049199092
II-VI,CdO,M_A,As,0,-0.681813404,0.035605507
II-VI,CdO,M_A,Sb,0,-0.706745956,0.03952862
II-VI,CdO,M_A,Bi,0,-0.777944291,0.069259433
II-VI,CdO,M_A,O,0,-0.927896613,0.050506178
II-VI,CdO,M_A,S,0,-0.73783687,0.034975025
II-VI,CdO,M_A,Se,0,-0.721536529,0.060928951
II-VI,CdO,M_A,Te,0,-0.663958518,0.053205989
II-VI,CdO,M_A,F,0,-1.08692037,0.035156656
II-VI,CdO,M_A,Cl,0,-1.063751605,0.032977963
II-VI,CdO,M_A,Br,0,-0.91957024,0.126029594
II-VI,CdO,M_A,I,0,-0.72167579,0.055583864
II-VI,CdO,M_A,Sc,0,-0.684910292,0.050866341
II-VI,CdO,M_A,Ti,0,-0.630082239,0.048961258
II-VI,CdO,M_A,V,0,-0.547674484,0.075310207
II-VI,CdO,M_A,Cr,0,-0.698856444,0.054265705
II-VI,CdO,M_A,Mn,0,-0.722963028,0.054070658
II-VI,CdO,M_A,Fe,0,-0.748115891,0.048397872
II-VI,CdO,M_A,Co,0,-0.812828382,0.035734898
II-VI,CdO,M_A,Ni,0,-0.801711748,0.038119285
II-VI,CdO,M_A,Cu,0,-0.827802423,0.043309531
II-VI,CdO,M_A,Zn,0,-0.792106097,0.051282285
II-VI,CdO,M_A,Y,0,-0.673322734,0.056775944
II-VI,CdO,M_A,Zr,0,-0.584687387,0.077069725
II-VI,CdO,M_A,Nb,0,-0.453935157,0.090934227
II-VI,CdO,M_A,Mo,0,-0.483218429,0.07082482
II-VI,CdO,M_A,Tc,0,-0.462147109,0.049092375
II-VI,CdO,M_A,Ru,0,-0.492446947,0.0977056
II-VI,CdO,M_A,Rh,0,-0.598855429,0.058845523
II-VI,CdO,M_A,Pd,0,-0.757109411,0.029992339
II-VI,CdO,M_A,Ag,0,-0.801230288,0.023258175
II-VI,CdO,M_A,Cd,0,-0.79386505,0.052424534
II-VI,CdO,M_A,La,0,-0.683018055,0.080778376
II-VI,CdO,M_A,Hf,0,-0.512575664,0.072118694
II-VI,CdO,M_A,Ta,0,-0.341168154,0.090069308
II-VI,CdO,M_A,W,0,-0.410214314,0.091713493
II-VI,CdO,M_A,Re,0,-0.275292128,0.092915908
II-VI,CdO,M_A,Os,0,-0.422447154,0.056435383
II-VI,CdO,M_A,Ir,0,-0.476130616,0.089370483
II-VI,CdO,M_A,Pt,0,-0.573642275,0.04414092
II-VI,CdO,M_A,Au,0,-0.72596364,0.036940236
II-VI,CdO,M_A,Hg,0,-0.800487947,0.078596354
II-VI,CdO,M_A,Ce,0,-0.684169769,0.073247358
II-VI,CdO,M_A,Pr,0,-0.692588894,0.078491357
II-VI,CdO,M_A,Nd,0,-0.702533701,0.0796907
II-VI,CdO,M_A,Pm,0,-0.705547742,0.08601988
II-VI,CdO,M_A,Sm,0,-0.746933466,0.073975784
II-VI,CdO,M_A,Eu,0,-0.747512164,0.070672883
II-VI,CdO,M_A,Gd,0,-0.655401267,0.063040847
II-VI,CdO,M_A,Tb,0,-0.685997268,0.067780394
II-VI,CdO,M_A,Dy,0,-0.704725221,0.072105031
II-VI,CdO,M_A,Ho,0,-0.64360862,0.048828912
II-VI,CdO,M_A,Er,0,-0.630289558,0.046555738
II-VI,CdO,M_A,Tm,0,-0.683893137,0.051199858
II-VI,CdO,M_A,Yb,0,-0.73408514,0.068001296
II-VI,CdO,M_A,Lu,0,-0.609376009,0.054233466
II-VI,CdO,M_B,Li,0,-0.07544975,0.15774959
II-VI,CdO,M_B,Na,0,-0.0165606,0.161745784
II-VI,CdO,M_B,K,0,0.006621676,0.136630037
II-VI,CdO,M_B,Rb,0,0.009143852,0.138203692
II-VI,CdO,M_B,Cs,0,0.028525913,0.118475248
II-VI,CdO,M_B,Be,0,-0.273279386,0.140433913
II-VI,CdO,M_B,Mg,0,-0.141871063,0.150061388
II-VI,CdO,M_B,Ca,0,0.023464335,0.130719373
II-VI,CdO,M_B,Sr,0,0.037547448,0.115585558
II-VI,CdO,M_B,Ba,0,0.027341235,0.136783819
II-VI,CdO,M_B,B,0,-0.817756489,0.051379618
II-VI,CdO,M_B,Al,0,-0.597410843,0.070124985
II-VI,CdO,M_B,Ga,0,-0.627149047,0.07273004
II-VI,CdO,M_B,In,0,-0.578678841,0.060632878
II-VI,CdO,M_B,Tl,0,-0.523658841,0.061532893
II-VI,CdO,M_B,C,0,-0.743748003,0.067667159
II-VI,CdO,M_B,Si,0,-0.541173976,0.051682438
II-VI,CdO,M_B,Ge,0,-0.512267397,0.078210728
II-VI,CdO,M_B,Sn,0,-0.546687551,0.059263531
II-VI,CdO,M_B,Pb,0,-0.53932419,0.059265464
II-VI,CdO,M_B,N,0,-0.858285704,0.047733163
II-VI,CdO,M_B,P,0,-0.641280052,0.039446125
II-VI,CdO,M_B,As,0,-0.529753058,0.054928059
II-VI,CdO,M_B,Sb,0,-0.575561043,0.059754196
II-VI,CdO,M_B,Bi,0,-0.587387949,0.066070702
II-VI,CdO,M_B,O,0,-0.886046669,0.057429625
II-VI,CdO,M_B,S,0,-0.678935298,0.032930579
II-VI,CdO,M_B,Se,0,-0.6349044,0.044412918
II-VI,CdO,M_B,Te,0,-0.581456016,0.057053801
II-VI,CdO,M_B,F,0,-0.907179498,0.079449462
II-VI,CdO,M_B,Cl,0,-0.911345163,0.052835788
II-VI,CdO,M_B,Br,0,-0.810790927,0.075808995
II-VI,CdO,M_B,I,0,-0.636991086,0.022012276
II-VI,CdO,M_B,Sc,0,-0.053304826,0.194185409
II-VI,CdO,M_B,Ti,0,-0.433569831,0.09996378
II-VI,CdO,M_B,V,0,-0.444765642,0.105810521
II-VI,CdO,M_B,Cr,0,-0.620726376,0.046703286
II-VI,CdO,M_B,Mn,0,-0.609777913,0.038681211
II-VI,CdO,M_B,Fe,0,-0.630625507,0.035031093
II-VI,CdO,M_B,Co,0,-0.704055783,0.029106428
II-VI,CdO,M_B,Ni,0,-0.701668843,0.038375627
II-VI,CdO,M_B,Cu,0,-0.719427721,0.03653331
II-VI,CdO,M_B,Zn,0,-0.633930715,0.031642791
II-VI,CdO,M_B,Y,0,-0.074433135,0.172369712
II-VI,CdO,M_B,Zr,0,-0.394116903,0.079209021
II-VI,CdO,M_B,Nb,0,-0.387119773,0.056862071
II-VI,CdO,M_B,Mo,0,-0.38581633,0.044569493
II-VI,CdO,M_B,Tc,0,-0.349806104,0.008693386
II-VI,CdO,M_B,Ru,0,-0.428527011,0.035188415
II-VI,CdO,M_B,Rh,0,-0.501877538,0.027155
II-VI,CdO,M_B,Pd,0,-0.575589333,0.033716591
II-VI,CdO,M_B,Ag,0,-0.665449635,0.023883996
II-VI,CdO,M_B,Cd,0,-0.594031745,0.052053862
II-VI,CdO,M_B,La,0,-0.103033982,0.154715731
II-VI,CdO,M_B,Hf,0,-0.332086276,0.073145757
II-VI,CdO,M_B,Ta,0,-0.32494174,0.07920412
II-VI,CdO,M_B,W,0,-0.331635665,0.103594664
II-VI,CdO,M_B,Re,0,-0.166640531,0.069246939
II-VI,CdO,M_B,Os,0,-0.356837606,0.059638835
II-VI,CdO,M_B,Ir,0,-0.433294431,0.053868187
II-VI,CdO,M_B,Pt,0,-0.483052466,0.028670978
II-VI,CdO,M_B,Au,0,-0.586562556,0.035279221
II-VI,CdO,M_B,Hg,0,-0.575284969,0.051344659
II-VI,CdO,M_B,Ce,0,-0.127472639,0.155179542
II-VI,CdO,M_B,Pr,0,-0.154854789,0.151584568
II-VI,CdO,M_B,Nd,0,-0.174413867,0.138022413
II-VI,CdO,M_B,Pm,0,-0.184131584,0.140608307
II-VI,CdO,M_B,Sm,0,-0.197052632,0.148466562
II-VI,CdO,M_B,Eu,0,-0.19404793,0.138308582
II-VI,CdO,M_B,Gd,0,-0.182313573,0.144955232
II-VI,CdO,M_B,Tb,0,-0.191463345,0.141341419
II-VI,CdO,M_B,Dy,0,-0.200675711,0.137876084
II-VI,CdO,M_B,Ho,0,-0.180060895,0.140909433
II-VI,CdO,M_B,Er,0,-0.175337093,0.143317617
II-VI,CdO,M_B,Tm,0,-0.187686359,0.141219009
II-VI,CdO,M_B,Yb,0,-0.201453297,0.141280995
II-VI,CdO,M_B,Lu,0,-0.168284099,0.139295452
II-VI,CdO,M_i_A,Li,0,-0.822095865,0.040204196
II-VI,CdO,M_i_A,Na,0,-0.817730854,0.059728438
II-VI,CdO,M_i_A,K,0,-0.738071953,0.043191645
II-VI,CdO,M_i_A,Rb,0,-0.380391265,0.064975553
II-VI,CdO,M_i_A,Cs,0,-0.640817277,0.099899288
II-VI,CdO,M_i_A,Be,0,-0.93240892,0.090006039
II-VI,CdO,M_i_A,Mg,0,-0.775397125,0.05340264
II-VI,CdO,M_i_A,Ca,0,-0.719144242,0.037129406
II-VI,CdO,M_i_A,Sr,0,-0.677447852,0.034657877
II-VI,CdO,M_i_A,Ba,0,-0.599615651,0.052696931
II-VI,CdO,M_i_A,B,0,-0.2933396,0.111193275
II-VI,CdO,M_i_A,Al,0,0.393784394,0.058513754
II-VI,CdO,M_i_A,Ga,0,0.034579924,0.090881711
II-VI,CdO,M_i_A,In,0,0.04614875,0.018064335
II-VI,CdO,M_i_A,Tl,0,-0.27120109,0.015329108
II-VI,CdO,M_i_A,C,0,-0.435602651,0.085033621
II-VI,CdO,M_i_A,Si,0,0.166308826,0.311847264
II-VI,CdO,M_i_A,Ge,0,-0.339993537,0.12671743
II-VI,CdO,M_i_A,Sn,0,0.031929779,0.032994287
II-VI,CdO,M_i_A,Pb,0,-0.279384377,0.042411153
II-VI,CdO,M_i_A,N,0,-0.465790084,0.1469428
II-VI,CdO,M_i_A,P,0,-0.123832422,0.055158553
II-VI,CdO,M_i_A,As,0,-0.191426322,0.109500858
II-VI,CdO,M_i_A,Sb,0,-0.01326906,0.121500458
II-VI,CdO,M_i_A,Bi,0,0.169125473,0.137437093
II-VI,CdO,M_i_A,O,0,-0.930606464,0.065669024
II-VI,CdO,M_i_A,S,0,-0.422319413,0.054961739
II-VI,CdO,M_i_A,Se,0,-0.313092006,0.051106704
II-VI,CdO,M_i_A,Te,0,-0.056274025,0.07209634
II-VI,CdO,M_i_A,F,0,-1.09396155,0.032662097
II-VI,CdO,M_i_A,Cl,0,-1.000462872,0.042036493
II-VI,CdO,M_i_A,Br,0,-0.800354284,0.092648598
II-VI,CdO,M_i_A,I,0,-0.612298635,0.051007274
II-VI,CdO,M_i_A,Sc,0,0.559302174,0.183951237
II-VI,CdO,M_i_A,Ti,0,0.478260478,0.143040726
II-VI,CdO,M_i_A,V,0,0.249190595,0.09379845
II-VI,CdO,M_i_A,Cr,0,-0.458490198,0.050967586
II-VI,CdO,M_i_A,Mn,0,-0.699079814,0.049675629
II-VI,CdO,M_i_A,Fe,0,-0.600257363,0.018246123
II-VI,CdO,M_i_A,Co,0,-0.697969094,0.036818652
II-VI,CdO,M_i_A,Ni,0,-0.692448892,0.039373383
II-VI,CdO,M_i_A,Cu,0,-0.803045254,0.053337134
II-VI,CdO,M_i_A,Zn,0,-0.753973193,0.028348555
II-VI,CdO,M_i_A,Y,0,0.532500202,0.202883376
II-VI,CdO,M_i_A,Zr,0,0.49309034,0.084673532
II-VI,CdO,M_i_A,Nb,0,0.251094319,0.087706137
II-VI,CdO,M_i_A,Mo,0,0.202117714,0.130856644
II-VI,CdO,M_i_A,Tc,0,-0.302878054,0.089092085
II-VI,CdO,M_i_A,Ru,0,-0.493114885,0.048962451
II-VI,CdO,M_i_A,Rh,0,-0.508295796,0.012232794
II-VI,CdO,M_i_A,Pd,0,-0.624087055,0.055167472
II-VI,CdO,M_i_A,Ag,0,-0.71330529,0.02935418
II-VI,CdO,M_i_A,Cd,0,-0.725492671,0.013585316
II-VI,CdO,M_i_A,La,0,0.542082354,0.099914083
II-VI,CdO,M_i_A,Hf,0,0.617440888,0.122940135
II-VI,CdO,M_i_A,Ta,0,0.532591037,0.193500098
II-VI,CdO,M_i_A,W,0,0.20158227,0.0932913
II-VI,CdO,M_i_A,Re,0,-0.16319055,0.064736219
II-VI,CdO,M_i_A,Os,0,-0.292144443,0.059184468
II-VI,CdO,M_i_A,Ir,0,-0.045702265,0.078560378
II-VI,CdO,M_i_A,Pt,0,-0.473703626,0.041686972
II-VI,CdO,M_i_A,Au,0,-0.572638905,0.056732992
II-VI,CdO,M_i_A,Hg,0,-0.726304552,0.031110017
II-VI,CdO,M_i_A,Ce,0,0.473780153,0.108397333
II-VI,CdO,M_i_A,Pr,0,0.476847586,0.112367483
II-VI,CdO,M_i_A,Nd,0,0.298464943,0.116066562
II-VI,CdO,M_i_A,Pm,0,0.449721417,0.095001617
II-VI,CdO,M_i_A,Sm,0,0.078192514,0.130070843
II-VI,CdO,M_i_A,Eu,0,-0.125948435,0.095152212
II-VI,CdO,M_i_A,Gd,0,0.412239297,0.064159405
II-VI,CdO,M_i_A,Tb,0,0.239846862,0.044464836
II-VI,CdO,M_i_A,Dy,0,0.277733776,0.077560857
II-VI,CdO,M_i_A,Ho,0,0.294611203,0.083896473
II-VI,CdO,M_i_A,Er,0,0.35513657,0.057288818
II-VI,CdO,M_i_A,Tm,0,-0.009776338,0.115818502
II-VI,CdO,M_i_A,Yb,0,-0.041362844,0.099643214
II-VI,CdO,M_i_A,Lu,0,0.402025726,0.103915014
II-VI,CdO,M_i_B,Li,0,-0.823090195,0.039456498
II-VI,CdO,M_i_B,Na,0,-0.810433551,0.057848615
II-VI,CdO,M_i_B,K,0,-0.720311482,0.035586574
II-VI,CdO,M_i_B,Rb,0,-0.392056264,0.057693978
II-VI,CdO,M_i_B,Cs,0,-0.611623751,0.081785434
II-VI,CdO,M_i_B,Be,0,-0.929998167,0.086795811
II-VI,CdO,M_i_B,Mg,0,-0.771422681,0.051854004
II-VI,CdO,M_i_B,Ca,0,-0.702513049,0.03170431
II-VI,CdO,M_i_B,Sr,0,-0.649056162,0.025834319
II-VI,CdO,M_i_B,Ba,0,-0.574497029,0.043507583
II-VI,CdO,M_i_B,B,0,-0.250089969,0.125970268
II-VI,CdO,M_i_B,Al,0,0.387973527,0.075184151
II-VI,CdO,M_i_B,Ga,0,0.055362091,0.07251775
II-VI,CdO,M_i_B,In,0,0.01063917,0.021357016
II-VI,CdO,M_i_B,Tl,0,-0.334597992,0.019231472
II-VI,CdO,M_i_B,C,0,-0.404464032,0.07482992
II-VI,CdO,M_i_B,Si,0,0.15608249,0.293388649
II-VI,CdO,M_i_B,Ge,0,-0.323310781,0.129515861
II-VI,CdO,M_i_B,Sn,0,-0.006483609,0.047697459
II-VI,CdO,M_i_B,Pb,0,-0.34245427,0.036562424
II-VI,CdO,M_i_B,N,0,-0.410590368,0.156136482
II-VI,CdO,M_i_B,P,0,-0.09968188,0.039511838
II-VI,CdO,M_i_B,As,0,-0.191191336,0.105098837
II-VI,CdO,M_i_B,Sb,0,-0.044964797,0.123887495
II-VI,CdO,M_i_B,Bi,0,0.111380289,0.158175495
II-VI,CdO,M_i_B,O,0,-0.930218578,0.061545307
II-VI,CdO,M_i_B,S,0,-0.410061399,0.056759727
II-VI,CdO,M_i_B,Se,0,-0.316000002,0.047612582
II-VI,CdO,M_i_B,Te,0,-0.071203481,0.073889679
II-VI,CdO,M_i_B,F,0,-1.08358919,0.034065686
II-VI,CdO,M_i_B,Cl,0,-0.964188729,0.039014277
II-VI,CdO,M_i_B,Br,0,-0.738171952,0.052888314
II-VI,CdO,M_i_B,I,0,-0.580606487,0.030577555
II-VI,CdO,M_i_B,Sc,0,0.544034694,0.187493632
II-VI,CdO,M_i_B,Ti,0,0.470144264,0.143415775
II-VI,CdO,M_i_B,V,0,0.228595077,0.089787895
II-VI,CdO,M_i_B,Cr,0,-0.450231041,0.048549002
II-VI,CdO,M_i_B,Mn,0,-0.678923663,0.036647502
II-VI,CdO,M_i_B,Fe,0,-0.58605152,0.023788239
II-VI,CdO,M_i_B,Co,0,-0.684071606,0.037066957
II-VI,CdO,M_i_B,Ni,0,-0.676728854,0.040122192
II-VI,CdO,M_i_B,Cu,0,-0.768876677,0.032234923
II-VI,CdO,M_i_B,Zn,0,-0.730537534,0.02017463
II-VI,CdO,M_i_B,Y,0,0.511121744,0.222437269
II-VI,CdO,M_i_B,Zr,0,0.476252417,0.09716913
II-VI,CdO,M_i_B,Nb,0,0.236625789,0.081125986
II-VI,CdO,M_i_B,Mo,0,0.166703686,0.111810208
II-VI,CdO,M_i_B,Tc,0,-0.322440044,0.079888128
II-VI,CdO,M_i_B,Ru,0,-0.497196053,0.042402705
II-VI,CdO,M_i_B,Rh,0,-0.504186881,0.010396178
II-VI,CdO,M_i_B,Pd,0,-0.611788092,0.054079087
II-VI,CdO,M_i_B,Ag,0,-0.677110636,0.020028312
II-VI,CdO,M_i_B,Cd,0,-0.698677049,0.009244383
II-VI,CdO,M_i_B,La,0,0.53872523,0.097278955
II-VI,CdO,M_i_B,Hf,0,0.605947256,0.125562471
II-VI,CdO,M_i_B,Ta,0,0.502348422,0.178375333
II-VI,CdO,M_i_B,W,0,0.162024796,0.085555319
II-VI,CdO,M_i_B,Re,0,-0.159771005,0.068441292
II-VI,CdO,M_i_B,Os,0,-0.292405487,0.054983113
II-VI,CdO,M_i_B,Ir,0,-0.099689417,0.063574833
II-VI,CdO,M_i_B,Pt,0,-0.485883704,0.031809793
II-VI,CdO,M_i_B,Au,0,-0.589823472,0.047832268
II-VI,CdO,M_i_B,Hg,0,-0.695555584,0.014620986
II-VI,CdO,M_i_B,Ce,0,0.467326527,0.106133484
II-VI,CdO,M_i_B,Pr,0,0.471556946,0.110387612
II-VI,CdO,M_i_B,Nd,0,0.286665316,0.116623377
II-VI,CdO,M_i_B,Pm,0,0.438916682,0.089547696
II-VI,CdO,M_i_B,Sm,0,0.076575059,0.120366327
II-VI,CdO,M_i_B,Eu,0,-0.124349548,0.091544646
II-VI,CdO,M_i_B,Gd,0,0.391165573,0.062037328
II-VI,CdO,M_i_B,Tb,0,0.210942404,0.047039525
II-VI,CdO,M_i_B,Dy,0,0.252518172,0.07695918
II-VI,CdO,M_i_B,Ho,0,0.268058011,0.082527582
II-VI,CdO,M_i_B,Er,0,0.327550484,0.058001685
II-VI,CdO,M_i_B,Tm,0,-0.019625134,0.116228806
II-VI,CdO,M_i_B,Yb,0,-0.038916428,0.092880878
II-VI,CdO,M_i_B,Lu,0,0.390671284,0.101395328
II-VI,CdO,M_i_neut,Li,0,-0.821503566,0.039275586
II-VI,CdO,M_i_neut,Na,0,-0.815311291,0.061471182
II-VI,CdO,M_i_neut,K,0,-0.729972108,0.04065292
II-VI,CdO,M_i_neut,Rb,0,-0.371808496,0.065804783
II-VI,CdO,M_i_neut,Cs,0,-0.613424538,0.089410994
II-VI,CdO,M_i_neut,Be,0,-0.930801285,0.088094329
II-VI,CdO,M_i_neut,Mg,0,-0.773300659,0.054025473
II-VI,CdO,M_i_neut,Ca,0,-0.712493176,0.035973682
II-VI,CdO,M_i_neut,Sr,0,-0.658243491,0.033414245
II-VI,CdO,M_i_neut,Ba,0,-0.575417535,0.042244753
II-VI,CdO,M_i_neut,B,0,-0.28991775,0.113929764
II-VI,CdO,M_i_neut,Al,0,0.391331947,0.057527277
II-VI,CdO,M_i_neut,Ga,0,-0.011569804,0.092820296
II-VI,CdO,M_i_neut,In,0,0.036034568,0.041089936
II-VI,CdO,M_i_neut,Tl,0,-0.286251421,0.017148887
II-VI,CdO,M_i_neut,C,0,-0.414008783,0.085013189
II-VI,CdO,M_i_neut,Si,0,0.1601279,0.303158995
II-VI,CdO,M_i_neut,Ge,0,-0.337489141,0.122236036
II-VI,CdO,M_i_neut,Sn,0,0.010991148,0.048149504
II-VI,CdO,M_i_neut,Pb,0,-0.302897323,0.046325101
II-VI,CdO,M_i_neut,N,0,-0.459328837,0.14371506
II-VI,CdO,M_i_neut,P,0,-0.123962806,0.048405495
II-VI,CdO,M_i_neut,As,0,-0.203612016,0.102001566
II-VI,CdO,M_i_neut,Sb,0,-0.028948861,0.11227989
II-VI,CdO,M_i_neut,Bi,0,0.160017633,0.144131625
II-VI,CdO,M_i_neut,O,0,-0.918628938,0.071479056
II-VI,CdO,M_i_neut,S,0,-0.422460886,0.055658413
II-VI,CdO,M_i_neut,Se,0,-0.316045699,0.051104432
II-VI,CdO,M_i_neut,Te,0,-0.06111903,0.065506304
II-VI,CdO,M_i_neut,F,0,-1.08729132,0.035317118
II-VI,CdO,M_i_neut,Cl,0,-0.988939305,0.038075956
II-VI,CdO,M_i_neut,Br,0,-0.75819374,0.056371821
II-VI,CdO,M_i_neut,I,0,-0.591791709,0.034485558
II-VI,CdO,M_i_neut,Sc,0,0.562371875,0.183089572
II-VI,CdO,M_i_neut,Ti,0,0.47815546,0.143462836
II-VI,CdO,M_i_neut,V,0,0.245557584,0.092487014
II-VI,CdO,M_i_neut,Cr,0,-0.449930161,0.05043745
II-VI,CdO,M_i_neut,Mn,0,-0.683184507,0.036313921
II-VI,CdO,M_i_neut,Fe,0,-0.588289962,0.025026765
II-VI,CdO,M_i_neut,Co,0,-0.687049079,0.037011504
II-VI,CdO,M_i_neut,Ni,0,-0.681403899,0.037935878
II-VI,CdO,M_i_neut,Cu,0,-0.774080589,0.031950226
II-VI,CdO,M_i_neut,Zn,0,-0.736281631,0.019215783
II-VI,CdO,M_i_neut,Y,0,0.533265189,0.200897379
II-VI,CdO,M_i_neut,Zr,0,0.495102335,0.083027517
II-VI,CdO,M_i_neut,Nb,0,0.245809461,0.08941879
II-VI,CdO,M_i_neut,Mo,0,0.20208634,0.133745797
II-VI,CdO,M_i_neut,Tc,0,-0.290377393,0.082127875
II-VI,CdO,M_i_neut,Ru,0,-0.483076832,0.046463545
II-VI,CdO,M_i_neut,Rh,0,-0.492626619,0.013584873
II-VI,CdO,M_i_neut,Pd,0,-0.607743726,0.052970484
II-VI,CdO,M_i_neut,Ag,0,-0.694001814,0.019496204
II-VI,CdO,M_i_neut,Cd,0,-0.712185077,0.007558208
II-VI,CdO,M_i_neut,La,0,0.542425176,0.0998436
II-VI,CdO,M_i_neut,Hf,0,0.611238084,0.126698541
II-VI,CdO,M_i_neut,Ta,0,0.513885021,0.191003495
II-VI,CdO,M_i_neut,W,0,0.199908363,0.092465535
II-VI,CdO,M_i_neut,Re,0,-0.158555437,0.065295015
II-VI,CdO,M_i_neut,Os,0,-0.285811883,0.054431833
II-VI,CdO,M_i_neut,Ir,0,-0.055577035,0.065736081
II-VI,CdO,M_i_neut,Pt,0,-0.448650198,0.038607838
II-VI,CdO,M_i_neut,Au,0,-0.547763295,0.053601553
II-VI,CdO,M_i_neut,Hg,0,-0.689741024,0.019013592
II-VI,CdO,M_i_neut,Ce,0,0.475513687,0.108215347
II-VI,CdO,M_i_neut,Pr,0,0.47858112,0.111985734
II-VI,CdO,M_i_neut,Nd,0,0.296079259,0.113791888
II-VI,CdO,M_i_neut,Pm,0,0.448803503,0.09206034
II-VI,CdO,M_i_neut,Sm,0,0.091206513,0.127666577
II-VI,CdO,M_i_neut,Eu,0,-0.113513804,0.092637977
II-VI,CdO,M_i_neut,Gd,0,0.407728173,0.065755581
II-VI,CdO,M_i_neut,Tb,0,0.230483003,0.046047752
II-VI,CdO,M_i_neut,Dy,0,0.269798633,0.077706626
II-VI,CdO,M_i_neut,Ho,0,0.287006288,0.083166915
II-VI,CdO,M_i_neut,Er,0,0.346613457,0.055833205
II-VI,CdO,M_i_neut,Tm,0,0.000149331,0.114187875
II-VI,CdO,M_i_neut,Yb,0,-0.028874461,0.097464998
II-VI,CdO,M_i_neut,Lu,0,0.400038518,0.101934264
II-VI,CdS,M_A,Li,0,-0.728050686,0.024499746
II-VI,CdS,M_A,Na,0,-0.685837766,0.016480904
II-VI,CdS,M_A,K,0,-0.659471356,0.013585913
II-VI,CdS,M_A,Rb,0,-0.701692781,0.009488281
II-VI,CdS,M_A,Cs,0,-0.678496615,0.030015802
II-VI,CdS,M_A,Be,0,-0.830290179,0.058427756
II-VI,CdS,M_A,Mg,0,-0.685141702,0.021340932
II-VI,CdS,M_A,Ca,0,-0.679274908,0.017772425
II-VI,CdS,M_A,Sr,0,-0.703870316,0.018088723
II-VI,CdS,M_A,Ba,0,-0.720700132,0.011617655
II-VI,CdS,M_A,B,0,-0.971985909,0.01258762
II-VI,CdS,M_A,Al,0,-0.745052385,0.023219999
II-VI,CdS,M_A,Ga,0,-0.751747499,0.023009701
II-VI,CdS,M_A,In,0,-0.762659256,0.01375905
II-VI,CdS,M_A,Tl,0,-0.741065747,0.045945382
II-VI,CdS,M_A,C,0,-0.930063824,0.024214434
II-VI,CdS,M_A,Si,0,-0.724682012,0.02479595
II-VI,CdS,M_A,Ge,0,-0.743263036,0.011208152
II-VI,CdS,M_A,Sn,0,-0.764333737,0.015223039
II-VI,CdS,M_A,Pb,0,-0.771537841,0.020286566
II-VI,CdS,M_A,N,0,-0.910920408,0.020281687
II-VI,CdS,M_A,P,0,-0.720397863,0.012520165
II-VI,CdS,M_A,As,0,-0.747056938,0.009131406
II-VI,CdS,M_A,Sb,0,-0.760877284,0.015468854
II-VI,CdS,M_A,Bi,0,-0.792570133,0.013580427
II-VI,CdS,M_A,O,0,-0.920503027,0.014072094
II-VI,CdS,M_A,S,0,-0.750560944,0.020951863
II-VI,CdS,M_A,Se,0,-0.735707383,0.021474562
II-VI,CdS,M_A,Te,0,-0.727759998,0.026194845
II-VI,CdS,M_A,F,0,-0.987997767,0.043800989
II-VI,CdS,M_A,Cl,0,-0.941542405,0.053137469
II-VI,CdS,M_A,Br,0,-0.85074922,0.095337114
II-VI,CdS,M_A,I,0,-0.696940136,0.047169525
II-VI,CdS,M_A,Sc,0,-0.690073774,0.019351292
II-VI,CdS,M_A,Ti,0,-0.689219647,0.011704381
II-VI,CdS,M_A,V,0,-0.622204783,0.054035416
II-VI,CdS,M_A,Cr,0,-0.742592565,0.041534753
II-VI,CdS,M_A,Mn,0,-0.723638011,0.039762755
II-VI,CdS,M_A,Fe,0,-0.746590295,0.041523386
II-VI,CdS,M_A,Co,0,-0.79788641,0.028796879
II-VI,CdS,M_A,Ni,0,-0.806544817,0.03078581
II-VI,CdS,M_A,Cu,0,-0.820279931,0.033653364
II-VI,CdS,M_A,Zn,0,-0.735787931,0.015794971
II-VI,CdS,M_A,Y,0,-0.716622341,0.008162332
II-VI,CdS,M_A,Zr,0,-0.682388839,0.020548134
