Type,AB,Site,Impurity,true val,mean,std
II-VI,CdO,M_A,Li,0,2.405713734,0.043687623
II-VI,CdO,M_A,Na,0,2.497910477,0.035421737
II-VI,CdO,M_A,K,0,2.607718448,0.048464978
II-VI,CdO,M_A,Rb,0,2.600081352,0.060451841
II-VI,CdO,M_A,Cs,0,2.638704486,0.036736544
II-VI,CdO,M_A,Be,0,2.316781979,0.046549086
II-VI,CdO,M_A,Mg,0,2.503127087,0.046115074
II-VI,CdO,M_A,Ca,0,2.651832031,0.026102829
II-VI,CdO,M_A,Sr,0,2.678267262,0.025649076
II-VI,CdO,M_A,Ba,0,2.680258823,0.020105719
II-VI,CdO,M_A,B,0,2.257755251,0.039170218
II-VI,CdO,M_A,Al,0,2.414362375,0.054011979
II-VI,CdO,M_A,Ga,0,2.441812215,0.050668597
II-VI,CdO,M_A,In,0,2.53242911,0.037343027
II-VI,CdO,M_A,Tl,0,2.548033337,0.026769775
II-VI,CdO,M_A,C,0,2.19365941,0.044197475
II-VI,CdO,M_A,Si,0,2.330143171,0.067320483
II-VI,CdO,M_A,Ge,0,2.40651287,0.051146904
II-VI,CdO,M_A,Sn,0,2.49883776,0.042167937
II-VI,CdO,M_A,Pb,0,2.542753753,0.033460793
II-VI,CdO,M_A,N,0,2.171891603,0.060432519
II-VI,CdO,M_A,P,0,2.302615994,0.061152596
II-VI,CdO,M_A,As,0,2.378356229,0.051096465
II-VI,CdO,M_A,Sb,0,2.462908847,0.053636009
II-VI,CdO,M_A,Bi,0,2.535887076,0.036392579
II-VI,CdO,M_A,O,0,2.1296855,0.058776136
II-VI,CdO,M_A,S,0,2.277683487,0.047907896
II-VI,CdO,M_A,Se,0,2.359495806,0.050117415
II-VI,CdO,M_A,Te,0,2.44007796,0.060576576
II-VI,CdO,M_A,F,0,2.114873253,0.061703861
II-VI,CdO,M_A,Cl,0,2.261566062,0.040860809
II-VI,CdO,M_A,Br,0,2.370099708,0.050257942
II-VI,CdO,M_A,I,0,2.428927666,0.041026638
II-VI,CdO,M_A,Sc,0,2.560897414,0.037886765
II-VI,CdO,M_A,Ti,0,2.508714978,0.048794965
II-VI,CdO,M_A,V,0,2.464241499,0.042763983
II-VI,CdO,M_A,Cr,0,2.451656485,0.036407566
II-VI,CdO,M_A,Mn,0,2.467101105,0.039700246
II-VI,CdO,M_A,Fe,0,2.43378669,0.040903715
II-VI,CdO,M_A,Co,0,2.425991881,0.037996847
II-VI,CdO,M_A,Ni,0,2.413805379,0.034107657
II-VI,CdO,M_A,Cu,0,2.407434428,0.037279783
II-VI,CdO,M_A,Zn,0,2.445683504,0.047126776
II-VI,CdO,M_A,Y,0,2.647015723,0.02933247
II-VI,CdO,M_A,Zr,0,2.585656198,0.037868311
II-VI,CdO,M_A,Nb,0,2.537989152,0.046006675
II-VI,CdO,M_A,Mo,0,2.459020254,0.035687376
II-VI,CdO,M_A,Tc,0,2.475813128,0.036027813
II-VI,CdO,M_A,Ru,0,2.43995318,0.02622058
II-VI,CdO,M_A,Rh,0,2.419482456,0.026394461
II-VI,CdO,M_A,Pd,0,2.438740293,0.034064834
II-VI,CdO,M_A,Ag,0,2.457880066,0.034259207
II-VI,CdO,M_A,Cd,0,2.532442819,0.039551553
II-VI,CdO,M_A,La,0,2.594347664,0.038119613
II-VI,CdO,M_A,Hf,0,2.590530999,0.030512446
II-VI,CdO,M_A,Ta,0,2.559815255,0.041904406
II-VI,CdO,M_A,W,0,2.460413034,0.028972128
II-VI,CdO,M_A,Re,0,2.497659821,0.031390034
II-VI,CdO,M_A,Os,0,2.447681454,0.027778055
II-VI,CdO,M_A,Ir,0,2.445133111,0.023435977
II-VI,CdO,M_A,Pt,0,2.430750827,0.030197451
II-VI,CdO,M_A,Au,0,2.429661149,0.028477845
II-VI,CdO,M_A,Hg,0,2.53289722,0.026715793
II-VI,CdO,M_A,Ce,0,2.65786986,0.028532657
II-VI,CdO,M_A,Pr,0,2.657160878,0.028213458
II-VI,CdO,M_A,Nd,0,2.656452045,0.03078306
II-VI,CdO,M_A,Pm,0,2.652704541,0.027177446
II-VI,CdO,M_A,Sm,0,2.651358975,0.027285538
II-VI,CdO,M_A,Eu,0,2.671907815,0.020353647
II-VI,CdO,M_A,Gd,0,2.649364949,0.025837751
II-VI,CdO,M_A,Tb,0,2.651014177,0.027365478
II-VI,CdO,M_A,Dy,0,2.647052202,0.024699019
II-VI,CdO,M_A,Ho,0,2.645127872,0.024030787
II-VI,CdO,M_A,Er,0,2.645000877,0.023829378
II-VI,CdO,M_A,Tm,0,2.647058009,0.025857611
II-VI,CdO,M_A,Yb,0,2.665359356,0.022162892
II-VI,CdO,M_A,Lu,0,2.641981799,0.026115699
II-VI,CdO,M_B,Li,0,2.49766706,0.0297143
II-VI,CdO,M_B,Na,0,2.595050926,0.043495484
II-VI,CdO,M_B,K,0,2.638074507,0.041562927
II-VI,CdO,M_B,Rb,0,2.636857947,0.039637987
II-VI,CdO,M_B,Cs,0,2.64766028,0.030746321
II-VI,CdO,M_B,Be,0,2.497867981,0.038042945
II-VI,CdO,M_B,Mg,0,2.626694297,0.020251369
II-VI,CdO,M_B,Ca,0,2.674149067,0.019868559
II-VI,CdO,M_B,Sr,0,2.685883942,0.01746627
II-VI,CdO,M_B,Ba,0,2.682554359,0.016309893
II-VI,CdO,M_B,B,0,2.454385188,0.03488967
II-VI,CdO,M_B,Al,0,2.595972956,0.0179145
II-VI,CdO,M_B,Ga,0,2.642820549,0.017575414
II-VI,CdO,M_B,In,0,2.671225117,0.005373856
II-VI,CdO,M_B,Tl,0,2.677133568,0.013560881
II-VI,CdO,M_B,C,0,2.40016381,0.03911353
II-VI,CdO,M_B,Si,0,2.535438549,0.051191159
II-VI,CdO,M_B,Ge,0,2.608198842,0.032753499
II-VI,CdO,M_B,Sn,0,2.668369336,0.02142131
II-VI,CdO,M_B,Pb,0,2.683323612,0.027289373
II-VI,CdO,M_B,N,0,2.359648515,0.049402761
II-VI,CdO,M_B,P,0,2.525606674,0.054771205
II-VI,CdO,M_B,As,0,2.598164449,0.031640055
II-VI,CdO,M_B,Sb,0,2.632788596,0.030469237
II-VI,CdO,M_B,Bi,0,2.671535163,0.023271126
II-VI,CdO,M_B,O,0,2.320622876,0.049213857
II-VI,CdO,M_B,S,0,2.477807571,0.058044281
II-VI,CdO,M_B,Se,0,2.570743944,0.038887667
II-VI,CdO,M_B,Te,0,2.616571496,0.03238359
II-VI,CdO,M_B,F,0,2.215644238,0.055775641
II-VI,CdO,M_B,Cl,0,2.484176074,0.04533623
II-VI,CdO,M_B,Br,0,2.552862981,0.042007298
II-VI,CdO,M_B,I,0,2.616941931,0.031306538
II-VI,CdO,M_B,Sc,0,2.675068753,0.013098575
II-VI,CdO,M_B,Ti,0,2.67229222,0.013751574
II-VI,CdO,M_B,V,0,2.6561272,0.017448568
II-VI,CdO,M_B,Cr,0,2.652087876,0.016415947
II-VI,CdO,M_B,Mn,0,2.657013367,0.015975132
II-VI,CdO,M_B,Fe,0,2.650575118,0.014219412
II-VI,CdO,M_B,Co,0,2.644315264,0.01296325
II-VI,CdO,M_B,Ni,0,2.633459731,0.013883947
II-VI,CdO,M_B,Cu,0,2.625347733,0.019517345
II-VI,CdO,M_B,Zn,0,2.633618804,0.017430374
II-VI,CdO,M_B,Y,0,2.686979067,0.011425971
II-VI,CdO,M_B,Zr,0,2.682507577,0.012170036
II-VI,CdO,M_B,Nb,0,2.676910264,0.012352143
II-VI,CdO,M_B,Mo,0,2.655288879,0.0118524
II-VI,CdO,M_B,Tc,0,2.653316974,0.012224596
II-VI,CdO,M_B,Ru,0,2.65207428,0.009990676
II-VI,CdO,M_B,Rh,0,2.634677866,0.010153172
II-VI,CdO,M_B,Pd,0,2.65688821,0.010471713
II-VI,CdO,M_B,Ag,0,2.666538291,0.015410853
II-VI,CdO,M_B,Cd,0,2.681652981,0.011340461
II-VI,CdO,M_B,La,0,2.676494176,0.018625396
II-VI,CdO,M_B,Hf,0,2.695932399,0.013787596
II-VI,CdO,M_B,Ta,0,2.690611276,0.0167854
II-VI,CdO,M_B,W,0,2.656943574,0.015505429
II-VI,CdO,M_B,Re,0,2.675302964,0.013997129
II-VI,CdO,M_B,Os,0,2.664551266,0.015228412
II-VI,CdO,M_B,Ir,0,2.658250858,0.016368377
II-VI,CdO,M_B,Pt,0,2.651566254,0.015580577
II-VI,CdO,M_B,Au,0,2.646892283,0.019593858
II-VI,CdO,M_B,Hg,0,2.691717152,0.014939255
II-VI,CdO,M_B,Ce,0,2.689255645,0.015769259
II-VI,CdO,M_B,Pr,0,2.689646755,0.016425804
II-VI,CdO,M_B,Nd,0,2.691510411,0.018246015
II-VI,CdO,M_B,Pm,0,2.690498737,0.016068627
II-VI,CdO,M_B,Sm,0,2.691573685,0.016636775
II-VI,CdO,M_B,Eu,0,2.690432476,0.01634122
II-VI,CdO,M_B,Gd,0,2.695096196,0.014503854
II-VI,CdO,M_B,Tb,0,2.697903073,0.01646181
II-VI,CdO,M_B,Dy,0,2.693240738,0.014326784
II-VI,CdO,M_B,Ho,0,2.693891059,0.014042649
II-VI,CdO,M_B,Er,0,2.694082792,0.013551724
II-VI,CdO,M_B,Tm,0,2.696949317,0.015554115
II-VI,CdO,M_B,Yb,0,2.693248631,0.015183151
II-VI,CdO,M_B,Lu,0,2.692075955,0.016277349
II-VI,CdO,M_i_A,Li,0,2.474529032,0.029121801
II-VI,CdO,M_i_A,Na,0,2.566889559,0.040945402
II-VI,CdO,M_i_A,K,0,2.635302556,0.040628013
II-VI,CdO,M_i_A,Rb,0,2.631004581,0.038709048
II-VI,CdO,M_i_A,Cs,0,2.647599292,0.025178146
II-VI,CdO,M_i_A,Be,0,2.35406563,0.059551593
II-VI,CdO,M_i_A,Mg,0,2.610432963,0.033408219
II-VI,CdO,M_i_A,Ca,0,2.689323594,0.022996174
II-VI,CdO,M_i_A,Sr,0,2.69895317,0.020439492
II-VI,CdO,M_i_A,Ba,0,2.699449864,0.017299498
II-VI,CdO,M_i_A,B,0,2.30839977,0.053645901
II-VI,CdO,M_i_A,Al,0,2.525261337,0.040915578
II-VI,CdO,M_i_A,Ga,0,2.596988009,0.03313261
II-VI,CdO,M_i_A,In,0,2.661079185,0.019352494
II-VI,CdO,M_i_A,Tl,0,2.663173704,0.026508922
II-VI,CdO,M_i_A,C,0,2.203774362,0.049699849
II-VI,CdO,M_i_A,Si,0,2.358012384,0.111126897
II-VI,CdO,M_i_A,Ge,0,2.517354089,0.055703923
II-VI,CdO,M_i_A,Sn,0,2.652041882,0.046040044
II-VI,CdO,M_i_A,Pb,0,2.654780262,0.044836251
II-VI,CdO,M_i_A,N,0,2.140440486,0.056972688
II-VI,CdO,M_i_A,P,0,2.28022295,0.081594376
II-VI,CdO,M_i_A,As,0,2.451208465,0.04595566
II-VI,CdO,M_i_A,Sb,0,2.584338092,0.053303292
II-VI,CdO,M_i_A,Bi,0,2.646084091,0.043400524
II-VI,CdO,M_i_A,O,0,2.093542045,0.059262773
II-VI,CdO,M_i_A,S,0,2.281308748,0.065751905
II-VI,CdO,M_i_A,Se,0,2.386470017,0.050785486
II-VI,CdO,M_i_A,Te,0,2.544786616,0.054346392
II-VI,CdO,M_i_A,F,0,2.128688697,0.057031288
II-VI,CdO,M_i_A,Cl,0,2.29105061,0.055881368
II-VI,CdO,M_i_A,Br,0,2.395886166,0.064561458
II-VI,CdO,M_i_A,I,0,2.496246072,0.044606639
II-VI,CdO,M_i_A,Sc,0,2.668266537,0.027829374
II-VI,CdO,M_i_A,Ti,0,2.63448173,0.035748666
II-VI,CdO,M_i_A,V,0,2.578410709,0.044722622
II-VI,CdO,M_i_A,Cr,0,2.59452641,0.026553969
II-VI,CdO,M_i_A,Mn,0,2.607100471,0.025384231
II-VI,CdO,M_i_A,Fe,0,2.566046893,0.026437281
II-VI,CdO,M_i_A,Co,0,2.551389367,0.027525978
II-VI,CdO,M_i_A,Ni,0,2.523232151,0.032050279
II-VI,CdO,M_i_A,Cu,0,2.512051562,0.033821173
II-VI,CdO,M_i_A,Zn,0,2.549027204,0.034558044
II-VI,CdO,M_i_A,Y,0,2.68722773,0.020548119
II-VI,CdO,M_i_A,Zr,0,2.672422535,0.027260227
II-VI,CdO,M_i_A,Nb,0,2.638030003,0.043118413
II-VI,CdO,M_i_A,Mo,0,2.567288267,0.037367266
II-VI,CdO,M_i_A,Tc,0,2.588329708,0.035087376
II-VI,CdO,M_i_A,Ru,0,2.557462897,0.030077574
II-VI,CdO,M_i_A,Rh,0,2.539473671,0.024787584
II-VI,CdO,M_i_A,Pd,0,2.565963422,0.030084672
II-VI,CdO,M_i_A,Ag,0,2.609007513,0.032193999
II-VI,CdO,M_i_A,Cd,0,2.657308572,0.017057542
II-VI,CdO,M_i_A,La,0,2.660004338,0.026964991
II-VI,CdO,M_i_A,Hf,0,2.684491185,0.029217221
II-VI,CdO,M_i_A,Ta,0,2.650324499,0.054712864
II-VI,CdO,M_i_A,W,0,2.565464597,0.036134246
II-VI,CdO,M_i_A,Re,0,2.607560603,0.038059015
II-VI,CdO,M_i_A,Os,0,2.542634633,0.035481217
II-VI,CdO,M_i_A,Ir,0,2.529435594,0.036828509
II-VI,CdO,M_i_A,Pt,0,2.537205658,0.03412124
II-VI,CdO,M_i_A,Au,0,2.53092182,0.029528078
II-VI,CdO,M_i_A,Hg,0,2.638358118,0.027651286
II-VI,CdO,M_i_A,Ce,0,2.696678386,0.020993091
II-VI,CdO,M_i_A,Pr,0,2.696204693,0.021682079
II-VI,CdO,M_i_A,Nd,0,2.697040038,0.023435888
II-VI,CdO,M_i_A,Pm,0,2.696612357,0.021556395
II-VI,CdO,M_i_A,Sm,0,2.695110163,0.022868692
II-VI,CdO,M_i_A,Eu,0,2.689560436,0.021247328
II-VI,CdO,M_i_A,Gd,0,2.694207675,0.022029623
II-VI,CdO,M_i_A,Tb,0,2.696558059,0.02273688
II-VI,CdO,M_i_A,Dy,0,2.69621699,0.022457392
II-VI,CdO,M_i_A,Ho,0,2.696090202,0.022212137
II-VI,CdO,M_i_A,Er,0,2.696552664,0.022025516
II-VI,CdO,M_i_A,Tm,0,2.697872123,0.023282586
II-VI,CdO,M_i_A,Yb,0,2.69967666,0.022368177
II-VI,CdO,M_i_A,Lu,0,2.693528608,0.023338988
II-VI,CdO,M_i_B,Li,0,2.474573657,0.029215509
II-VI,CdO,M_i_B,Na,0,2.57821464,0.034733951
II-VI,CdO,M_i_B,K,0,2.634489136,0.038898673
II-VI,CdO,M_i_B,Rb,0,2.63305611,0.040375681
II-VI,CdO,M_i_B,Cs,0,2.648876034,0.026704133
II-VI,CdO,M_i_B,Be,0,2.356414844,0.05852059
II-VI,CdO,M_i_B,Mg,0,2.622414081,0.027228687
II-VI,CdO,M_i_B,Ca,0,2.686554356,0.021425256
II-VI,CdO,M_i_B,Sr,0,2.707008541,0.02179434
II-VI,CdO,M_i_B,Ba,0,2.700061027,0.019860591
II-VI,CdO,M_i_B,B,0,2.307190547,0.051844228
II-VI,CdO,M_i_B,Al,0,2.543398682,0.033320662
II-VI,CdO,M_i_B,Ga,0,2.595594242,0.034986335
II-VI,CdO,M_i_B,In,0,2.664936384,0.023416388
II-VI,CdO,M_i_B,Tl,0,2.660227404,0.026895993
II-VI,CdO,M_i_B,C,0,2.20456607,0.04908903
II-VI,CdO,M_i_B,Si,0,2.376982781,0.100499538
II-VI,CdO,M_i_B,Ge,0,2.516351511,0.058869307
II-VI,CdO,M_i_B,Sn,0,2.656996441,0.049899948
II-VI,CdO,M_i_B,Pb,0,2.651313173,0.044241035
II-VI,CdO,M_i_B,N,0,2.141053306,0.056152328
II-VI,CdO,M_i_B,P,0,2.287019233,0.073967155
II-VI,CdO,M_i_B,As,0,2.449159076,0.049449201
II-VI,CdO,M_i_B,Sb,0,2.587235773,0.057266332
II-VI,CdO,M_i_B,Bi,0,2.643999383,0.043566049
II-VI,CdO,M_i_B,O,0,2.095956526,0.058086006
II-VI,CdO,M_i_B,S,0,2.28649461,0.060100758
II-VI,CdO,M_i_B,Se,0,2.386654995,0.055365621
II-VI,CdO,M_i_B,Te,0,2.546897112,0.056110537
II-VI,CdO,M_i_B,F,0,2.135722297,0.056268146
II-VI,CdO,M_i_B,Cl,0,2.293367042,0.053540259
II-VI,CdO,M_i_B,Br,0,2.39417153,0.06890991
II-VI,CdO,M_i_B,I,0,2.498172607,0.044640244
II-VI,CdO,M_i_B,Sc,0,2.664682571,0.026545691
II-VI,CdO,M_i_B,Ti,0,2.630945387,0.035004118
II-VI,CdO,M_i_B,V,0,2.575312518,0.04692102
II-VI,CdO,M_i_B,Cr,0,2.593310862,0.028491726
II-VI,CdO,M_i_B,Mn,0,2.608684244,0.026078802
II-VI,CdO,M_i_B,Fe,0,2.563965808,0.030728796
II-VI,CdO,M_i_B,Co,0,2.550304637,0.031919806
II-VI,CdO,M_i_B,Ni,0,2.520594108,0.035196622
II-VI,CdO,M_i_B,Cu,0,2.511213359,0.035578679
II-VI,CdO,M_i_B,Zn,0,2.548337995,0.036802505
II-VI,CdO,M_i_B,Y,0,2.69592103,0.021450843
II-VI,CdO,M_i_B,Zr,0,2.679195739,0.030018268
II-VI,CdO,M_i_B,Nb,0,2.64409368,0.045458958
II-VI,CdO,M_i_B,Mo,0,2.572490317,0.040054073
II-VI,CdO,M_i_B,Tc,0,2.591658038,0.03674735
II-VI,CdO,M_i_B,Ru,0,2.561621362,0.034482797
II-VI,CdO,M_i_B,Rh,0,2.543143043,0.027662091
II-VI,CdO,M_i_B,Pd,0,2.569021346,0.033201086
II-VI,CdO,M_i_B,Ag,0,2.61263837,0.03442747
II-VI,CdO,M_i_B,Cd,0,2.660849079,0.020559002
II-VI,CdO,M_i_B,La,0,2.661021575,0.027061009
II-VI,CdO,M_i_B,Hf,0,2.683191007,0.028985729
II-VI,CdO,M_i_B,Ta,0,2.646829756,0.051119256
II-VI,CdO,M_i_B,W,0,2.562552971,0.035173152
II-VI,CdO,M_i_B,Re,0,2.604940108,0.036945419
II-VI,CdO,M_i_B,Os,0,2.539284741,0.034302396
II-VI,CdO,M_i_B,Ir,0,2.526214183,0.034905526
II-VI,CdO,M_i_B,Pt,0,2.533201194,0.032808371
II-VI,CdO,M_i_B,Au,0,2.527531883,0.028659459
II-VI,CdO,M_i_B,Hg,0,2.635025502,0.027668674
II-VI,CdO,M_i_B,Ce,0,2.696160272,0.02311502
II-VI,CdO,M_i_B,Pr,0,2.694901874,0.024025102
II-VI,CdO,M_i_B,Nd,0,2.694635491,0.024695953
II-VI,CdO,M_i_B,Pm,0,2.694682952,0.023129691
II-VI,CdO,M_i_B,Sm,0,2.693063601,0.024074352
II-VI,CdO,M_i_B,Eu,0,2.688500108,0.022275284
II-VI,CdO,M_i_B,Gd,0,2.693185329,0.023859486
II-VI,CdO,M_i_B,Tb,0,2.695728437,0.02519523
II-VI,CdO,M_i_B,Dy,0,2.695165287,0.024606806
II-VI,CdO,M_i_B,Ho,0,2.695257868,0.024061398
II-VI,CdO,M_i_B,Er,0,2.695687014,0.023898464
II-VI,CdO,M_i_B,Tm,0,2.697454071,0.024986298
II-VI,CdO,M_i_B,Yb,0,2.699109818,0.023165786
II-VI,CdO,M_i_B,Lu,0,2.692429013,0.024287917
II-VI,CdO,M_i_neut,Li,0,2.474273159,0.029319482
II-VI,CdO,M_i_neut,Na,0,2.573128171,0.042814291
II-VI,CdO,M_i_neut,K,0,2.639490811,0.038080494
II-VI,CdO,M_i_neut,Rb,0,2.632756013,0.037731457
II-VI,CdO,M_i_neut,Cs,0,2.65076251,0.027044296
II-VI,CdO,M_i_neut,Be,0,2.353712721,0.059446623
II-VI,CdO,M_i_neut,Mg,0,2.619142921,0.030695748
II-VI,CdO,M_i_neut,Ca,0,2.690697731,0.022560407
II-VI,CdO,M_i_neut,Sr,0,2.702824338,0.020032194
II-VI,CdO,M_i_neut,Ba,0,2.702631252,0.019403957
II-VI,CdO,M_i_neut,B,0,2.306524782,0.052370127
II-VI,CdO,M_i_neut,Al,0,2.535852879,0.037724261
II-VI,CdO,M_i_neut,Ga,0,2.599818321,0.032072579
II-VI,CdO,M_i_neut,In,0,2.66338098,0.018683928
II-VI,CdO,M_i_neut,Tl,0,2.66377611,0.026938958
II-VI,CdO,M_i_neut,C,0,2.204001473,0.049581551
II-VI,CdO,M_i_neut,Si,0,2.372011269,0.105728133
II-VI,CdO,M_i_neut,Ge,0,2.519720208,0.055337261
II-VI,CdO,M_i_neut,Sn,0,2.654533365,0.04557719
II-VI,CdO,M_i_neut,Pb,0,2.655230997,0.044619122
II-VI,CdO,M_i_neut,N,0,2.140440486,0.056972688
II-VI,CdO,M_i_neut,P,0,2.289385443,0.078020021
II-VI,CdO,M_i_neut,As,0,2.45232851,0.045104967
II-VI,CdO,M_i_neut,Sb,0,2.586406305,0.053181791
II-VI,CdO,M_i_neut,Bi,0,2.646884676,0.043000183
II-VI,CdO,M_i_neut,O,0,2.093989062,0.060700942
II-VI,CdO,M_i_neut,S,0,2.29136797,0.063663722
II-VI,CdO,M_i_neut,Se,0,2.387794426,0.049922689
II-VI,CdO,M_i_neut,Te,0,2.548153085,0.054106901
II-VI,CdO,M_i_neut,F,0,2.135426423,0.056606055
II-VI,CdO,M_i_neut,Cl,0,2.299663909,0.053418945
II-VI,CdO,M_i_neut,Br,0,2.396736853,0.063981918
II-VI,CdO,M_i_neut,I,0,2.498764046,0.044196797
II-VI,CdO,M_i_neut,Sc,0,2.669864118,0.027388712
II-VI,CdO,M_i_neut,Ti,0,2.63667726,0.03563307
II-VI,CdO,M_i_neut,V,0,2.581693377,0.044824414
II-VI,CdO,M_i_neut,Cr,0,2.598778154,0.028208939
II-VI,CdO,M_i_neut,Mn,0,2.611331306,0.024699827
II-VI,CdO,M_i_neut,Fe,0,2.569833594,0.026932585
II-VI,CdO,M_i_neut,Co,0,2.555565143,0.027405538
II-VI,CdO,M_i_neut,Ni,0,2.52488009,0.03159209
II-VI,CdO,M_i_neut,Cu,0,2.513237399,0.033598979
II-VI,CdO,M_i_neut,Zn,0,2.550499072,0.034281367
II-VI,CdO,M_i_neut,Y,0,2.691207986,0.020500299
II-VI,CdO,M_i_neut,Zr,0,2.676034763,0.02775633
II-VI,CdO,M_i_neut,Nb,0,2.642922749,0.043510284
II-VI,CdO,M_i_neut,Mo,0,2.5715043,0.038306512
II-VI,CdO,M_i_neut,Tc,0,2.590814418,0.0349731
II-VI,CdO,M_i_neut,Ru,0,2.559662402,0.031526587
II-VI,CdO,M_i_neut,Rh,0,2.541597409,0.025756137
II-VI,CdO,M_i_neut,Pd,0,2.567583591,0.031212478
II-VI,CdO,M_i_neut,Ag,0,2.6104974,0.031452118
II-VI,CdO,M_i_neut,Cd,0,2.659225904,0.015979372
II-VI,CdO,M_i_neut,La,0,2.663318833,0.030335788
II-VI,CdO,M_i_neut,Hf,0,2.688082421,0.029266735
II-VI,CdO,M_i_neut,Ta,0,2.652662011,0.054530139
II-VI,CdO,M_i_neut,W,0,2.567881596,0.035276076
II-VI,CdO,M_i_neut,Re,0,2.609643013,0.037338403
II-VI,CdO,M_i_neut,Os,0,2.543872627,0.035060607
II-VI,CdO,M_i_neut,Ir,0,2.53075841,0.035650269
II-VI,CdO,M_i_neut,Pt,0,2.537856715,0.033450958
II-VI,CdO,M_i_neut,Au,0,2.531576552,0.029059908
II-VI,CdO,M_i_neut,Hg,0,2.639166881,0.027551067
II-VI,CdO,M_i_neut,Ce,0,2.701328886,0.023403694
II-VI,CdO,M_i_neut,Pr,0,2.700399852,0.02469658
II-VI,CdO,M_i_neut,Nd,0,2.70019902,0.025588112
II-VI,CdO,M_i_neut,Pm,0,2.700343087,0.023884449
II-VI,CdO,M_i_neut,Sm,0,2.698843566,0.025244375
II-VI,CdO,M_i_neut,Eu,0,2.693936091,0.022788879
II-VI,CdO,M_i_neut,Gd,0,2.699038468,0.023020914
II-VI,CdO,M_i_neut,Tb,0,2.701097491,0.024488069
II-VI,CdO,M_i_neut,Dy,0,2.700159491,0.024229584
II-VI,CdO,M_i_neut,Ho,0,2.699917903,0.02389412
II-VI,CdO,M_i_neut,Er,0,2.700379301,0.023572652
II-VI,CdO,M_i_neut,Tm,0,2.701328969,0.024148685
II-VI,CdO,M_i_neut,Yb,0,2.702444635,0.022378914
II-VI,CdO,M_i_neut,Lu,0,2.696557373,0.023542702
II-VI,CdS,M_A,Li,0,3.113554555,0.020542458
II-VI,CdS,M_A,Na,0,3.191002898,0.030308014
II-VI,CdS,M_A,K,0,3.304893892,0.037873786
II-VI,CdS,M_A,Rb,0,3.33249719,0.040670029
II-VI,CdS,M_A,Cs,0,3.331177588,0.04007578
II-VI,CdS,M_A,Be,0,3.072639066,0.061256786
II-VI,CdS,M_A,Mg,0,3.200990372,0.05258145
II-VI,CdS,M_A,Ca,0,3.299247514,0.039426646
II-VI,CdS,M_A,Sr,0,3.316716112,0.037208249
II-VI,CdS,M_A,Ba,0,3.329589557,0.039176547
II-VI,CdS,M_A,B,0,3.029056579,0.056421849
II-VI,CdS,M_A,Al,0,3.11501367,0.044324172
II-VI,CdS,M_A,Ga,0,3.122364169,0.033478464
II-VI,CdS,M_A,In,0,3.161333968,0.029976055
II-VI,CdS,M_A,Tl,0,3.193674273,0.040820538
II-VI,CdS,M_A,C,0,2.959269002,0.061457174
II-VI,CdS,M_A,Si,0,3.041576652,0.053132896
II-VI,CdS,M_A,Ge,0,3.062252566,0.037276382
II-VI,CdS,M_A,Sn,0,3.123875305,0.039047909
II-VI,CdS,M_A,Pb,0,3.154908268,0.038759447
II-VI,CdS,M_A,N,0,2.977200705,0.070466894
II-VI,CdS,M_A,P,0,2.988683007,0.064541716
II-VI,CdS,M_A,As,0,3.049816936,0.041432174
II-VI,CdS,M_A,Sb,0,3.116247929,0.051719579
II-VI,CdS,M_A,Bi,0,3.156788382,0.043483007
II-VI,CdS,M_A,O,0,2.935946595,0.05725465
II-VI,CdS,M_A,S,0,2.959230259,0.073550645
II-VI,CdS,M_A,Se,0,3.026121466,0.064979771
II-VI,CdS,M_A,Te,0,3.096229333,0.062862133
II-VI,CdS,M_A,F,0,2.988359211,0.059622275
II-VI,CdS,M_A,Cl,0,3.033427525,0.088203785
II-VI,CdS,M_A,Br,0,3.149196666,0.084254718
II-VI,CdS,M_A,I,0,3.155903922,0.077937073
II-VI,CdS,M_A,Sc,0,3.227292916,0.03676841
II-VI,CdS,M_A,Ti,0,3.167185281,0.029415976
II-VI,CdS,M_A,V,0,3.110660317,0.025868597
II-VI,CdS,M_A,Cr,0,3.117362186,0.029261248
II-VI,CdS,M_A,Mn,0,3.127425005,0.033229356
II-VI,CdS,M_A,Fe,0,3.111000298,0.030507874
II-VI,CdS,M_A,Co,0,3.10191468,0.03355325
II-VI,CdS,M_A,Ni,0,3.089629481,0.035735336
II-VI,CdS,M_A,Cu,0,3.084494987,0.040041093
II-VI,CdS,M_A,Zn,0,3.11744936,0.044564834
II-VI,CdS,M_A,Y,0,3.278245194,0.039026646
II-VI,CdS,M_A,Zr,0,3.223780025,0.035684558
II-VI,CdS,M_A,Nb,0,3.142105517,0.030937934
II-VI,CdS,M_A,Mo,0,3.092819452,0.028934517
II-VI,CdS,M_A,Tc,0,3.094315752,0.029440336
II-VI,CdS,M_A,Ru,0,3.086298231,0.028869479
II-VI,CdS,M_A,Rh,0,3.07721253,0.03122054
II-VI,CdS,M_A,Pd,0,3.102457661,0.037113671
II-VI,CdS,M_A,Ag,0,3.136095002,0.033682617
II-VI,CdS,M_A,Cd,0,3.189663725,0.037480732
II-VI,CdS,M_A,La,0,3.233122779,0.03582317
II-VI,CdS,M_A,Hf,0,3.215458339,0.034511404
II-VI,CdS,M_A,Ta,0,3.157710123,0.034479964
