Type,AB,Site,Impurity,true val,mean,std
II-VI,CdO,M_A,Li,0,1.359118637,0.148771376
II-VI,CdO,M_A,Na,0,2.100758901,0.213252819
II-VI,CdO,M_A,K,0,2.278119445,0.085072419
II-VI,CdO,M_A,Rb,0,2.357795564,0.075730453
II-VI,CdO,M_A,Cs,0,2.578125251,0.060975815
II-VI,CdO,M_A,Be,0,2.774170017,0.368728422
II-VI,CdO,M_A,Mg,0,0.91206788,0.205963915
II-VI,CdO,M_A,Ca,0,1.441458228,0.163343052
II-VI,CdO,M_A,Sr,0,1.535851177,0.150386004
II-VI,CdO,M_A,Ba,0,1.748022144,0.171786081
II-VI,CdO,M_A,B,0,3.63183665,0.297059979
II-VI,CdO,M_A,Al,0,2.973416778,0.391148077
II-VI,CdO,M_A,Ga,0,1.566931336,0.079938214
II-VI,CdO,M_A,In,0,1.59729852,0.05617065
II-VI,CdO,M_A,Tl,0,1.546412836,0.089160113
II-VI,CdO,M_A,C,0,5.350037051,0.400923029
II-VI,CdO,M_A,Si,0,4.022515288,0.522988869
II-VI,CdO,M_A,Ge,0,3.522066839,0.306942039
II-VI,CdO,M_A,Sn,0,2.413663125,0.101547152
II-VI,CdO,M_A,Pb,0,1.710356364,0.146030581
II-VI,CdO,M_A,N,0,3.070176859,0.231510193
II-VI,CdO,M_A,P,0,2.650536525,0.282107851
II-VI,CdO,M_A,As,0,2.49722069,0.201063317
II-VI,CdO,M_A,Sb,0,2.577115032,0.264169018
II-VI,CdO,M_A,Bi,0,2.484033613,0.295018018
II-VI,CdO,M_A,O,0,3.213661811,0.100236367
II-VI,CdO,M_A,S,0,3.040580752,0.165447132
II-VI,CdO,M_A,Se,0,2.816397698,0.226251832
II-VI,CdO,M_A,Te,0,2.876701198,0.173892559
II-VI,CdO,M_A,F,0,3.264076783,0.160234351
II-VI,CdO,M_A,Cl,0,3.853418371,0.335314218
II-VI,CdO,M_A,Br,0,3.737970738,0.245596555
II-VI,CdO,M_A,I,0,3.31701763,0.227076256
II-VI,CdO,M_A,Sc,0,2.516971333,0.07492381
II-VI,CdO,M_A,Ti,0,3.190711309,0.210113834
II-VI,CdO,M_A,V,0,3.654711687,0.360422113
II-VI,CdO,M_A,Cr,0,3.505381822,0.340699799
II-VI,CdO,M_A,Mn,0,1.688413255,0.347937926
II-VI,CdO,M_A,Fe,0,3.405250838,0.307419864
II-VI,CdO,M_A,Co,0,3.997975541,0.098945179
II-VI,CdO,M_A,Ni,0,3.480228439,0.271265919
II-VI,CdO,M_A,Cu,0,2.904007478,0.314815189
II-VI,CdO,M_A,Zn,0,0.868934455,0.13735215
II-VI,CdO,M_A,Y,0,2.728577462,0.164812762
II-VI,CdO,M_A,Zr,0,4.037573537,0.509038586
II-VI,CdO,M_A,Nb,0,4.460957852,0.394919476
II-VI,CdO,M_A,Mo,0,4.808423511,0.334282801
II-VI,CdO,M_A,Tc,0,4.591297134,0.296976349
II-VI,CdO,M_A,Ru,0,4.92071858,0.322978876
II-VI,CdO,M_A,Rh,0,4.644534238,0.238751049
II-VI,CdO,M_A,Pd,0,3.661807844,0.35033182
II-VI,CdO,M_A,Ag,0,1.585894318,0.105551976
II-VI,CdO,M_A,Cd,0,0.907418164,0.121562339
II-VI,CdO,M_A,La,0,3.252644158,0.173526308
II-VI,CdO,M_A,Hf,0,3.479570136,0.495959871
II-VI,CdO,M_A,Ta,0,4.269571151,0.665198032
II-VI,CdO,M_A,W,0,4.773027659,0.456097404
II-VI,CdO,M_A,Re,0,4.901585269,0.535801682
II-VI,CdO,M_A,Os,0,4.955993271,0.309329977
II-VI,CdO,M_A,Ir,0,4.744370691,0.304823699
II-VI,CdO,M_A,Pt,0,4.147745175,0.357335953
II-VI,CdO,M_A,Au,0,2.470942034,0.0831398
II-VI,CdO,M_A,Hg,0,1.04529142,0.159649915
II-VI,CdO,M_A,Ce,0,3.179536194,0.200680347
II-VI,CdO,M_A,Pr,0,3.179633358,0.209098158
II-VI,CdO,M_A,Nd,0,3.029588571,0.178768553
II-VI,CdO,M_A,Pm,0,2.996235715,0.213123331
II-VI,CdO,M_A,Sm,0,2.336940067,0.246975546
II-VI,CdO,M_A,Eu,0,2.00134717,0.147681205
II-VI,CdO,M_A,Gd,0,3.244329392,0.303642814
II-VI,CdO,M_A,Tb,0,2.992971728,0.251198127
II-VI,CdO,M_A,Dy,0,2.180237314,0.099539497
II-VI,CdO,M_A,Ho,0,2.298008341,0.107523689
II-VI,CdO,M_A,Er,0,2.59798771,0.128228355
II-VI,CdO,M_A,Tm,0,2.14398986,0.116436265
II-VI,CdO,M_A,Yb,0,1.905217674,0.142240983
II-VI,CdO,M_A,Lu,0,3.226380359,0.33270289
II-VI,CdO,M_B,Li,0,5.340051047,0.713654797
II-VI,CdO,M_B,Na,0,5.58664876,0.730886569
II-VI,CdO,M_B,K,0,6.279041084,0.504255742
II-VI,CdO,M_B,Rb,0,6.588942052,0.560644085
II-VI,CdO,M_B,Cs,0,6.681768797,0.59225577
II-VI,CdO,M_B,Be,0,5.439978802,0.482261094
II-VI,CdO,M_B,Mg,0,5.845577289,0.562893381
II-VI,CdO,M_B,Ca,0,6.457232061,0.542130852
II-VI,CdO,M_B,Sr,0,6.807986528,0.636027604
II-VI,CdO,M_B,Ba,0,6.918766066,0.663158759
II-VI,CdO,M_B,B,0,4.84491156,0.507897204
II-VI,CdO,M_B,Al,0,4.248296965,0.626354823
II-VI,CdO,M_B,Ga,0,4.086397035,0.581881409
II-VI,CdO,M_B,In,0,4.375740845,0.581124544
II-VI,CdO,M_B,Tl,0,4.336229602,0.562821052
II-VI,CdO,M_B,C,0,5.378608899,0.5479115
II-VI,CdO,M_B,Si,0,4.353610781,0.603629086
II-VI,CdO,M_B,Ge,0,4.486016204,0.579411649
II-VI,CdO,M_B,Sn,0,4.403778752,0.473855909
II-VI,CdO,M_B,Pb,0,3.998175019,0.497139026
II-VI,CdO,M_B,N,0,2.598926346,0.323864356
II-VI,CdO,M_B,P,0,2.65518475,0.393440455
II-VI,CdO,M_B,As,0,3.483258543,0.414751529
II-VI,CdO,M_B,Sb,0,3.663142037,0.374354921
II-VI,CdO,M_B,Bi,0,3.715949947,0.362756601
II-VI,CdO,M_B,O,0,1.743038916,0.115788766
II-VI,CdO,M_B,S,0,2.196540803,0.239948352
II-VI,CdO,M_B,Se,0,2.356553346,0.226410595
II-VI,CdO,M_B,Te,0,3.154340388,0.290158061
II-VI,CdO,M_B,F,0,1.982777471,0.074654907
II-VI,CdO,M_B,Cl,0,2.261142391,0.186400931
II-VI,CdO,M_B,Br,0,2.623478225,0.203723634
II-VI,CdO,M_B,I,0,2.805322727,0.28815785
II-VI,CdO,M_B,Sc,0,6.810378722,0.613916636
II-VI,CdO,M_B,Ti,0,6.683525702,0.606369516
II-VI,CdO,M_B,V,0,6.604694638,0.577950116
II-VI,CdO,M_B,Cr,0,6.215684462,0.643815488
II-VI,CdO,M_B,Mn,0,5.93421627,0.634986134
II-VI,CdO,M_B,Fe,0,5.346089959,0.613670294
II-VI,CdO,M_B,Co,0,4.903546169,0.658753575
II-VI,CdO,M_B,Ni,0,4.595337433,0.618624537
II-VI,CdO,M_B,Cu,0,4.446447086,0.603852893
II-VI,CdO,M_B,Zn,0,3.4677718,0.561547895
II-VI,CdO,M_B,Y,0,7.229276642,0.650765605
II-VI,CdO,M_B,Zr,0,6.995581821,0.552537434
II-VI,CdO,M_B,Nb,0,7.04053941,0.515136643
II-VI,CdO,M_B,Mo,0,7.021338322,0.451488147
II-VI,CdO,M_B,Tc,0,6.718394435,0.559075427
II-VI,CdO,M_B,Ru,0,6.04775205,0.41928465
II-VI,CdO,M_B,Rh,0,5.378530552,0.414557671
II-VI,CdO,M_B,Pd,0,4.791102265,0.494503015
II-VI,CdO,M_B,Ag,0,4.244744962,0.514732639
II-VI,CdO,M_B,Cd,0,3.833815991,0.530830644
II-VI,CdO,M_B,La,0,7.196321275,0.721710373
II-VI,CdO,M_B,Hf,0,7.039923825,0.525536563
II-VI,CdO,M_B,Ta,0,7.187927942,0.463384717
II-VI,CdO,M_B,W,0,7.128539561,0.40107074
II-VI,CdO,M_B,Re,0,7.040012647,0.430628325
II-VI,CdO,M_B,Os,0,6.324865422,0.36719964
II-VI,CdO,M_B,Ir,0,5.568707561,0.360312419
II-VI,CdO,M_B,Pt,0,5.255572783,0.313137225
II-VI,CdO,M_B,Au,0,4.753102458,0.389469338
II-VI,CdO,M_B,Hg,0,3.676330055,0.510851419
II-VI,CdO,M_B,Ce,0,6.918997622,0.680342327
II-VI,CdO,M_B,Pr,0,6.892973298,0.662130999
II-VI,CdO,M_B,Nd,0,6.748169741,0.679817323
II-VI,CdO,M_B,Pm,0,6.702763297,0.672750373
II-VI,CdO,M_B,Sm,0,6.788015505,0.653093172
II-VI,CdO,M_B,Eu,0,6.762687078,0.638214561
II-VI,CdO,M_B,Gd,0,6.820484789,0.687289064
II-VI,CdO,M_B,Tb,0,6.800916595,0.673069548
II-VI,CdO,M_B,Dy,0,6.844292872,0.671834529
II-VI,CdO,M_B,Ho,0,6.802970206,0.661281635
II-VI,CdO,M_B,Er,0,6.662455196,0.636502283
II-VI,CdO,M_B,Tm,0,6.715268585,0.622890377
II-VI,CdO,M_B,Yb,0,6.475277969,0.666747297
II-VI,CdO,M_B,Lu,0,6.810388214,0.633474266
II-VI,CdO,M_i_A,Li,0,3.420285389,0.361227465
II-VI,CdO,M_i_A,Na,0,4.130158811,0.309014466
II-VI,CdO,M_i_A,K,0,5.789631939,0.256155838
II-VI,CdO,M_i_A,Rb,0,7.280957057,0.46289595
II-VI,CdO,M_i_A,Cs,0,7.538399177,0.504327441
II-VI,CdO,M_i_A,Be,0,5.781501544,0.204474638
II-VI,CdO,M_i_A,Mg,0,4.878823636,0.443430975
II-VI,CdO,M_i_A,Ca,0,5.593993559,0.336269385
II-VI,CdO,M_i_A,Sr,0,5.957513391,0.213468052
II-VI,CdO,M_i_A,Ba,0,6.747900623,0.313483919
II-VI,CdO,M_i_A,B,0,6.394275257,0.163041671
II-VI,CdO,M_i_A,Al,0,6.169614859,0.238939533
II-VI,CdO,M_i_A,Ga,0,5.953338536,0.306211927
II-VI,CdO,M_i_A,In,0,6.440979701,0.324954037
II-VI,CdO,M_i_A,Tl,0,6.413640599,0.289867541
II-VI,CdO,M_i_A,C,0,7.924277858,0.246207364
II-VI,CdO,M_i_A,Si,0,7.816064832,0.549015087
II-VI,CdO,M_i_A,Ge,0,6.729833632,0.325954612
II-VI,CdO,M_i_A,Sn,0,6.344427721,0.341613642
II-VI,CdO,M_i_A,Pb,0,6.437827809,0.31998668
II-VI,CdO,M_i_A,N,0,5.042850251,0.189483054
II-VI,CdO,M_i_A,P,0,5.625820307,0.173566076
II-VI,CdO,M_i_A,As,0,5.650808012,0.148099481
II-VI,CdO,M_i_A,Sb,0,6.303499942,0.345008721
II-VI,CdO,M_i_A,Bi,0,6.461129696,0.328131056
II-VI,CdO,M_i_A,O,0,3.124982233,0.160901127
II-VI,CdO,M_i_A,S,0,5.929259109,0.16456345
II-VI,CdO,M_i_A,Se,0,5.841089361,0.151099075
II-VI,CdO,M_i_A,Te,0,6.184814941,0.249668134
II-VI,CdO,M_i_A,F,0,2.457696005,0.09725177
II-VI,CdO,M_i_A,Cl,0,5.83084385,0.330965748
II-VI,CdO,M_i_A,Br,0,5.633630287,0.306363247
II-VI,CdO,M_i_A,I,0,5.812996108,0.250966944
II-VI,CdO,M_i_A,Sc,0,6.451356815,0.161344863
II-VI,CdO,M_i_A,Ti,0,6.43097665,0.175638892
II-VI,CdO,M_i_A,V,0,6.504804688,0.2188371
II-VI,CdO,M_i_A,Cr,0,5.709973727,0.22239085
II-VI,CdO,M_i_A,Mn,0,5.198867577,0.31143388
II-VI,CdO,M_i_A,Fe,0,5.539960937,0.212031269
II-VI,CdO,M_i_A,Co,0,5.56515561,0.166081964
II-VI,CdO,M_i_A,Ni,0,4.561403049,0.375971739
II-VI,CdO,M_i_A,Cu,0,4.69340352,0.273969977
II-VI,CdO,M_i_A,Zn,0,4.752480108,0.260168399
II-VI,CdO,M_i_A,Y,0,7.133140456,0.259535163
II-VI,CdO,M_i_A,Zr,0,7.632414074,0.289082095
II-VI,CdO,M_i_A,Nb,0,8.063451683,0.280458301
II-VI,CdO,M_i_A,Mo,0,7.863887705,0.235006296
II-VI,CdO,M_i_A,Tc,0,7.177671072,0.281984711
II-VI,CdO,M_i_A,Ru,0,6.810054385,0.255580459
II-VI,CdO,M_i_A,Rh,0,5.822904378,0.101739315
II-VI,CdO,M_i_A,Pd,0,4.898287815,0.261437264
II-VI,CdO,M_i_A,Ag,0,4.916270333,0.268358353
II-VI,CdO,M_i_A,Cd,0,4.525335795,0.2793559
II-VI,CdO,M_i_A,La,0,7.327040534,0.315102133
II-VI,CdO,M_i_A,Hf,0,7.574701122,0.381188289
II-VI,CdO,M_i_A,Ta,0,8.645816941,0.49917099
II-VI,CdO,M_i_A,W,0,8.025929854,0.310112671
II-VI,CdO,M_i_A,Re,0,7.984192222,0.333488887
II-VI,CdO,M_i_A,Os,0,7.328812308,0.358704757
II-VI,CdO,M_i_A,Ir,0,6.831094502,0.397023311
II-VI,CdO,M_i_A,Pt,0,5.389915964,0.239583435
II-VI,CdO,M_i_A,Au,0,5.072367585,0.277943333
II-VI,CdO,M_i_A,Hg,0,4.5659236,0.268243332
II-VI,CdO,M_i_A,Ce,0,7.296813528,0.340609996
II-VI,CdO,M_i_A,Pr,0,7.307664409,0.331925189
II-VI,CdO,M_i_A,Nd,0,7.188771581,0.355748244
II-VI,CdO,M_i_A,Pm,0,6.887404499,0.331028693
II-VI,CdO,M_i_A,Sm,0,6.643770765,0.319930724
II-VI,CdO,M_i_A,Eu,0,6.651849291,0.325120662
II-VI,CdO,M_i_A,Gd,0,7.247239238,0.370184749
II-VI,CdO,M_i_A,Tb,0,7.031747938,0.364976429
II-VI,CdO,M_i_A,Dy,0,6.686374959,0.310892667
II-VI,CdO,M_i_A,Ho,0,6.86024516,0.293428793
II-VI,CdO,M_i_A,Er,0,6.905875106,0.272407382
II-VI,CdO,M_i_A,Tm,0,6.601919913,0.329813128
II-VI,CdO,M_i_A,Yb,0,6.062564292,0.323048518
II-VI,CdO,M_i_A,Lu,0,7.150648698,0.365985219
II-VI,CdO,M_i_B,Li,0,3.37314604,0.36555616
II-VI,CdO,M_i_B,Na,0,4.113270021,0.301978158
II-VI,CdO,M_i_B,K,0,5.767039441,0.261752615
II-VI,CdO,M_i_B,Rb,0,7.180596348,0.475921515
II-VI,CdO,M_i_B,Cs,0,7.497312824,0.502263391
II-VI,CdO,M_i_B,Be,0,5.741467911,0.209163233
II-VI,CdO,M_i_B,Mg,0,4.817028253,0.478148685
II-VI,CdO,M_i_B,Ca,0,5.534092033,0.348036086
II-VI,CdO,M_i_B,Sr,0,5.842044594,0.203303143
II-VI,CdO,M_i_B,Ba,0,6.712862571,0.305327594
II-VI,CdO,M_i_B,B,0,6.374322925,0.151882301
II-VI,CdO,M_i_B,Al,0,6.150360214,0.225051978
II-VI,CdO,M_i_B,Ga,0,5.958788129,0.305671623
II-VI,CdO,M_i_B,In,0,6.305848695,0.346686429
II-VI,CdO,M_i_B,Tl,0,6.285179179,0.258810844
II-VI,CdO,M_i_B,C,0,7.905799925,0.246660744
II-VI,CdO,M_i_B,Si,0,7.625593043,0.460693859
II-VI,CdO,M_i_B,Ge,0,6.728577442,0.319684378
II-VI,CdO,M_i_B,Sn,0,6.235983948,0.321437128
II-VI,CdO,M_i_B,Pb,0,6.301211711,0.30452066
II-VI,CdO,M_i_B,N,0,5.064823818,0.194509079
II-VI,CdO,M_i_B,P,0,5.644685021,0.179025869
II-VI,CdO,M_i_B,As,0,5.647217574,0.153128719
II-VI,CdO,M_i_B,Sb,0,6.209285331,0.33990799
II-VI,CdO,M_i_B,Bi,0,6.302972803,0.281289093
II-VI,CdO,M_i_B,O,0,3.176817146,0.135291698
II-VI,CdO,M_i_B,S,0,5.936481621,0.163450842
II-VI,CdO,M_i_B,Se,0,5.82184705,0.152432447
II-VI,CdO,M_i_B,Te,0,6.119774096,0.242940686
II-VI,CdO,M_i_B,F,0,2.46161005,0.098433073
II-VI,CdO,M_i_B,Cl,0,5.848776232,0.333163363
II-VI,CdO,M_i_B,Br,0,5.613683475,0.315992017
II-VI,CdO,M_i_B,I,0,5.763799664,0.225892111
II-VI,CdO,M_i_B,Sc,0,6.429199127,0.160063688
II-VI,CdO,M_i_B,Ti,0,6.389130515,0.173175588
II-VI,CdO,M_i_B,V,0,6.460830253,0.206113846
II-VI,CdO,M_i_B,Cr,0,5.651405714,0.210350544
II-VI,CdO,M_i_B,Mn,0,5.171902355,0.314633016
II-VI,CdO,M_i_B,Fe,0,5.518318994,0.20032833
II-VI,CdO,M_i_B,Co,0,5.600788565,0.131651008
II-VI,CdO,M_i_B,Ni,0,4.655014184,0.319859914
II-VI,CdO,M_i_B,Cu,0,4.72677059,0.223107762
II-VI,CdO,M_i_B,Zn,0,4.765834795,0.269104288
II-VI,CdO,M_i_B,Y,0,7.091836922,0.23911796
II-VI,CdO,M_i_B,Zr,0,7.58964283,0.268753138
II-VI,CdO,M_i_B,Nb,0,7.9846636,0.268913181
II-VI,CdO,M_i_B,Mo,0,7.813323328,0.234646439
II-VI,CdO,M_i_B,Tc,0,7.097347301,0.288002443
II-VI,CdO,M_i_B,Ru,0,6.76142802,0.251264504
II-VI,CdO,M_i_B,Rh,0,5.736021409,0.045937826
II-VI,CdO,M_i_B,Pd,0,4.855399309,0.240063993
II-VI,CdO,M_i_B,Ag,0,4.830681262,0.248216557
II-VI,CdO,M_i_B,Cd,0,4.406321524,0.218649163
II-VI,CdO,M_i_B,La,0,7.287200034,0.260203122
II-VI,CdO,M_i_B,Hf,0,7.351956238,0.325698531
II-VI,CdO,M_i_B,Ta,0,8.451506184,0.396719506
II-VI,CdO,M_i_B,W,0,7.850960374,0.213544004
II-VI,CdO,M_i_B,Re,0,7.811997097,0.23768532
II-VI,CdO,M_i_B,Os,0,7.201249285,0.24402853
II-VI,CdO,M_i_B,Ir,0,6.724517881,0.262489792
II-VI,CdO,M_i_B,Pt,0,5.246002297,0.234147165
II-VI,CdO,M_i_B,Au,0,4.962554654,0.247758548
II-VI,CdO,M_i_B,Hg,0,4.441990934,0.254296111
II-VI,CdO,M_i_B,Ce,0,7.243549461,0.281910542
II-VI,CdO,M_i_B,Pr,0,7.251581957,0.270854967
II-VI,CdO,M_i_B,Nd,0,7.102737201,0.318431784
II-VI,CdO,M_i_B,Pm,0,6.759497876,0.257729597
II-VI,CdO,M_i_B,Sm,0,6.581075298,0.31269507
II-VI,CdO,M_i_B,Eu,0,6.583535997,0.328334532
II-VI,CdO,M_i_B,Gd,0,7.156069275,0.326625678
II-VI,CdO,M_i_B,Tb,0,6.917499328,0.309928636
II-VI,CdO,M_i_B,Dy,0,6.576672225,0.282285066
II-VI,CdO,M_i_B,Ho,0,6.763660711,0.258275074
II-VI,CdO,M_i_B,Er,0,6.782468543,0.257012585
II-VI,CdO,M_i_B,Tm,0,6.497172339,0.327620437
II-VI,CdO,M_i_B,Yb,0,5.961183967,0.28552495
II-VI,CdO,M_i_B,Lu,0,7.022553821,0.315214516
II-VI,CdO,M_i_neut,Li,0,3.416975019,0.359502945
II-VI,CdO,M_i_neut,Na,0,4.143360961,0.31502301
II-VI,CdO,M_i_neut,K,0,5.780158997,0.266031664
II-VI,CdO,M_i_neut,Rb,0,7.222439529,0.458317636
II-VI,CdO,M_i_neut,Cs,0,7.585048141,0.490542181
II-VI,CdO,M_i_neut,Be,0,5.693329219,0.215461388
II-VI,CdO,M_i_neut,Mg,0,4.892085098,0.450525785
II-VI,CdO,M_i_neut,Ca,0,5.60718909,0.337684962
II-VI,CdO,M_i_neut,Sr,0,5.964171645,0.213976057
II-VI,CdO,M_i_neut,Ba,0,6.850393429,0.292963114
II-VI,CdO,M_i_neut,B,0,6.390040736,0.161503068
II-VI,CdO,M_i_neut,Al,0,6.142194692,0.243615596
II-VI,CdO,M_i_neut,Ga,0,5.974350981,0.305601459
II-VI,CdO,M_i_neut,In,0,6.448869055,0.352411522
II-VI,CdO,M_i_neut,Tl,0,6.452384519,0.263850281
II-VI,CdO,M_i_neut,C,0,7.925453475,0.242760495
II-VI,CdO,M_i_neut,Si,0,7.611041111,0.46249997
II-VI,CdO,M_i_neut,Ge,0,6.738053598,0.33813568
II-VI,CdO,M_i_neut,Sn,0,6.352681503,0.364604737
II-VI,CdO,M_i_neut,Pb,0,6.448272207,0.291276606
II-VI,CdO,M_i_neut,N,0,5.067574542,0.195861615
II-VI,CdO,M_i_neut,P,0,5.633965679,0.187728719
II-VI,CdO,M_i_neut,As,0,5.667568297,0.153402436
II-VI,CdO,M_i_neut,Sb,0,6.339824884,0.361593136
II-VI,CdO,M_i_neut,Bi,0,6.431482705,0.291884135
II-VI,CdO,M_i_neut,O,0,3.217848598,0.116330495
II-VI,CdO,M_i_neut,S,0,5.935640539,0.172514583
II-VI,CdO,M_i_neut,Se,0,5.845820808,0.166785748
II-VI,CdO,M_i_neut,Te,0,6.212643689,0.252228112
II-VI,CdO,M_i_neut,F,0,2.472564307,0.10139372
II-VI,CdO,M_i_neut,Cl,0,5.869710087,0.345191379
II-VI,CdO,M_i_neut,Br,0,5.662982135,0.298974895
II-VI,CdO,M_i_neut,I,0,5.893098626,0.234544562
II-VI,CdO,M_i_neut,Sc,0,6.458593741,0.16510117
II-VI,CdO,M_i_neut,Ti,0,6.418471291,0.188627922
II-VI,CdO,M_i_neut,V,0,6.495335011,0.222607579
II-VI,CdO,M_i_neut,Cr,0,5.693858403,0.233792477
II-VI,CdO,M_i_neut,Mn,0,5.196399249,0.319357011
II-VI,CdO,M_i_neut,Fe,0,5.510095665,0.230650799
II-VI,CdO,M_i_neut,Co,0,5.577491919,0.147473719
II-VI,CdO,M_i_neut,Ni,0,4.630823502,0.331428881
II-VI,CdO,M_i_neut,Cu,0,4.689460665,0.237265289
II-VI,CdO,M_i_neut,Zn,0,4.790345515,0.273937581
II-VI,CdO,M_i_neut,Y,0,7.107564588,0.268466554
II-VI,CdO,M_i_neut,Zr,0,7.635513696,0.299106036
II-VI,CdO,M_i_neut,Nb,0,8.027976976,0.271958098
II-VI,CdO,M_i_neut,Mo,0,7.841265953,0.228535453
II-VI,CdO,M_i_neut,Tc,0,7.118514327,0.273339378
II-VI,CdO,M_i_neut,Ru,0,6.794239909,0.249573755
II-VI,CdO,M_i_neut,Rh,0,5.789995981,0.067706228
II-VI,CdO,M_i_neut,Pd,0,4.920262229,0.268248271
II-VI,CdO,M_i_neut,Ag,0,4.967558518,0.287690744
II-VI,CdO,M_i_neut,Cd,0,4.570456204,0.243930753
II-VI,CdO,M_i_neut,La,0,7.345367203,0.30117098
II-VI,CdO,M_i_neut,Hf,0,7.414454266,0.403620794
II-VI,CdO,M_i_neut,Ta,0,8.460800008,0.469212875
II-VI,CdO,M_i_neut,W,0,7.870170022,0.271682157
II-VI,CdO,M_i_neut,Re,0,7.863305531,0.342523748
II-VI,CdO,M_i_neut,Os,0,7.202733996,0.326587573
II-VI,CdO,M_i_neut,Ir,0,6.700698248,0.352367797
II-VI,CdO,M_i_neut,Pt,0,5.346407632,0.250234479
II-VI,CdO,M_i_neut,Au,0,5.114001572,0.269272156
II-VI,CdO,M_i_neut,Hg,0,4.625397524,0.269390295
II-VI,CdO,M_i_neut,Ce,0,7.305018818,0.324975459
II-VI,CdO,M_i_neut,Pr,0,7.319133671,0.314244666
II-VI,CdO,M_i_neut,Nd,0,7.169681284,0.347741399
II-VI,CdO,M_i_neut,Pm,0,6.842449297,0.277537283
II-VI,CdO,M_i_neut,Sm,0,6.693947711,0.272863701
II-VI,CdO,M_i_neut,Eu,0,6.720682502,0.300664836
II-VI,CdO,M_i_neut,Gd,0,7.196834178,0.375910104
II-VI,CdO,M_i_neut,Tb,0,6.957647957,0.354150778
II-VI,CdO,M_i_neut,Dy,0,6.683083861,0.273981354
II-VI,CdO,M_i_neut,Ho,0,6.866029672,0.249229305
II-VI,CdO,M_i_neut,Er,0,6.892864307,0.23905235
II-VI,CdO,M_i_neut,Tm,0,6.624976036,0.291516586
II-VI,CdO,M_i_neut,Yb,0,6.148443621,0.30698914
II-VI,CdO,M_i_neut,Lu,0,7.077107514,0.349247261
II-VI,CdS,M_A,Li,0,1.138530635,0.166099442
II-VI,CdS,M_A,Na,0,2.055948392,0.240541881
II-VI,CdS,M_A,K,0,2.124559353,0.080171067
II-VI,CdS,M_A,Rb,0,2.259406748,0.068355142
II-VI,CdS,M_A,Cs,0,2.336840183,0.052297484
II-VI,CdS,M_A,Be,0,1.18000196,0.191799525
II-VI,CdS,M_A,Mg,0,0.440799323,0.110833815
II-VI,CdS,M_A,Ca,0,1.050255384,0.071844656
II-VI,CdS,M_A,Sr,0,1.142640565,0.104069369
II-VI,CdS,M_A,Ba,0,1.350697486,0.102301409
II-VI,CdS,M_A,B,0,2.712258117,0.200143951
II-VI,CdS,M_A,Al,0,1.364009252,0.249175971
II-VI,CdS,M_A,Ga,0,1.029753956,0.051665521
II-VI,CdS,M_A,In,0,1.102188102,0.08343184
II-VI,CdS,M_A,Tl,0,0.94862514,0.067480065
II-VI,CdS,M_A,C,0,4.669217394,0.299839059
II-VI,CdS,M_A,Si,0,2.663607151,0.217291131
II-VI,CdS,M_A,Ge,0,1.741857809,0.23068133
II-VI,CdS,M_A,Sn,0,1.292556146,0.079378148
II-VI,CdS,M_A,Pb,0,1.072602255,0.095401169
II-VI,CdS,M_A,N,0,3.90508106,0.380038285
II-VI,CdS,M_A,P,0,2.677307018,0.100358082
II-VI,CdS,M_A,As,0,2.00069386,0.079615695
II-VI,CdS,M_A,Sb,0,1.9959687,0.201923787
II-VI,CdS,M_A,Bi,0,1.870109331,0.188825695
II-VI,CdS,M_A,O,0,3.913054,0.137160691
II-VI,CdS,M_A,S,0,3.268145881,0.1545517
II-VI,CdS,M_A,Se,0,2.65477188,0.070498309
II-VI,CdS,M_A,Te,0,2.426229378,0.105218123
II-VI,CdS,M_A,F,0,4.068128935,0.094560973
II-VI,CdS,M_A,Cl,0,3.635025628,0.043243361
II-VI,CdS,M_A,Br,0,3.408425487,0.118482659
II-VI,CdS,M_A,I,0,3.147455525,0.048551231
II-VI,CdS,M_A,Sc,0,1.930106985,0.069173265
II-VI,CdS,M_A,Ti,0,2.433701279,0.073613507
II-VI,CdS,M_A,V,0,2.622637726,0.080731472
II-VI,CdS,M_A,Cr,0,2.153598904,0.137100949
II-VI,CdS,M_A,Mn,0,1.045905845,0.196897191
II-VI,CdS,M_A,Fe,0,2.071599824,0.18264568
II-VI,CdS,M_A,Co,0,3.275130504,0.326189622
II-VI,CdS,M_A,Ni,0,2.025885433,0.096010198
II-VI,CdS,M_A,Cu,0,1.015730702,0.12187187
II-VI,CdS,M_A,Zn,0,0.361589646,0.084408276
II-VI,CdS,M_A,Y,0,2.152775194,0.135717558
II-VI,CdS,M_A,Zr,0,3.336536797,0.430373948
II-VI,CdS,M_A,Nb,0,3.418859609,0.232879038
II-VI,CdS,M_A,Mo,0,3.677417591,0.23045084
II-VI,CdS,M_A,Tc,0,3.399781343,0.066631423
II-VI,CdS,M_A,Ru,0,3.593241945,0.076216612
II-VI,CdS,M_A,Rh,0,3.399005574,0.096965124
II-VI,CdS,M_A,Pd,0,2.106413951,0.079636943
II-VI,CdS,M_A,Ag,0,0.935313049,0.075820437
II-VI,CdS,M_A,Cd,0,0.345458736,0.099305266
II-VI,CdS,M_A,La,0,2.480792578,0.142040961
II-VI,CdS,M_A,Hf,0,1.969444591,0.400608946
II-VI,CdS,M_A,Ta,0,2.786622516,0.572536902
