(-1/-2),Type,AB,Site,M,At_vol.1+Mend_num,Valence.1+Ion_pot_2.1,At_rad_2.1-Elec_cond,Ion_pot_1.1+Ion_Energy,Ion_Energy.1+Ion_Energy,Ox_state.1+Ion_pot_2.1,At_rad_2.1+ICSD_vol,Ox_state.1+Ion_pot_1.1,Ox_state.1+Ion_Energy.1,abs(Electronegativity.1-Ion_rad.1),PBE_gap,Ion_pot_1.1-ICSD_vol,Ion_Energy.1-ICSD_vol,Therm_cond.1^-1,At_rad_2.3-Mend_num,Electronegativity.2+At_rad_2.1,Thermal_expn.1-Ion_pot_2.1,Ion_pot_2.3+At_rad_2.1,ICSD_vol+BP,Period.3-Mend_num,At_rad_1.3-Electronegativity,At_rad_2.3-Electronegativity,At_wt.3-Electronegativity.2,Ion_pot_1.3+ICSD_vol,MP/At_rad_2.3,Heat_fusion.3+Ion_pot_1.3,Cov_rad/Electronegativity.1,Group*Eps_elec,Ion_rad/Density.1,BP/Eps_elec,PBE_latt_const^3,Ion_rad/At_wt.1,abs(Elec_Aff.2-Group.1),Thermal_expn.1/PBE_latt_const,abs(Elec_Aff.2-ICSD_vol.1),abs(Electronegativity.3-Ion_rad.3),abs(Ion_rad.3-Electronegativity.2),At_rad_1.1*At_wt,abs(Cov_rad.3-Ion_pot_1),Ion_rad/Heat_fusion.1,CM5-Therm_cond,abs(Group.2-ICSD_vol.1),Ox_state.3*Elec_Aff.2,Mend_num.3-Ox_state.2,Mend_num.3-Electronegativity.2,Group.3^3,abs(Valence.3-CM5),abs(Group.2-Mend_num.1)
3.54150521,II-VI,ZnS,M_i_neut,Zr,-1.334250054,1.459344103,0.649298699,0.913280353,0.913233322,2.282047275,-0.670489818,1.961435005,1.961615364,1.143170049,0.921531414,-0.401928952,-0.401773023,-0.566487935,-1.245463614,-0.750854516,0.838529141,-0.552366904,-1.888954333,-1.151470823,-0.840985752,-0.992152691,-0.333253159,-0.73882183,-0.307061435,-0.065668345,0.35757447,1.315221978,-0.305812677,0.065701696,0.156834607,-0.288859799,0.579142372,0.294240559,-0.454520603,-0.853780642,-0.75890821,0.02339403,0.004560973,-0.194375104,0.451967448,0.071742961,-0.113237711,0.700540669,-0.599493036,-0.125252652,-0.522516081,1.025503688
2.03669917,IV-IV,SnC,M_i_neut,Br,-0.686152196,-0.220548972,0.58212224,0.168888684,0.168717951,0.66441512,0.356829981,0.562499549,0.562383112,1.676017201,-0.484608581,0.710013896,0.710170244,-0.600911336,2.122976551,0.640845782,1.715289409,-0.407174515,1.794394207,1.618529449,1.283806415,1.493492336,1.441208317,2.097179333,0.568998916,0.634474703,0.113847909,-0.999083323,-0.34936849,-0.024268227,0.129571178,-0.626713282,3.227370641,0.614234728,4.014186045,-0.638159178,-1.042206127,-1.793188656,-0.520739706,2.127234111,-0.059332739,3.430486692,-2.951307389,-2.096705833,0.672027074,0.966648671,0.953165481,2.745321279
3.56871222,II-VI,ZnS,M_i_A,Ta,-1.334250054,1.459344103,0.649298699,0.913280353,0.913233322,2.282047275,-0.670489818,1.961435005,1.961615364,1.143170049,0.921531414,-0.401928952,-0.401773023,-0.566487935,-1.171031897,-0.563766183,0.838529141,-0.441057555,-1.888954333,-1.614178414,-0.53937301,-0.912413238,-0.986553667,-0.351066838,-0.225930466,0.899065096,0.35757447,1.315221978,-0.305812677,0.065701696,0.156834607,-0.288859799,0.465400979,0.294240559,-0.56243439,-1.090039435,-1.285067611,0.02339403,0.369160342,-0.194375104,0.422393829,-0.163757621,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.089084565,0.790910828
2.60561415,III-V,InN,M_i_B,Cs,0.946975319,1.533024554,0.63118967,0.492485358,0.492479259,0.571513147,-0.093145617,0.980965274,0.981070509,-0.816095836,-0.513470074,-0.422566026,-0.422494152,-0.561114388,-1.266025604,-2.104745466,1.184721564,-0.54041579,1.132356744,-0.355655133,-2.190577437,-1.790774644,-1.270932271,0.004957031,-0.963932394,-1.400376923,0.232975541,-0.562879118,-0.31547972,0.167854416,0.119804181,-0.340202049,-0.959440955,0.079074057,-0.849902753,2.104804841,2.539512918,-1.616319071,2.956993551,-0.103412233,0.09172097,0.262165825,0.2682737,-0.02713183,-0.12129793,-0.491799039,-0.023805982,-0.239843797
1.9625782,IV-IV,GeC,M_i_neut,Re,-0.991796327,-0.220548972,0.106286578,0.453800514,0.453664757,0.66441512,-0.213238036,0.562499549,0.562383112,1.676017201,0.560460013,0.147609771,0.147780843,-0.600911336,1.013472161,-0.525705002,1.715289409,-0.954792706,1.190950896,0.483360387,1.086816885,0.735057316,-0.625224375,0.521462145,0.068283983,0.78039869,1.466144319,2.991419872,0.889299952,0.228379645,-0.221607084,1.337787514,-0.305437018,1.012578321,0.662383826,-0.225523139,-0.24526699,-0.250221863,-0.564380908,-3.833942799,-0.161433088,1.075480871,-1.26562655,2.095075902,0.163932858,-0.044802215,0.914661475,0.399392679
1.96957602,III-V,BP,M_i_B,Ta,-0.044517171,-0.037691808,-0.571602441,0.393104898,0.392865634,0.842772044,-1.249142813,1.13370579,1.133584554,-0.717841573,0.166692375,-1.308497745,-1.308200787,-0.565728479,-0.553959848,-0.250985446,-0.659001019,-0.152596708,-0.178628419,-0.984916774,1.107010191,0.724258973,-0.986553667,-1.26307059,0.015002017,0.899065096,0.100129555,-0.573752364,0.224623008,0.020539794,-0.302354653,0.143036781,-1.124479716,-3.567989532,-0.746335937,-1.090039435,-1.285067611,-0.019405557,-0.02104751,0.363054226,-0.591933157,-1.295801621,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.124985215,-0.85002756
2.5860344,II-VI,CdO,M_i_A,Ta,-1.401406415,-0.360739222,1.461069573,1.825704743,1.825765185,0.524085414,-0.853890702,-0.259259217,-0.259496064,0.514926024,-0.62952153,-0.674166365,-0.673999163,-0.566452139,-0.965341214,-1.546791357,-1.787669836,-1.347648788,-0.92238924,-1.404424534,-0.370513194,-0.744549421,-0.986553667,0.437693165,-0.183320269,0.899065096,0.375623093,0.193109979,-0.148475168,0.035010917,0.142272344,-0.185566327,0.465400979,0.294038889,-0.517148186,-1.090039435,-1.285067611,-2.382231358,0.06541595,0.017767461,0.250248646,-1.343301881,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.031910875,0.46272315
2.70441523,IV-IV,GeC,M_B,Nb,-0.991796327,-0.220548972,0.106286578,0.453800514,0.453664757,0.66441512,-0.213238036,0.562499549,0.562383112,1.676017201,0.560460013,0.147609771,0.147780843,-0.600911336,0.340183945,-0.855860884,1.715289409,-1.138356873,1.190950896,0.191749298,0.172360307,0.013756822,-0.692563727,0.027649962,1.510720715,-1.425495871,1.466144319,2.991419872,0.889299952,0.228379645,-0.221607084,1.337787514,0.627242403,1.012578321,1.547276878,-0.340866467,-0.660863434,-0.250221863,-0.696712157,-3.833942799,-0.868316595,0.604479707,0.246719899,0.103624254,-2.05956528,0.073677839,-0.378491959,-0.069793041
3.69240999,II-VI,ZnO,M_i_A,In,-1.707050546,-0.360739222,1.581395874,2.031799842,2.031885585,0.524085414,-1.61398139,-0.259259217,-0.259496064,0.514926024,-0.485214067,-1.424038533,-1.423851698,-0.566452139,-1.075333975,-1.238645867,-1.787669836,-1.117351529,-1.888954333,-1.151470823,-0.947437308,-0.809891083,-0.089807042,-0.877412969,-0.121619219,-0.898313337,1.727475979,1.438681493,-0.427531423,0.06887315,-0.190824188,-0.458341896,0.817999297,0.225724894,-0.851680925,-1.049858428,-1.154734253,-0.024549759,0.037706371,-0.222680029,0.475147028,0.540702775,-0.001924612,-0.553808565,-0.9369532,0.133087865,-0.964840655,-1.41401973
3.4579424,II-VI,ZnO,M_A,Re,-1.707050546,-0.360739222,1.581395874,2.031799842,2.031885585,0.524085414,-1.61398139,-0.259259217,-0.259496064,0.514926024,-0.485214067,-1.424038533,-1.423851698,-0.566452139,-1.204383128,-1.106583514,-1.787669836,-1.321704256,-1.888954333,-1.483690499,-0.581622796,-0.94814275,-0.611343224,-1.170383777,-0.262283486,0.288641732,1.727475979,1.438681493,-0.427531423,0.06887315,-0.190824188,-0.458341896,0.988611386,0.225724894,-1.013551605,1.331006104,0.40945069,-0.024549759,0.75678925,-0.222680029,0.448713822,-0.872300717,-1.885135172,1.193681553,-1.431099346,0.34700737,2.082582857,-0.00646257
3.0037374,IV-IV,GeC,M_i_A,Mo,-0.991796327,-0.220548972,0.106286578,0.453800514,0.453664757,0.66441512,-0.213238036,0.562499549,0.562383112,1.676017201,0.560460013,0.147609771,0.147780843,-0.600911336,0.970939751,-0.239569904,1.715289409,-0.724971637,1.190950896,0.946067978,1.101010426,0.689491914,0.473653576,0.326083662,0.159404411,0.708408149,1.466144319,2.991419872,0.889299952,0.228379645,-0.221607084,1.337787514,0.627242403,1.012578321,1.547276878,0.022931767,0.099064129,-0.250221863,-0.630671702,-3.833942799,-0.135759457,0.839980289,0.454904678,1.645561002,0.860530042,-0.05333795,0.475805716,0.164799819
2.54504831,IV-IV,SiC,M_A,Rb,-1.297440457,-0.220548972,0.106308291,0.583209065,0.583089194,0.66441512,-0.47451921,0.562499549,0.562383112,1.676017201,0.179003921,-0.110158787,-0.109980966,-0.600911336,-0.638328021,-1.714266178,1.715289409,0.390954253,0.352404842,0.279606395,-1.534166694,-1.275799951,-1.329034676,-1.023942008,0.831689992,-2.637574376,-0.01444221,1.158910391,0.201758655,0.542193795,-0.955485201,0.247362199,0.068658423,1.307588844,1.017312271,3.511933142,3.573614296,1.240012951,1.076365477,-0.525103107,0.840469618,-0.337522622,0.496140258,0.770786639,1.352228359,-3.972553187,-0.306135362,-1.008164482
2.37867574,IV-IV,SnC,M_i_A,Sn,-0.686152196,-0.220548972,0.58212224,0.168888684,0.168717951,0.66441512,0.356829981,0.562499549,0.562383112,1.676017201,-0.484608581,0.710013896,0.710170244,-0.600911336,1.484990405,-0.459673826,1.715289409,-0.833840514,1.794394207,1.155821858,0.432193965,0.810011307,0.058741533,0.978943969,0.119083482,-0.367513402,0.113847909,-0.999083323,-0.34936849,-0.024268227,0.129571178,-0.626713282,0.911595885,0.614234728,1.817061345,-0.564278811,-0.584714916,-1.793188656,-1.338807852,2.127234111,-0.063067894,2.723984946,0.28873564,-0.127288932,-0.770827532,0.25949005,-0.475720216,2.041542699
1.51692842,III-V,BAs,M_i_A,S,-1.013798449,-0.211367615,-0.783442708,0.16102412,0.162600931,-1.102183089,-1.03471291,-0.889118874,-0.887488315,-1.426406769,0.126326651,-1.096420988,-1.097814905,0.212052684,0.509350395,1.160990543,-0.031144233,0.549279311,-0.178628419,0.403205999,1.390881007,1.86339402,1.493054576,-0.645164248,-0.284980366,0.143875175,0.104526972,-0.620267652,-0.093279749,0.094781738,-0.005711066,-0.052954636,0.225049331,0.925853333,0.396559362,1.370500391,1.656018265,-0.565717865,-1.081700219,0.148247146,-0.523581632,0.548000875,2.24321277,0.771740867,0.17663998,0.668166036,0.444644117,0.213414676
2.04456517,III-V,AlP,M_B,Zr,0.26112696,-0.037691808,1.490352807,-0.794471515,-0.794856568,0.842772044,-0.192141699,1.13370579,1.133584554,-0.717841573,0.518883317,-0.265706763,-0.265437106,-0.565728479,-0.383160493,-0.438073779,-0.659001019,-0.092975054,-0.126735696,-0.553330175,-0.990479478,-1.117656487,-0.711142568,-0.581719157,-0.799933532,0.296888112,0.426969379,-0.556480614,1.323203759,-0.171926867,0.157028844,0.985957999,-1.010738323,0.624231002,-0.854249724,-0.28878143,0.337295963,-0.006461944,-0.065347999,1.461954838,1.14214878,-1.060301039,0.082620351,0.632542447,-0.719817014,-0.131117429,-0.284171585,-0.6154347
1.98334759,IV-IV,SnC,M_B,Nb,-0.686152196,-0.220548972,0.58212224,0.168888684,0.168717951,0.66441512,0.356829981,0.562499549,0.562383112,1.676017201,-0.484608581,0.710013896,0.710170244,-0.600911336,0.545874628,-0.855860884,1.715289409,-1.138356873,1.794394207,0.401503178,-0.038714463,-0.196072949,-0.692563727,0.619219964,-0.543192156,-1.425495871,0.113847909,-0.999083323,-0.34936849,-0.024268227,0.129571178,-0.626713282,0.627242403,0.614234728,1.547276878,-0.340866467,-0.660863434,-1.793188656,-0.276317799,2.127234111,-0.793900319,0.604479707,0.246719899,0.103624254,-2.05956528,0.073677839,-0.378491959,-0.069793041
2.77379747,II-VI,CdS,M_i_A,Ta,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-0.965341214,-0.563766183,0.838529141,-0.441057555,-0.92238924,-1.404424534,-0.370513194,-0.744549421,-0.986553667,0.437693165,-0.183320269,0.899065096,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,0.465400979,-0.85859583,-0.56243439,-1.090039435,-1.285067611,0.017479664,0.06541595,0.029631656,0.21632842,-0.163757621,-0.10912846,1.150055569,-0.413208985,-0.07745329,-0.079088346,0.790910828
3.77055936,II-VI,ZnS,M_i_A,Y,-1.334250054,1.459344103,0.649298699,0.913280353,0.913233322,2.282047275,-0.670489818,1.961435005,1.961615364,1.143170049,0.921531414,-0.401928952,-0.401773023,-0.566487935,-1.362427741,-0.871911673,0.838529141,-0.605343012,-1.888954333,-1.151470823,-1.213566199,-1.117457546,-0.424578099,-0.728815249,-0.434552959,-0.207751067,0.35757447,1.315221978,-0.305812677,0.065701696,0.156834607,-0.288859799,1.147849336,0.294240559,0.085048331,-0.2590521,-0.095411648,0.02339403,-0.558910778,-0.194375104,0.463006783,0.307243543,0.000124492,0.894893236,0.476749773,-0.204840452,-0.957923524,1.260096548
3.18692723,IV-IV,SiC,M_i_B,Ir,-1.297440457,-0.220548972,0.106308291,0.583209065,0.583089194,0.66441512,-0.47451921,0.562499549,0.562383112,1.676017201,0.179003921,-0.110158787,-0.109980966,-0.600911336,0.914112502,-0.19554912,1.715289409,-0.75241207,0.352404842,0.273606507,0.645516897,0.387345325,-0.373305765,0.555526597,-0.06835785,0.81081357,-0.01444221,1.158910391,0.201758655,0.542193795,-0.955485201,0.247362199,1.241445923,1.307588844,2.130011327,-0.012194664,0.074462415,1.240012951,-0.340353748,-0.525103107,0.813935962,1.546482035,0.452921938,0.332616402,0.535753483,-0.042051889,-0.951676112,0.868578399
2.44528201,III-V,BP,M_i_A,Au,-0.044517171,-0.037691808,-0.571602441,0.393104898,0.392865634,0.842772044,-1.249142813,1.13370579,1.133584554,-0.717841573,0.166692375,-1.308497745,-1.308200787,-0.565728479,-0.234966775,0.893554946,-0.659001019,0.17603373,-0.178628419,-0.984916774,1.085719879,1.065999487,-0.068723722,-0.929100968,-0.074992698,0.289218912,0.100129555,-0.573752364,0.224623008,0.020539794,-0.302354653,0.143036781,0.478920119,-3.567989532,1.00985303,-0.024703304,0.167893202,-0.019405557,-0.02104751,0.363054226,-0.584836716,-0.196661683,-0.015614038,-0.346851165,0.989702595,-0.004366974,-0.875406901,-0.631361946
1.88115886,IV-IV,GeC,M_i_B,Ru,-0.991796327,-0.220548972,0.106286578,0.453800514,0.453664757,0.66441512,-0.213238036,0.562499549,0.562383112,1.676017201,0.560460013,0.147609771,0.147780843,-0.600911336,1.09853698,-0.19554912,1.715289409,-0.707174046,1.190950896,0.946067978,1.166655552,0.82618812,0.467325276,0.393878244,-0.113956872,0.360723397,1.466144319,2.991419872,0.889299952,0.228379645,-0.221607084,1.337787514,0.786480352,1.012578321,1.69835618,0.011644171,0.099674528,-0.250221863,-0.464944716,-3.833942799,-0.14042586,1.310981453,-0.007647971,-0.116898498,0.698515501,-0.043741666,1.418442653,0.633985539
2.15873744,IV-IV,SnC,M_i_B,Si,-0.686152196,-0.220548972,0.58212224,0.168888684,0.168717951,0.66441512,0.356829981,0.562499549,0.562383112,1.676017201,-0.484608581,0.710013896,0.710170244,-0.600911336,1.782717273,-0.525705002,1.715289409,-0.731876388,1.794394207,2.08123704,0.964451746,1.128969121,0.833051448,1.180826729,0.329044018,1.521580183,0.113847909,-0.999083323,-0.34936849,-0.024268227,0.129571178,-0.626713282,1.054910039,0.614234728,1.953032717,0.418125418,0.43546006,-1.793188656,-0.421303515,2.127234111,-0.04684174,2.723984946,0.360071756,-0.081298399,-0.812639253,0.25949005,-0.453152296,2.041542699
2.86669376,II-VI,CdS,M_B,Na,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-1.335354968,-1.191062359,0.838529141,1.2980628,-0.92238924,-0.257176634,-1.20742696,-1.140948908,-0.477713416,-0.243128334,-0.496846775,-0.703597386,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,0.548432196,-0.85859583,-0.483657325,1.386441774,1.304601247,0.017479664,-0.872801396,0.029631656,0.264240021,0.778244707,0.488302418,0.808379381,1.644602676,-4.126282931,1.057581826,1.729282268
2.57916773,II-VI,CdS,M_i_A,Mo,-1.028605924,1.459344103,0.528972398,0.707185253,0.707112922,2.282047275,0.08960087,1.961435005,1.961615364,1.143170049,-0.065410538,0.347943215,0.348079512,-0.566487935,-0.880276395,0.162576758,0.838529141,-0.354093405,-0.92238924,-0.941716943,-0.249868097,-0.653418618,0.473653576,0.239813037,-0.111241663,0.708408149,0.122671792,1.223896407,-0.097455957,0.058975327,0.242858055,-0.114526793,0.055931966,-0.85859583,-0.950924022,0.022931767,0.099064129,0.017479664,0.197997538,0.029631656,0.250305779,-0.399258203,0.454904678,1.645561002,0.860530042,-0.05333795,0.442732158,0.556317968
3.1700977,II-VI,ZnSe,M_i_neut,La,-1.098143076,1.118990415,0.373906352,0.704544979,0.704393558,0.177169307,-0.391730945,-0.034470582,-0.034751324,-0.227121883,0.04458606,-0.21118536,-0.210962458,-0.609864736,-1.862183555,-0.71353477,0.443335376,-0.40778402,-1.888954333,-1.614178414,-1.332437103,-1.652851019,-1.008648907,-0.928946858,-0.97928947,-0.631119021,0.309787208,0.890890583,0.210684965,0.054801383,0.176192091,0.205811969,0.579142372,-0.102061603,0.13277301,0.255378328,0.486298147,0.034936054,0.667468916,-0.122861998,0.343964162,0.989799484,-0.003408445,0.87189797,0.189673807,-0.204840452,-0.79235476,1.588284226
1.78191162,II-VI,CdO,M_i_A,Tc,-1.401406415,-0.360739222,1.461069573,1.825704743,1.825765185,0.524085414,-0.853890702,-0.259259217,-0.259496064,0.514926024,-0.62952153,-0.674166365,-0.673999163,-0.566452139,-0.81647778,-1.106583514,-1.787669836,-1.332172621,-0.92238924,-0.941716943,-0.242771327,-0.585070515,0.188264844,0.285092813,-0.057182709,0.239720168,0.375623093,0.193109979,-0.148475168,0.035010917,0.142272344,-0.185566327,0.351659587,0.294038889,-0.409234399,-0.297039646,-0.320903329,-2.382231358,0.29743373,0.017767461,0.269190142,-0.872300717,0.014441735,2.118071168,0.204623363,-0.044802215,0.943560779,-0.00646257
1.41302162,II-VI,CdTe,M_B,Zr,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.646438007,-0.013585636,-0.069007373,0.408852191,-0.92238924,-0.155704201,0.064338795,-0.402905181,0.524746193,0.434141279,0.086898357,0.390596406,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.579142372,-0.852330018,0.720066623,-0.615427309,-1.322571555,1.483969732,0.811617043,0.153623509,-0.415039554,1.436854843,-0.074453937,1.800875532,1.347567699,-2.075825824,0.578657608,1.681879043
1.93306362,II-VI,CdTe,M_B,La,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-1.263157948,-0.266705145,-0.069007373,0.285578574,-0.92238924,-0.618411792,-0.427112556,-1.063603509,-0.150649554,0.244016251,-0.435671537,-0.17485427,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.579142372,-0.852330018,0.720066623,-0.951983377,-0.077365197,1.483969732,1.474524986,0.153623509,-1.368056987,1.672355426,0.035375329,1.972232833,2.136734542,-2.655642049,2.378712134,1.916471903
0.85,II-VI,CdTe,M_B,W,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.497574573,1.11994956,-0.069007373,0.639208973,-0.92238924,-0.618411792,0.472403094,-0.243426275,0.725818468,0.844411077,0.213035917,1.353377496,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.465400979,-0.852330018,0.612152836,1.507599189,1.01874905,1.483969732,1.308798,0.153623509,-2.817622287,0.965853679,-0.14309359,2.722900599,3.177542707,-1.186679723,2.971129035,1.212693323
2.92109181,IV-IV,GeC,M_i_B,Al,-0.991796327,-0.220548972,0.106286578,0.453800514,0.453664757,0.66441512,-0.213238036,0.562499549,0.562383112,1.676017201,0.560460013,0.147609771,0.147780843,-0.600911336,1.385630746,-0.844855688,1.715289409,-0.584079,1.190950896,1.87148316,0.980365329,1.133754583,0.546104991,0.047650561,-0.729019757,-0.556905008,1.466144319,2.991419872,0.889299952,0.228379645,-0.221607084,1.337787514,0.0471613,1.012578321,0.996916565,-0.686021576,-0.823267952,-0.250221863,-0.232926936,-3.833942799,-0.12145906,2.488484364,-0.003055152,-0.507818032,-1.204618261,0.133087865,-0.927995485,1.806949839
2.42661629,III-V,BP,M_i_neut,Pt,-0.044517171,-0.037691808,-0.571602441,0.393104898,0.392865634,0.842772044,-1.249142813,1.13370579,1.133584554,-0.717841573,0.166692375,-1.308497745,-1.308200787,-0.565728479,-0.277499185,0.607419848,-0.659001019,0.059486293,-0.178628419,-0.984916774,1.195719821,1.020434085,-0.31771585,-0.985387983,-0.062993402,0.522671063,0.100129555,-0.573752364,0.224623008,0.020539794,-0.302354653,0.143036781,0.28055513,-3.567989532,0.821651386,0.108263157,0.226955891,-0.019405557,-0.153629099,0.363054226,-0.605042928,-0.432162265,0.766008224,0.263630601,0.577938943,-0.031628464,-0.617782324,-0.865954806
2.57229536,III-V,BP,M_i_neut,Ag,-0.044517171,-0.037691808,-0.571602441,0.393104898,0.392865634,0.842772044,-1.249142813,1.13370579,1.133584554,-0.717841573,0.166692375,-1.308497745,-1.308200787,-0.565728479,-0.192434365,0.222237986,-0.659001019,0.233712211,-0.178628419,-0.522209183,1.082171494,1.111564889,0.127994547,-1.341622247,-0.086991993,-0.150017549,0.100129555,-0.573752364,0.224623008,0.020539794,-0.302354653,0.143036781,-0.624826356,-3.567989532,-0.037342358,-1.018210402,-1.121033777,-0.019405557,-0.02104751,0.363054226,-0.554918132,-0.196661683,-0.656962225,-1.406847832,-0.222066328,-0.004366974,-0.442455176,-0.631361946
2.30031219,III-V,GaP,M_i_A,Ba,0.56677109,-0.037691808,-0.473153649,-0.78808097,-0.788465238,0.842772044,0.164150811,1.13370579,1.133584554,-0.717841573,0.470444448,0.085795816,0.08605627,-0.565728479,-0.854996346,-0.922302406,-0.659001019,-0.449977195,0.137010462,-0.565409014,-1.265545904,-1.004178454,-1.209280314,-0.466410521,-0.48817307,-0.849474176,-0.191606867,-0.636492919,-1.898541545,-5.015793322,0.157128971,-1.48602913,0.149423883,0.667437555,-0.32784792,1.191389831,1.542108458,0.027750202,1.56927332,-1.760728505,-0.389886218,-0.589299875,0.698318049,0.42238307,-0.078738731,-0.324321109,-0.461896256,-0.14624898
1.68860367,II-VI,CdTe,M_B,Nb,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.561373187,0.283554658,-0.069007373,0.479685413,-0.92238924,-0.155704201,0.36772573,-0.311774377,0.785866418,0.569230115,0.158976963,0.753266275,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,0.055931966,-0.852330018,0.223663203,0.267894547,-0.530787422,1.483969732,1.176216411,0.153623509,-0.458471734,1.201354261,0.246719899,2.273385699,1.779863472,-1.588873188,0.164501078,1.447286183
3.13175634,IV-IV,SiC,M_i_A,Tc,-1.297440457,-0.220548972,0.106308291,0.583209065,0.583089194,0.66441512,-0.47451921,0.562499549,0.562383112,1.676017201,0.179003921,-0.110158787,-0.109980966,-0.600911336,0.829047683,-0.525705002,1.715289409,-0.79645962,0.352404842,0.736314098,0.643742704,0.296214522,0.188264844,0.100227187,-0.0190404,0.239720168,-0.01444221,1.158910391,0.201758655,0.542193795,-0.955485201,0.247362199,0.331514782,1.307588844,1.266701033,-0.297039646,-0.320903329,1.240012951,-0.340353748,-0.525103107,0.840311018,1.075480871,0.014441735,2.118071168,0.204623363,-0.044802215,0.946964498,0.399392679
1.79161843,II-VI,CdTe,M_B,Y,0.214062382,0.707067028,-0.170100483,0.243367012,0.243095736,-0.218059837,0.797219549,-0.32860109,-0.329009325,1.146253059,-0.527598077,0.771783007,0.772037955,-0.618316648,-0.763402134,-0.134642792,-0.069007373,0.355876083,-0.92238924,-0.155704201,-0.308241652,-0.528210036,0.433421253,0.44414786,-0.012209727,0.248513685,-0.018510329,0.378429297,0.234447493,0.039319344,1.2940629,0.307883099,1.147849336,-0.852330018,1.259635557,-1.210155851,-0.659074992,1.483969732,0.248145292,0.153623509,-0.373101253,1.672355426,0.140119221,1.9952281,2.423810507,-2.655642049,0.994891878,1.916471903
2.68626267,III-V,AlP,M_i_B,I,0.26112696,-0.037691808,1.490352807,-0.794471515,-0.794856568,0.842772044,-0.192141699,1.13370579,1.133584554,-0.717841573,0.518883317,-0.265706763,-0.265437106,-0.565728479,0.470479722,1.025617299,-0.659001019,0.093295764,-0.126735696,-0.312455303,-0.530813565,-0.203143068,0.700372606,0.474470101,2.304249269,0.403444464,0.426969379,-0.556480614,1.323203759,-0.171926867,0.157028844,0.985957999,1.304227665,0.624231002,1.792875467,0.385689702,0.134735118,-0.006461944,-0.575330419,1.461954838,1.78563197,1.21634181,-2.61332693,-2.119701099,0.015372917,0.966648671,0.886889071,0.776195214
2.2388496,II-VI,CdSe,M_B,Ca,-0.792498946,1.118990415,0.253580051,0.498449879,0.498273158,0.177169307,0.368359744,-0.034470582,-0.034751324,-0.227121883,-0.620439243,0.538686808,0.538890077,-0.609864736,-1.093285023,-0.823586731,0.443335376,-0.332213037,-0.92238924,-0.206440417,-1.040299119,-0.881616922,0.036204099,0.170115762,-0.291731848,-0.140304062,0.113847909,0.651186693,0.11903742,0.04566059,0.46870217,0.092818126,2.922215063,-0.761781084,2.355797018,0.753746356,0.685030007,0.595187873,-0.964958218,0.059606844,0.16155847,1.225300066,1.757594011,1.40180374,1.880215679,-3.336426278,0.725831454,1.822877086
2.72011886,III-V,InN,M_B,I,0.946975319,1.533024554,0.63118967,0.492485358,0.492479259,0.571513147,-0.093145617,0.980965274,0.981070509,-0.816095836,-0.513470074,-0.422566026,-0.422494152,-0.561114388,0.027604759,-0.0467738,1.184721564,-1.6934609,1.132356744,-0.647266222,-0.600529232,-0.404895316,0.105467625,0.488451275,-0.164920649,-0.317000458,0.232975541,-0.562879118,-0.31547972,0.167854416,0.119804181,-0.340202049,1.304227665,0.079074057,1.262878792,-0.154192664,-0.907961037,-1.616319071,0.952206751,-0.103412233,-1.270202388,0.600376692,-1.217167571,-2.354604048,-0.400291734,0.936270447,-0.7532789,1.104382891
