(+3/+2),Type,AB,Site,M,Electronegativity.2-CM2,Electronegativity.3-CM2,Ion_pot_1.2-At_rad_1,At_rad_1.2+At_rad_1,abs(Valence.3-Valence.2),Group.3-CM2,Electronegativity.3-At_rad_1,Ion_pot_1.2+Sp_heat_cap,abs(Ion_pot_1.3-MP),At_rad_1.2+At_vol,abs(Elec_Aff.3-Ion_Energy.3),BP.3+At_rad_1.2,abs(Elec_Aff.3-Heat_vap),At_rad_2.2-CM1,Ox_state.3^-1,At_rad_2.2-Eps_elec,abs(Elec_Aff.2-MP),ICSD_vol.2+BP.2,abs(Mend_num.2-BP.2),abs(Mend_num.2-MP.2),abs(Ox_state.3-Ox_state.2),BP.2/Electronegativity.2,abs(MP.3-Group.2),Electronegativity.3*Heat_vap.3,abs(Group.3-BP.3),abs(Mend_num.3-BP.3),abs(Electronegativity.3-Ion_Energy.3),Ion_rad.3/Cov_rad.3,abs(Heat_vap.3-Mend_num.3),Ox_state.3/Density.2,MP/Ox_state.2,At_num.3/Valence.3,ICSD_vol.3/Heat_vap.3,CM4-CM2,abs(Density.3-Therm_cond.2),abs(Period.3-At_num.2),CM1+Heat_fusion.1,Valence.3/Ox_state.2,abs(Ion_Energy.3-Ion_Energy.2),Ox_state.2*CM5,abs(Density.3-Thermal_expn.1),Density/Ox_state.2,abs(Heat_vap.3-MP.3),Ox_state.3/Ion_pot_2.3,Ion_rad.2*CM5,At_rad_1.2*CM5,abs(BP.2-Mend_num),Ox_state.3/Electronegativity.3,abs(BP.3-Elec_cond.1),Density/Elec_cond.2,Ox_state.2^-1,At_vol.2*CM5,CM1/BP.2,abs(Valence.2-Eps_ion),abs(Group.2-CM4),abs(Valence.2-Ion_pot_1),ICSD_vol.3/Ion_pot_2.2,abs(Valence.3-Elec_Aff.2),abs(Ion_pot_1.3-At_vol.3),abs(Ox_state.2-Mend_num),Heat_fusion.2-Elec_cond.2,Mend_num.3*BP.2,Density.3*Thermal_expn.1,Ox_state.3-Ox_state.2,abs(Group.3-Density.2),Density.2*Thermal_expn.1,abs(At_vol.2-At_rad_1.1),abs(Density.3-Heat_vap.2),Ox_state.3*Ion_pot_1.1,Ox_state.3*Ion_Energy.1,ICSD_vol.2/Heat_vap.2,abs(Group.3-At_wt.2),Ion_pot_2.3+Elec_cond.2,Ox_state.2/Elec_Aff.3,abs(Valence.3-BP.3),Elec_cond.2*BP.1,At_num.2/CM1,Elec_cond/Elec_cond.2,abs(BP.3-Therm_cond.1),Heat_vap.3*Ion_pot_1.1,Therm_cond.2*MP.1,Ox_state.2/Electronegativity.3,Therm_cond/BP.2,Valence.3/Ox_state.3,Ox_state.3/Thermal_expn.3,abs(Elec_Aff.3-Ion_pot_2.1),Heat_vap.2/Ion_pot_1.2,CM2/Ox_state.1
0.70843644,II-VI,ZnS,M_i_neut,Zr,0.571609043,0.483811097,0.214067438,-0.036650153,-0.742786022,0.537804001,0.237078074,-0.689519298,-1.10973644,-0.300367777,-0.903568906,0.956239059,-0.0555055,-0.62260772,0.419131686,-0.959125441,-0.858779196,1.035062514,0.378053022,-0.305658999,-0.537634526,-0.105393011,0.101250278,-0.601473426,0.515727462,0.112200662,-0.361000376,-0.13619934,0.384655663,-0.033548444,-0.499059507,-0.028899787,-0.682431239,-0.387232791,-0.655665209,-0.278454568,-0.71640476,1.973303584,-0.647210415,-0.310851051,-0.973375251,0.039140417,1.047512665,-0.101035425,-0.009879167,-0.269380454,1.955473184,-0.133479164,0.778374409,-0.028879167,0.85564417,0.079288645,-0.053187673,-0.71869158,-0.178816718,0.172604859,0.379002849,-0.740684427,-0.869719769,1.183038983,-0.627778466,-0.121770098,-0.013220856,0.185528896,-0.728017191,0.035902063,-1.004232936,1.469792372,-0.10979684,-0.10998108,-1.62100191,-1.048391083,-0.65607991,-0.113945816,0.1138803,0.301759766,0.430420691,-0.26502193,0.731691416,-0.050312763,0.264141496,-0.208166471,0.369205108,1.912489482,-0.143651251,-0.704747284,0.133035336,0.231394174
-0.83363991,IV-IV,SnC,M_i_neut,Br,-0.61131142,-0.424220355,-0.38069294,0.085331158,-0.176824276,-0.350304247,-0.255629774,0.552290316,1.218142243,0.258519173,-0.254206162,-1.784338192,1.079080605,0.860714895,0.381372571,0.864699922,2.363049014,0.778717272,2.143630085,1.98044724,-0.227273266,-0.446188336,1.680660791,-1.418131286,1.652889588,1.634831483,-0.839178071,-0.062501487,1.475608931,-0.012478666,0.671593806,-0.117036517,0.008816523,-0.488082846,-0.968585047,-0.89710404,1.620551695,-0.421710148,-0.219107891,0.547556025,-0.87074467,-0.074153534,-0.742162411,-0.090074945,-1.453737624,0.474834607,2.706770262,-0.140315989,-0.527404356,-0.034901419,0.774623324,-0.509800597,0.078963569,-1.335725847,-0.660565332,0.688606497,0.088765998,0.230670676,-0.352445946,2.546107572,-0.001978737,-1.949019064,0.337086245,-0.43119305,1.3344108,0.460290819,1.133832502,-0.225333536,-0.617274488,-0.616995849,-0.093491481,0.709263238,-0.246252281,-0.171875672,2.492302275,-1.583905843,0.11829749,2.753838575,-0.51500246,-0.527617618,-2.057006958,-0.217950953,0.236886508,-0.470393886,-0.124217404,0.705258134,-0.026482025,0.016352246
0.26547747,II-VI,ZnS,M_i_A,Ta,1.074635025,1.018144357,-0.24653648,-0.372929758,-0.578849158,1.115945122,0.072073774,-0.22891538,-0.524889052,-0.636647382,-0.855042188,1.041235872,0.037105983,-0.402740902,0.406389206,-0.869821118,-0.751085406,1.362089019,1.040112823,1.230057841,-0.277921422,0.051031778,1.196757679,-0.535978285,0.989634948,0.653177717,-0.009290176,-0.036863143,0.97863823,0.003872047,-1.011427267,-0.003526428,-0.366495518,-0.521491264,0.721996023,-0.142141623,-0.604396218,0.519875383,-0.805480166,-0.512462968,0.68532638,0.079324578,-0.400367339,-0.089822751,0.182448842,-0.042054742,2.802650176,-0.121279703,1.469720289,-0.005077521,0.827926512,0.196000217,-0.147540503,-1.387385114,0.803103082,-0.517385059,0.147656983,-0.254966017,-0.57296674,2.041327559,-1.043598968,-0.031112462,-0.320846311,0.391102878,1.240341316,-0.338822061,-0.663698988,0.115596722,-0.117551834,-0.117871905,-0.938539047,0.571952034,-0.259369076,-0.106195845,0.259681023,0.053055256,-0.097028454,-0.046596027,1.39361421,-0.058545762,0.053027166,-0.189287329,0.562383535,0.458444027,-0.137250653,-0.807329094,0.197187964,0.043318531
-0.03184074,III-V,InN,M_i_B,Cs,2.049616447,1.875324816,2.116165935,3.255169043,-0.1397487,1.787387981,2.001906064,-1.789220085,-0.589462355,3.160909986,0.322557231,1.602818386,-0.990605068,-2.109063038,0.381372571,-2.064779325,-0.536552288,1.304471467,-0.903500706,-1.077654764,-0.227273266,0.830158653,-1.278189899,0.846946077,-1.274346268,-0.936048027,-0.81835674,0.042086971,-0.837004973,-0.008325115,0.588206748,-0.084674356,0.024016017,4.091912508,-0.440939121,-0.25289475,-0.608560708,0.133641619,-0.201704572,0.515713149,0.635471962,-0.074153534,-0.841594734,-0.09522032,-1.110918576,-1.947272458,0.421536473,-0.096726529,-0.958986061,-0.015090805,0.774623324,-2.756870694,0.106947867,-0.818398374,0.720554822,-0.527862088,0.10511607,0.321422912,4.112978428,0.804253315,0.41570601,1.891394918,-0.655529151,-0.43119305,-1.169045689,-0.740772941,5.932095045,-0.952542457,-2.547998235,-2.547934578,-0.058830523,0.382532404,0.212146129,-0.098035576,-0.759963543,0.298516479,-0.136756484,0.177503459,-0.964379256,-1.914704849,0.29218701,-0.152070497,0.330322284,0.072046233,-0.136199324,0.70179114,0.428267383,0.003888568
-0.66681718,IV-IV,GeC,M_i_neut,Re,1.221552733,1.234360639,-0.107409474,-0.355461311,-0.176824276,1.467856578,-0.172432389,-0.395454696,-1.000013373,0.154920346,-0.391039788,0.976204214,-0.259810304,-0.262411024,0.40007705,1.183465723,-0.296570005,1.278758873,0.889916413,1.171548917,0.241504788,0.204926104,0.909825393,0.227891502,0.724495229,0.530688126,-0.772798371,-0.027501088,0.609895794,-0.004303077,4.002023429,0.013638707,-0.240239112,-0.632606392,1.643965589,0.05937889,1.672410298,0.349408431,-0.803913138,-1.131660552,1.772716171,10.16506733,-0.91324118,-0.089099552,0.357777024,0.070471443,-0.664951398,-0.114628331,1.534317786,-0.92400591,0.814339425,0.334727092,-0.132358048,1.344674964,1.364086183,0.262444532,0.171575467,1.566978964,-0.426080327,0.274196197,-1.020211957,0.360813024,-1.211994009,0.802250842,1.800709646,-1.426671828,-0.648649879,-1.196461749,0.918670237,0.917968749,-0.656229295,0.286898665,-0.516624219,-0.111298356,-0.885889106,-0.600038961,-0.100168469,0.100603387,1.428407623,0.756795382,-0.570600425,-0.179104199,-0.266174504,0.287904679,-0.134158637,-0.107041264,0.197435765,0.013988955
-0.34209174,III-V,BP,M_i_B,Ta,-0.239866163,-0.301892426,-1.507765142,-1.634158421,-0.578849158,-0.211047582,-1.259405592,1.305734304,0.609699907,-1.588277241,-0.855042188,1.041235872,0.710070653,-0.562648325,0.406389206,-0.164191662,0.83463722,1.362089019,1.040112823,1.230057841,-0.277921422,0.051031778,1.196757679,-0.535978285,0.989634948,0.653177717,-0.009290176,-0.036863143,0.97863823,0.003872047,0.261783205,-0.003526428,-0.366495518,0.438838244,0.721996023,-0.142141623,-0.774882078,0.519875383,-0.805480166,-0.460960239,0.374869183,-0.04942853,-0.400367339,-0.089822751,0.152305145,-0.057138034,1.728417954,-0.121279703,1.469720289,0.003163892,0.827926512,0.169216399,-0.072563792,0.845891135,-1.015689762,0.879666985,0.147656983,-0.254966017,-0.57296674,0.996215005,-1.043598968,-0.031112462,0.103988854,0.391102878,1.240341316,0.180599347,-0.623186971,0.115596722,-0.044158165,-0.044696004,-0.938539047,0.571952034,-0.259369076,-0.106195845,0.259681023,0.062944806,-0.132122658,0.035189582,1.394888471,0.063367375,0.060117552,-0.189287329,-0.137428818,0.458444027,-0.137250653,-0.998666432,0.197187964,-0.014468937
0.88249269,II-VI,CdO,M_i_A,Ta,2.173408146,2.121544605,0.316000168,0.18960689,-0.578849158,2.225159727,0.665943832,-0.604158877,-0.387151718,0.170169237,-0.855042188,1.041235872,0.161248006,-0.269076527,0.406389206,-0.484877918,-0.612228734,1.362089019,1.040112823,1.230057841,-0.277921422,0.051031778,1.196757679,-0.535978285,0.989634948,0.653177717,-0.009290176,-0.036863143,0.97863823,0.003872047,-0.786253194,-0.003526428,-0.366495518,-0.738545884,0.721996023,-0.142141623,-0.515971576,0.519875383,-0.805480166,-0.594483801,1.158932374,0.043427779,-0.400367339,-0.089822751,0.230454282,-0.0180338,2.444572769,-0.121279703,1.469720289,-0.002779787,0.827926512,0.238654868,-0.892645701,0.305576111,2.737620028,-0.825296677,0.147656983,-0.254966017,-0.57296674,1.692956707,-1.043598968,-0.031112462,4.970960127,0.391102878,1.240341316,6.131163906,0.298720988,0.115596722,1.780198761,1.779871436,-0.938539047,0.571952034,-0.259369076,-0.106195845,0.259681023,0.090714509,-0.0676937,-0.066809237,1.393674175,3.093779639,0.084967034,-0.189287329,-5.707285815,0.458444027,-0.137250653,1.74944813,0.197187964,0.001723185
-0.67289754,IV-IV,GeC,M_B,Nb,0.507768383,0.662942826,0.189754343,-0.238752507,0.501533815,-0.145176652,0.338000362,-0.692618514,-0.255200873,0.27162915,-0.307330145,-0.676822975,-0.771816802,-0.445179599,0.409108163,1.043130358,-1.094927064,0.942974745,0.51292985,0.459152052,0.20278977,0.069610725,-1.198049413,0.106351386,0.061657103,0.768274055,-0.732335107,0.10538763,0.521452653,-0.02251842,1.987933206,0.01410513,0.041560901,-0.430034043,0.028106699,2.12638575,1.64495824,0.15777713,-0.164881571,0.819611868,0.392023872,5.049314489,0.922448563,-0.101474404,-0.597192577,-0.434623104,-1.356112017,-0.125511382,-1.296435045,-0.715031246,0.827926512,-0.499095289,-0.082447029,-0.040469493,-0.012016836,-1.117535304,0.037104312,0.108828931,0.993138731,-1.235417583,-0.689662297,2.255564694,-0.480732037,0.771606257,-0.661052589,-0.11487397,-0.433687825,0.758033455,0.31629118,0.315974086,-0.887381206,-0.46372451,-0.663284569,-0.10367469,1.168274849,-0.464333184,0.454630543,0.077850763,-1.281870799,-0.196771274,-0.390158424,-0.193209782,-0.194854327,0.043768418,-0.120173835,-0.674169137,0.16457585,0.020251732
0.2312404,II-VI,ZnO,M_i_A,In,0.450092272,0.439047459,0.378696193,0.082036766,-0.541773581,-0.084551494,-0.199698015,-0.854148053,-0.935545711,-0.181680858,-0.662397502,0.115124918,-0.249989613,-0.318394296,-1.635616284,-0.797354355,-1.084936157,-0.25697817,-0.340862875,0.736848769,-0.746699476,0.124900699,0.549223834,-0.04393413,-0.302518592,-0.394072866,0.58537212,-0.094637766,-0.318390682,0.066064108,0.013308254,-0.058000882,0.731727025,-0.455582221,-0.815330794,-1.023424115,-0.675045287,-0.148248877,-0.487843745,-0.04962293,2.686769971,-0.001043744,1.020776335,-0.229788941,0.046247202,-0.371918127,0.070342701,-0.199453485,-0.760002112,-0.024365062,-1.250897837,0.009765326,0.015688667,1.278429163,-1.229579886,0.862594777,-0.080735975,-1.084651477,-0.56930962,0.324750407,0.264885346,0.032776686,-0.1565017,-0.020045086,-0.276876051,-0.114689989,0.809521909,-0.856654725,-0.113810709,-0.113859074,1.3076184,-0.780473524,-0.256378805,0.702040606,-0.9753398,0.435303871,-0.305951248,-0.223596327,-0.741153155,-0.410729703,-0.149298046,-0.241544704,-0.06065376,-0.209963979,0.360317824,2.06745174,0.655433344,-0.030248088
0.0781723,II-VI,ZnO,M_A,Re,0.246710397,-0.287249613,-0.243564841,-0.491616678,1.336042027,-0.329841016,-0.920482302,-0.231887018,-0.49366046,-0.755334302,0.595694658,1.788555514,0.545684449,2.863469849,0.398010261,-0.759081074,-1.028109309,1.278758873,0.889916413,1.171548917,0.881618964,0.204926104,1.386780561,2.146908529,0.616919928,0.415555072,3.53284124,-0.028308929,0.381389133,-0.011771347,-2.036162788,0.040042197,-2.426062348,-0.440033396,0.890950545,0.492817176,2.19164721,0.124933253,1.647548444,-1.079640553,1.123530515,0.159692901,0.781988005,-0.086126076,0.336386276,0.058567696,2.915822675,-0.110882043,2.858420199,-0.014516105,0.814339425,0.316546353,0.011339964,-1.306789172,-0.352236306,-0.885505265,0.596954096,3.102821462,-0.204460523,3.757904711,-1.020211957,2.989142235,5.089769665,-1.308928471,0.438156865,9.040100143,0.080566428,-0.173651385,5.529664615,5.528785048,-0.656229295,-1.188288668,-0.345733593,-0.097687767,-1.00194428,0.259343346,0.542018152,-0.133213195,2.72327221,4.513655816,0.178284245,-0.169467819,0.588189814,0.205192771,-0.141696805,1.186117343,0.197435765,-0.038980959
-0.2526877,IV-IV,GeC,M_i_A,Mo,-0.046561552,0.005548021,0.124675467,-0.371286233,-0.377836717,0.568338465,-0.424791908,-0.627539638,-0.705325753,0.139095423,-0.546503431,0.563791356,-1.019224461,-0.344667408,0.402176761,1.132434681,-1.094927064,0.724881771,0.299711185,0.538653279,-0.018208317,0.36418471,0.506954493,0.500009431,0.306398542,0.048409371,0.643202403,-0.028758449,0.166281925,-0.0208423,2.994978318,-0.369277265,-0.170954998,-0.435459854,-0.584460666,-0.479975081,1.648008469,0.395667145,-0.686229393,-0.938415781,0.009323313,7.607190907,-0.949447138,-0.086545562,0.322787233,0.107159797,-1.353785868,-0.110617235,0.902343212,2.080004875,0.818848676,0.341959827,-0.079964344,0.652102735,-0.178328613,-0.427545386,0.105374909,-0.104296275,-0.724622441,-0.584092379,-0.580231459,0.123370195,-0.278040702,0.59667686,-0.303296265,-0.289006429,-0.590120607,0.551004265,0.662679449,0.662141316,-0.499915069,-1.344437296,0.279191997,-0.098971893,-0.965562303,1.350731582,0.745539354,-0.22646558,0.823329344,0.540307211,2.232472719,-0.172970177,-0.18626254,0.334183038,-0.135304203,-0.948212103,0.166311925,0.019615582
-0.72127622,IV-IV,SiC,M_A,Rb,0.487191856,0.554854621,0.813836344,1.6610949,1.836592422,1.035327519,0.957731669,-0.581797642,1.581475732,2.040314271,-0.930192695,1.150131254,1.260269139,-1.227394424,0.387428471,-0.749431001,0.014107015,2.82028154,-0.846266476,-1.011156644,1.285344071,0.816030479,-1.252715779,1.671046872,-0.075747657,0.200230078,-0.941463918,0.01043176,-0.15351073,-0.016832636,-0.552125319,-0.058294625,0.023900812,-0.265888719,-0.828938211,1.540860202,2.071395155,0.207275526,-0.617639233,0.538750831,-0.323040408,0.050557963,-0.121342882,-0.098137407,-0.985840801,-1.710085865,1.482026321,-0.103597946,-0.829919257,-0.098021111,0.774623324,-2.077712866,-0.051586871,-1.339159607,-0.616296359,-0.781844371,0.100263584,-0.005902929,3.177575083,1.849365869,2.54455777,3.127450442,-0.102009481,1.628494085,0.088635312,0.627880119,4.358263317,0.599316875,-1.106601364,-1.106010473,-0.017655185,0.861558875,2.902502929,-0.051958651,-1.223581983,6.524514326,-0.301831178,-1.093954468,-0.804642588,-0.641210276,-0.250160321,-0.144503722,-0.111868775,0.485967042,-0.15274252,1.356568333,0.411624614,0.006522517
0.0207095,IV-IV,SnC,M_i_A,Sn,0.949813392,0.971778937,0.947629325,1.034826514,-0.742786022,0.500741309,0.714983758,-0.776031949,-0.46848216,1.208014529,-0.397938558,0.25062955,-0.806489181,0.153828891,0.419131686,0.099234296,0.170403436,0.126183342,-0.542504448,0.874487911,-0.537634526,1.298402465,0.699159156,-0.030000987,-0.452723446,-0.558966771,-0.156060512,-0.060594343,-0.459949154,-0.028132371,-0.322881638,-0.006535314,0.561729743,-0.591240158,-1.017720493,-0.922663858,1.735583498,1.973303584,-0.723367939,-0.343975838,-0.466694611,0.035650737,1.701407609,-0.09626389,0.166513164,-0.314170701,0.650143024,-0.107695338,-0.440767678,-0.002382109,0.85564417,-0.019592705,-0.010493789,0.741990839,-0.507282041,-1.381363257,-4.881717775,-0.549268283,-1.040520889,-0.028758156,0.345872165,0.312897894,-0.025925291,0.185528896,-0.096070989,0.018099908,0.144155717,-1.094041662,0.150697874,0.15048645,4.846733669,-0.663459507,-0.252163129,-0.074876254,-1.21307873,-0.10810552,-0.181903682,0.187956343,-0.4626199,-0.016273301,0.011169473,-0.168383176,-0.019876913,1.912489482,-0.139672021,-1.204666627,-0.166355657,0.014357153
-0.73392421,III-V,BAs,M_i_A,S,-1.570735669,-1.45293079,-2.241759772,-1.950656873,-0.377836717,-1.609427666,-2.307668207,2.039728934,-0.322282705,-1.904775693,-0.891049141,-1.358486758,-0.590379786,0.800103388,0.402176761,2.420073211,-0.677598989,-1.304699924,1.529845861,1.442526129,-0.018208317,-0.334174679,1.30031525,-0.999777044,1.23756362,1.133669495,-0.780235329,-0.002917009,1.245270279,-0.039082619,0.394397066,-0.036934053,2.184151804,-0.220567605,-0.958129643,-0.934135744,-0.194976687,0.395667145,-0.438993153,-0.871065474,-0.620554334,-0.074467983,-0.29291051,-0.079331798,0.649102463,0.224597659,-0.469857493,-0.104934775,0.697076387,0.02387646,0.818848676,0.017600908,0.047607186,1.538463364,1.509016251,1.569656903,-0.873135985,-0.75499003,-0.093251987,1.854503581,0.165851068,-1.307972725,0.364074504,0.59667686,1.376152261,0.493651267,-0.667072333,-0.447898295,-0.606853998,-0.602933829,4.379318411,1.481797189,-0.154053849,-0.080153191,1.584493119,0.328758667,0.018522462,0.265559826,1.051416563,0.29928922,-0.098342053,-0.164283868,0.088342733,0.334183038,-0.130042342,0.67865853,0.050690064,0.023378311
-0.14697725,III-V,AlP,M_B,Zr,0.03596172,-0.327020445,0.565204963,0.314487372,-0.273995301,0.006988346,0.303840087,0.542049101,-0.765923916,-0.134866932,-0.256248606,1.382230776,-0.921792434,-0.647750342,0.362362136,-0.739355413,-1.076287095,1.035062514,0.378053022,-0.305658999,1.889956991,-0.105393011,0.716685824,-0.241564496,1.17092757,0.67892073,-0.599288114,-0.02323721,0.864773246,-0.018806434,-1.664930565,-0.021810341,1.085952321,-0.281419568,0.25931681,0.521653179,-0.763864426,-1.56365976,-0.73765609,0.332778782,-0.46222256,-0.027777611,1.069656369,-0.075557069,-0.198128919,-0.031205227,0.523163555,-0.11044026,1.458169021,0.020495292,0.85564417,-0.225348042,-0.048628291,-0.885292311,-1.121885675,-0.338610197,-0.233938076,-1.030382398,-0.962461389,-0.210444423,-0.627778466,0.002684999,0.021238178,2.107070958,-0.711400693,-0.019136561,-0.963720919,0.226984408,-0.125345274,-0.12520012,-1.62100191,-1.030400994,-0.483033375,-0.081521741,1.165272173,0.358008073,0.47409958,-0.068649936,1.383828815,0.057010933,0.299460471,-0.188392537,0.046598703,0.910361825,-0.108456628,-0.496801902,0.133035336,-0.020680019
-0.35436786,IV-IV,SnC,M_B,Nb,0.974232218,1.131371022,1.085513337,0.657006487,0.501533815,0.325719922,1.283653321,-0.913915961,-1.011050661,0.830194502,-0.307330145,-0.676822975,-1.125255497,-0.388434858,0.409108163,-0.360045079,-0.098831041,0.942974745,0.51292985,0.459152052,0.20278977,0.069610725,-1.198049413,0.106351386,0.061657103,0.768274055,-0.732335107,0.10538763,0.521452653,-0.02251842,-0.654373452,0.01410513,0.041560901,-0.522180573,0.028106699,2.12638575,1.696760264,0.15777713,-0.164881571,0.819611868,0.392023872,0.072252161,0.922448563,-0.101474404,-0.597192577,-0.434623104,-1.078971085,-0.125511382,-1.296435045,-0.010231597,0.827926512,-0.499095289,-0.112624512,0.04941861,0.809246603,-0.691373339,0.037104312,0.108828931,0.993138731,-0.887046732,-0.689662297,2.255564694,-0.480732037,0.771606257,-0.661052589,-0.11487397,-0.433687825,0.758033455,0.31629118,0.315974086,-0.887381206,-0.46372451,-0.663284569,-0.10367469,1.168274849,-0.464333184,0.319557663,0.807307227,-1.281870799,-0.196771274,-0.390158424,-0.193209782,-0.235751354,0.043768418,-0.120173835,-0.674169137,0.16457585,0.015403305
0.72234138,II-VI,CdS,M_i_A,Ta,1.81852901,1.765171011,0.316000168,0.18960689,-0.578849158,1.866908225,0.665943832,-0.604158877,-0.387151718,0.170169237,-0.855042188,1.041235872,0.161248006,-0.31224713,0.406389206,-0.838491663,-0.612228734,1.362089019,1.040112823,1.230057841,-0.277921422,0.051031778,1.196757679,-0.535978285,0.989634948,0.653177717,-0.009290176,-0.036863143,0.97863823,0.003872047,-0.786253194,-0.003526428,-0.366495518,-0.668442098,0.721996023,-0.142141623,-0.521784853,0.519875383,-0.805480166,-0.52680345,0.68532638,0.043427779,-0.400367339,-0.089822751,0.19084209,-0.037854933,2.444572769,-0.121279703,1.469720289,-0.002779787,0.827926512,0.203457935,-0.341467235,-1.008095765,2.112814334,-0.825296677,0.147656983,-0.254966017,-0.57296674,1.692956707,-1.043598968,-0.031112462,-0.320846311,0.391102878,1.240341316,-0.338822061,-0.663698988,0.115596722,-0.117551834,-0.117871905,-0.938539047,0.571952034,-0.259369076,-0.106195845,0.259681023,0.053055256,-0.077168169,-0.066809237,1.39361421,-0.058545762,0.053027166,-0.189287329,-5.707285815,0.458444027,-0.137250653,-0.807329094,0.197187964,0.028146115
1.34454446,II-VI,ZnS,M_i_A,Y,0.625403673,0.5189453,0.202180885,0.378754065,-0.541773581,0.584702576,0.343845563,-0.677632745,-1.094643604,0.115036441,-0.892766066,0.943671619,-0.518562913,-0.742644826,-1.635616284,-1.099460805,-0.877338002,0.935608106,0.920157949,0.797474502,-0.746699476,-0.547302458,-0.043310639,-0.294818386,0.027557216,0.553947197,-0.406839406,0.116044532,0.551567149,1.606649718,0.013308254,0.033260435,0.234181619,-0.375284062,-0.953082762,-0.177694311,-0.686589537,-0.148248877,-0.578261217,-0.049941657,-0.715761121,-0.001043744,-0.742819884,1.457576448,-0.219619854,-0.588500566,1.089703567,1.63694862,0.071855861,-0.030931033,-1.250897837,-0.189361442,-0.026668749,-0.026119352,-0.070640986,0.862594777,-0.148110871,-0.710943347,-0.465336342,0.324750407,-0.471255986,-0.579005668,0.048668288,-0.020045086,-0.979588231,0.111290348,-0.941817891,0.420068681,-0.102041845,-0.102090255,0.431460658,-0.899560364,-0.734196494,1.300465234,-0.048819679,0.32319981,0.281056924,-0.283851749,0.055241691,-0.039230527,0.297507267,1.084565114,0.171787077,-0.209963979,0.767180426,-0.191838236,0.040394865,0.482843578
-0.79855656,IV-IV,SiC,M_i_B,Ir,-0.372936368,-0.315333229,-0.649101131,-0.560328609,-0.541773581,-0.043066613,-0.652747041,0.881139832,-0.800822647,-0.181109238,-0.869497822,0.465911007,-1.090078359,-0.184973306,0.419131686,0.666680407,-1.09632366,0.491519435,-0.306163243,-0.223314163,-0.537634526,0.409499602,-0.402346073,0.50178925,-0.353001669,-0.446187831,-0.897813908,-0.018051145,-0.332165145,0.07538233,0.265444865,-0.021705092,-0.121231932,1.83753643,0.598316552,0.260899404,1.616378696,-0.651966286,-0.62637827,-0.317297147,2.034444239,-0.024306713,-1.101658698,-0.091918045,0.236262496,0.086756801,-1.252672732,-0.097872929,0.762490801,-0.030486617,0.85564417,0.344947534,-0.061663291,-0.766917087,-0.760985129,-0.091854453,0.108301152,0.439023131,3.85E-05,-0.725499859,0.076204362,0.554834949,-1.350614166,0.185528896,1.778218034,-1.595527546,-0.681639105,0.268237329,0.150697874,0.15048645,-0.388181812,0.017104926,0.447290472,-0.058918264,0.751323391,2.029260466,-0.109714795,-0.340242728,0.689428932,0.490553889,2.512468926,-0.153227635,0.131591909,-0.705306976,-0.143480364,-1.085820262,0.260232869,0.049600452
-1.09612022,III-V,BP,M_i_A,Au,-1.251802954,-1.139522981,-1.904478839,-1.610421037,-0.541773581,-0.78961503,-2.268843666,1.702448001,0.105976511,-1.564539858,-0.173884422,-0.008990916,-0.797088615,-0.137863422,-1.635616284,0.218541151,-0.917971529,-0.310599153,-1.356557806,-1.065381018,-0.746699476,2.186780974,-0.960451902,0.107242027,-1.138168697,-1.223488552,0.032056029,-0.002075142,-1.140174849,-6.438027953,-0.003444516,-0.021317479,0.032193407,-0.275361177,0.176618104,0.462419917,-0.767270272,-0.148248877,-0.610551295,-0.051499256,0.808356296,0.000650375,-0.335382247,-0.650293937,-0.033003033,-0.067023948,-0.373357027,-2.691713484,-0.245450788,-0.100910368,-1.250897837,0.20278471,-0.008679787,-0.539253321,-0.052684697,-0.500312851,0.022376923,1.376386215,-0.080248568,-0.720362148,2.122017548,0.332199363,0.146841208,-0.020045086,0.717175979,0.232798574,-0.54869517,1.336873447,-0.102496995,-0.102544054,-0.042713394,-0.278323939,2.066392663,-3.295848616,-0.402234571,-2.007585357,-0.118646537,-1.122349792,-0.247286399,-0.023842235,-1.724637836,-2.041265173,-0.020312906,-0.209963979,0.71045439,0.670749938,0.680146262,-0.018469528
